,geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
670,DE,2010,TOTAL,Total,TJ,"2204265,6",,"2204265,6",,,"4968689,170536","4968689,170536",,,,"2139164,780364","2149071,3353160005","2139164,780364","9312119,550900001"
671,DE,2010,W6210,Renewable municipal waste,TJ,,"17089,2","17089,2","23625,986796","4484,020932",,"28110,007728000004",,,,,,,"45199,207728"
672,DE,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"37857,6","37857,6","18662,995944","409219,004304",,"427882,000248",,,,,,,"465739,60024800006"
673,DE,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","940,0203360000002","117833,46667200002",,,"118773,48700800004","118773,48700800004"
674,DE,2011,R5300,Biogases,TJ,,"76453,2","76453,2","2430,01872","40546,980864000005",,"42976,999584000005","0,0","0,0","333,018072",,,"333,018072","119763,21765600001"
675,DE,2011,RA000,Renewables and biofuels,TJ,,"456414,2496","456414,2496",,,"567164,4851880001","567164,4851880001",,,,"124038,34614000001","140660,486424","124038,34614000001","1147617,0809280002"
676,DE,2011,TOTAL,Total,TJ,"2172664,8000000003",,"2172664,8000000003",,,"4511993,863896","4511993,863896",,,,"2164435,425936","2175919,148448","2164435,425936","8849094,089832"
677,DE,2011,W6210,Renewable municipal waste,TJ,,"17118,0","17118,0","24221,014812","7510,993596000002",,"31732,008408000005",,,,,,,"48850,008408"
678,DE,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"38494,8","38494,8","23283,00414","457500,00960000005",,"480783,01374",,,,,,,"519277,81374000007"
679,DE,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","956,306988","122141,64200400001",,,"123097,94899199999","123097,94899199999"
680,DE,2012,R5300,Biogases,TJ,,"98330,40000000001","98330,40000000001","3392,9827200000004","39515,0184",,"42908,00112","0,0","0,0","1200,020616",,,"1200,020616","142438,421736"
681,DE,2012,RA000,Renewables and biofuels,TJ,,"512213,7636","512213,7636",,,"628784,384076","628784,384076",,,,"130205,87935200002","158267,94822000002","130205,87935200002","1271204,0270280002"
682,DE,2012,TOTAL,Total,TJ,"2166040,8000000003",,"2166040,8000000003",,,"4686733,646280001","4686733,646280001",,,,"2148605,177004","2160472,8290760005","2148605,177004","9001379,623284"
683,DE,2012,W6210,Renewable municipal waste,TJ,,"17820,0","17820,0","26691,017472000003","8679,990024",,"35371,007496",,,,,,,"53191,007496000006"
684,DE,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"37998,0","37998,0","22358,014415999998","464506,99621199997",,"486865,010628",,,,,,,"524863,010628"
685,DE,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","806,670756","110873,455956",,,"111680,126712","111680,126712"
686,DE,2013,R5300,Biogases,TJ,,"105317,99999999999","105317,99999999999","4877,998812","43224,983748000006",,"48102,982560000004","0,0","0,0","1737,0195840000001",,,"1737,0195840000001","155158,002144"
687,DE,2013,RA000,Renewables and biofuels,TJ,,"547647,8652","547647,8652",,,"652834,1169","652834,1169",,,,"122434,718004","161109,48751200002","122434,718004","1322916,700104"
688,DE,2013,TOTAL,Total,TJ,"2162610,0",,"2162610,0",,,"4868896,876272","4868896,876272",,,,"2192833,318032","2206315,48392","2192833,318032","9224340,194304"
689,DE,2013,W6210,Renewable municipal waste,TJ,,"19497,600000000002","19497,600000000002","30133,990584000003","15079,011408",,"45213,001992000005",,,,,,,"64710,601992"
690,DE,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"38872,8","38872,8","22500,993636000003","390186,98380800005",,"412687,977444",,,,,,,"451560,777444"
691,DE,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","836,6482440000001","114408,49680000001",,,"115245,145044","115245,145044"
692,DE,2014,R5300,Biogases,TJ,,"111909,60000000002","111909,60000000002","6580,979712","48749,0058",,"55329,985512","0,0","0,0","1616,984028",,,"1616,984028","168856,56954000003"
693,DE,2014,RA000,Renewables and biofuels,TJ,,"596834,7444000001","596834,7444000001",,,"591606,1862280001","591606,1862280001",,,,"125509,797","154355,969772","125509,797","1313950,727628"
694,DE,2014,TOTAL,Total,TJ,"2117030,4",,"2117030,4",,,"4411901,8784880005","4411901,8784880005",,,,"2221921,194768","2236566,663036","2221921,194768","8750853,473256"
695,DE,2014,W6210,Renewable municipal waste,TJ,,"21852,0","21852,0","29611,017396","15078,006575999998",,"44689,023971999995",,,,,,,"66541,023972"
696,DE,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"39722,4","39722,4","24416,99892","392542,979904",,"416959,978824",,,,,,,"456682,378824"
697,DE,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","713,556324","106055,49585600001",,,"106769,05218000001","106769,05218000001"
698,DE,2015,R5300,Biogases,TJ,,"119152,80000000002","119152,80000000002","9284,982624","52737,016536",,"62021,99916000001","0,0","0,0","1242,01422",,,"1242,01422","182416,81338000004"
699,DE,2015,RA000,Renewables and biofuels,TJ,,"660504,2292000001","660504,2292000001",,,"608624,188452","608624,188452",,,,"117399,21177600001","149133,899736","117399,21177600001","1386527,629428"
700,DE,2015,TOTAL,Total,TJ,"2138781,6",,"2138781,6",,,"4531108,699296","4531108,699296",,,,"2254720,5441","2269857,0402720002","2254720,5441","8924610,843396002"
701,DE,2015,W6210,Renewable municipal waste,TJ,,"20764,8","20764,8","30284,003628000002","15907,997808000002",,"46192,001436000006",,,,,,,"66956,80143600001"
702,DE,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"38872,8","38872,8","25807,979484000003","378549,019584",,"404356,999068",,,,,,,"443229,79906800005"
703,DE,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","713,263248","106277,689332",,,"106990,95258","106990,95258"
704,DE,2016,R5300,Biogases,TJ,,"121359,6","121359,6","9317,011644","56023,98948",,"65341,001123999995","0,0","0,0","1363,0127400000001",,,"1363,0127400000001","188063,613864"
705,DE,2016,RA000,Renewables and biofuels,TJ,,"690509,6784000002","690509,6784000002",,,"601790,660964","601790,660964",,,,"118477,0197","162720,61002","118477,0197","1410777,3590640002"
706,DE,2016,TOTAL,Total,TJ,"2139609,6",,"2139609,6",,,"4617883,227528","4617883,227528",,,,"2302378,930368","2320084,112076001","2302378,930368","9059871,757896"
707,DE,2016,W6210,Renewable municipal waste,TJ,,"21348,0","21348,0","30666,007260000002","15238,989035999999",,"45904,996296000005",,,,,,,"67252,996296"
708,DE,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"38318,4","38318,4","25501,003308000003","384426,993708",,"409927,997016",,,,,,,"448246,397016"
709,DE,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","593,562636","107455,77111600003",,,"108049,33375200004","108049,33375200004"
710,DE,2017,R5300,Biogases,TJ,,"121964,40000000001","121964,40000000001","8990,985528000001","58118,0175",,"67109,003028","0,0","0,0","1603,000116",,,"1603,000116","190676,403144"
711,DE,2017,RA000,Renewables and biofuels,TJ,,"741704,3496000001","741704,3496000001",,,"617869,898892","617869,898892",,,,"120385,823688","166107,89869200002","120385,823688","1479960,0721800001"
712,DE,2017,TOTAL,Total,TJ,"2142936,0",,"2142936,0",,,"4621659,009372001","4621659,009372001",,,,"2343810,7076760004","2363488,877016","2343810,7076760004","9108405,717048"
713,DE,2017,W6210,Renewable municipal waste,TJ,,"21441,600000000002","21441,600000000002","32375,017151999997","17306,012196",,"49681,029348",,,,,,,"71122,629348"
714,DE,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"38977,200000000004","38977,200000000004","23595,004476000002","371608,01694",,"395203,02141600003",,,,,,,"434180,22141600004"
715,DE,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","519,1213319999999","111967,63426800001",,,"112486,7556","112486,7556"
716,DE,2018,R5300,Biogases,TJ,,"120297,59999999999","120297,59999999999","15381,005292000002","54971,009280000006",,"70352,01457200001","0,0","0,0","1399,0192200000001",,,"1399,0192200000001","192048,633792"
717,DE,2018,RA000,Renewables and biofuels,TJ,,"805427,5284000001","805427,5284000001",,,"622882,335852","622882,335852",,,,"126514,922076","181378,28872799998","126514,922076","1554824,786328"
718,DE,2018,TOTAL,Total,TJ,"2117689,2",,"2117689,2",,,"4570383,897792","4570383,897792",,,,"2270681,630532","2291350,354884","2270681,630532","8958754,728324002"
719,DE,2018,W6210,Renewable municipal waste,TJ,,"22186,8","22186,8","36034,992108000006","21156,988968",,"57191,981076000004",,,,,,,"79378,781076"
720,DK,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6602,400000000001","6602,400000000001","18437,997312000003","31315,003128000004",,"49753,000439999996",,,,,,,"56355,40044"
721,DK,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
722,DK,2004,R5300,Biogases,TJ,,"1011,6000000000001","1011,6000000000001","992,983356","746,0040239999998",,"1738,98738","0,0","0,0","0,0",,,"0,0","2750,5873800000004"
723,DK,2004,RA000,Renewables and biofuels,TJ,,"32117,223599999998","32117,223599999998",,,"69735,04772399999","69735,04772399999",,,,"316,396476","791,0121240000001","316,396476","102168,66779999998"
724,DK,2004,TOTAL,Total,TJ,"135208,80000000002",,"135208,80000000002",,,"338235,03414","338235,03414",,,,"177333,37938","177807,995028","177333,37938","650777,21352"
725,DK,2004,W6210,Renewable municipal waste,TJ,,"2851,2000000000003","2851,2000000000003","12915,984924","1492,0080480000001",,"14407,992972000002",,,,,,,"17259,192972"
726,DK,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6818,4","6818,4","20417,013936","35741,999844",,"56159,01378",,,,,,,"62977,41378000001"
727,DK,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
728,DK,2005,R5300,Biogases,TJ,,"1011,6000000000001","1011,6000000000001","1157,9851440000002","707,98788",,"1865,973024","0,0","0,0","0,0",,,"0,0","2877,5730240000003"
729,DK,2005,RA000,Renewables and biofuels,TJ,,"33376,0824","33376,0824",,,"76798,723608","76798,723608",,,,"320,667012","801,6884640000001","320,667012","110495,47302000002"
730,DK,2005,TOTAL,Total,TJ,"135414,0",,"135414,0",,,"337151,90898","337151,90898",,,,"180490,39405200002","180971,415504","180490,39405200002","653056,3030320001"
731,DK,2005,W6210,Renewable municipal waste,TJ,,"3592,7999999999997","3592,7999999999997","13093,002828","1488,9935520000001",,"14581,996380000002",,,,,,,"18174,796380000003"
732,DK,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6400,8","6400,8","19988,997372","39474,992592",,"59463,98996400001",,,,,,,"65864,78996400001"
733,DK,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","160,186968",,,"160,186968","160,186968"
734,DK,2006,R5300,Biogases,TJ,,"1022,4","1022,4","974,017152","1007,009136",,"1981,0262880000002","0,0","0,0","0,0",,,"0,0","3003,426288"
735,DK,2006,RA000,Renewables and biofuels,TJ,,"33369,1992","33369,1992",,,"80830,40266800001","80830,40266800001",,,,"481,73320799999993","964,0107","481,73320799999993","114681,335076"
736,DK,2006,TOTAL,Total,TJ,"139233,6",,"139233,6",,,"340476,35378400004","340476,35378400004",,,,"184609,40976","185091,687252","184609,40976","664319,3635440001"
737,DK,2006,W6210,Renewable municipal waste,TJ,,"3621,6","3621,6","13147,012548000002","1312,0175160000001",,"14459,030064",,,,,,,"18080,630064"
738,DK,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6580,799999999999","6580,799999999999","21103,984080000002","46343,982276",,"67447,966356",,,,,,,"74028,766356"
739,DK,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","240,280452",,,"240,280452","240,280452"
740,DK,2007,R5300,Biogases,TJ,,"1094,4","1094,4","1067,0059800000001","810,020196",,"1877,026176","0,0","0,0","0,0",,,"0,0","2971,4261760000004"
741,DK,2007,RA000,Renewables and biofuels,TJ,,"34530,804","34530,804",,,"89802,50572800002","89802,50572800002",,,,"556,174512","1029,994668","556,174512","124889,48424000002"
742,DK,2007,TOTAL,Total,TJ,"138117,6",,"138117,6",,,"334514,01564","334514,01564",,,,"192185,508096","192659,328252","192185,508096","664817,123736"
743,DK,2007,W6210,Renewable municipal waste,TJ,,"3499,2000000000003","3499,2000000000003","13945,016628000001","1160,99964",,"15106,016268000003",,,,,,,"18605,216268000004"
744,DK,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6490,8","6490,8","22383,009612","46989,000684000006",,"69372,01029600001",,,,,,,"75862,81029600001"
745,DK,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","213,61053600000002",,,"213,61053600000002","213,61053600000002"
746,DK,2008,R5300,Biogases,TJ,,"1047,6000000000001","1047,6000000000001","1011,991428","900,99936",,"1912,9907880000003","0,0","0,0","0,0",,,"0,0","2960,5907880000004"
747,DK,2008,RA000,Renewables and biofuels,TJ,,"35546,418","35546,418",,,"93251,75904000002","93251,75904000002",,,,"539,720388","1028,9479680000002","539,720388","129337,89742800001"
748,DK,2008,TOTAL,Total,TJ,"137055,6",,"137055,6",,,"332612,831628","332612,831628",,,,"189916,011288","190405,19700000001","189916,011288","659584,442916"
749,DK,2008,W6210,Renewable municipal waste,TJ,,"3762,0","3762,0","14427,001044000002","1352,0014560000002",,"15779,0025",,,,,,,"19541,0025"
750,DK,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"7153,2","7153,2","25435,019340000003","46680,014844000005",,"72115,034184",,,,,,,"79268,23418400002"
751,DK,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","363,581712",,,"363,581712","363,581712"
752,DK,2009,R5300,Biogases,TJ,,"1306,8","1306,8","1210,990032","690,9894720000001",,"1901,979504","0,0","0,0","0,0",,,"0,0","3208,779504"
753,DK,2009,RA000,Renewables and biofuels,TJ,,"37350,385200000004","37350,385200000004",,,"95384,51496","95384,51496",,,,"719,124768","1252,397484","719,124768","133454,024928"
754,DK,2009,TOTAL,Total,TJ,"132181,2",,"132181,2",,,"323286,19034400006","323286,19034400006",,,,"180194,21982","180727,492536","180194,21982","635661,6101640001"
755,DK,2009,W6210,Renewable municipal waste,TJ,,"3488,4","3488,4","13601,992104","1153,002852",,"14754,994956",,,,,,,"18243,394956"
756,DK,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"11965,8996","11965,8996","35238,118464","49502,546064",,"84740,66452800001",,,,,,,"96706,56412800001"
757,DK,2010,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","1121,3925120000001",,,"1121,3925120000001","1121,3925120000001"
758,DK,2010,R5300,Biogases,TJ,,"1282,7736000000002","1282,7736000000002","1173,14136","743,491944",,"1916,633304","0,0","0,0","0,0",,,"0,0","3199,406904"
759,DK,2010,RA000,Renewables and biofuels,TJ,,"44460,3024","44460,3024",,,"108066,70897200001","108066,70897200001",,,,"1498,6231920000005","2064,427344","1498,6231920000005","154025,634564"
760,DK,2010,TOTAL,Total,TJ,"135817,3152",,"135817,3152",,,"354939,06823200005","354939,06823200005",,,,"179005,5873","179571,43332","179005,5873","669761,9707320001"
761,DK,2010,W6210,Renewable municipal waste,TJ,,"3286,44","3286,44","12988,542168","1148,0205600000002",,"14136,562728",,,,,,,"17423,002728"
762,DK,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"11079,705599999998","11079,705599999998","34898,48524800001","45784,416456",,"80682,901704",,,,,,,"91762,607304"
763,DK,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","5463,313452",,,"5463,313452","5463,313452"
764,DK,2011,R5300,Biogases,TJ,,"1245,4164","1245,4164","1197,84348","649,623888",,"1847,467368","0,0","0,0","0,0",,,"0,0","3092,883768"
765,DK,2011,RA000,Renewables and biofuels,TJ,,"47202,1236","47202,1236",,,"102988,24617600004","102988,24617600004",,,,"5867,130311999999","6472,918403999998","5867,130311999999","156057,50008800006"
766,DK,2011,TOTAL,Total,TJ,"131576,6484",,"131576,6484",,,"321317,5988520001","321317,5988520001",,,,"178764,30201600003","179370,090108","178764,30201600003","631658,5492680002"
767,DK,2011,W6210,Renewable municipal waste,TJ,,"3424,3776000000007","3424,3776000000007","13235,144688","1216,014192",,"14451,158879999999",,,,,,,"17875,53648"
768,DK,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"11434,7052","11434,7052","39223,868328000004","42631,002432",,"81854,87076",,,,,,,"93289,57596000002"
769,DK,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","9487,49814",,,"9487,49814","9487,49814"
770,DK,2012,R5300,Biogases,TJ,,"1359,2088","1359,2088","1486,2721320000003","634,50954",,"2120,781672","0,0","0,0","0,0",,,"0,0","3479,9904720000004"
771,DK,2012,RA000,Renewables and biofuels,TJ,,"50057,37","50057,37",,,"104838,476832","104838,476832",,,,"9941,221656000002","10621,785996","9941,221656000002","164837,068488"
772,DK,2012,TOTAL,Total,TJ,"129292,92720000002",,"129292,92720000002",,,"315044,725752","315044,725752",,,,"168512,29419600003","169192,858536","168512,29419600003","612849,947148"
773,DK,2012,W6210,Renewable municipal waste,TJ,,"3211,5132","3211,5132","13139,308836","1098,3651120000002",,"14237,673948",,,,,,,"17449,187148"
774,DK,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"11003,2596","11003,2596","41304,833532000004","43173,193032",,"84478,026564",,,,,,,"95481,28616399999"
775,DK,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","9487,49814",,,"9487,49814","9487,49814"
776,DK,2013,R5300,Biogases,TJ,,"1375,1928000000005","1375,1928000000005","1368,1625040000004","813,0346920000001",,"2181,1971960000005","0,0","0,0","0,0",,,"0,0","3556,389996000001"
777,DK,2013,RA000,Renewables and biofuels,TJ,,"55563,3792","55563,3792",,,"108455,49522","108455,49522",,,,"9986,020416000001","10733,782896","9986,020416000001","174004,894836"
778,DK,2013,TOTAL,Total,TJ,"128966,71680000001",,"128966,71680000001",,,"311685,27930000005","311685,27930000005",,,,"165505,920588","166253,683068","165505,920588","606157,916688"
779,DK,2013,W6210,Renewable municipal waste,TJ,,"3146,2308","3146,2308","13136,71302","1086,139656",,"14222,852676",,,,,,,"17369,083476"
780,DK,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"10651,0068","10651,0068","41711,120604","41903,629668",,"83614,750272",,,,,,,"94265,75707200001"
781,DK,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","9674,983044",,,"9674,983044","9674,983044"
782,DK,2014,R5300,Biogases,TJ,,"1623,0024","1623,0024","1824,691176","609,305004",,"2433,9961800000005","0,0","0,0","0,0",,,"0,0","4056,9985800000004"
783,DK,2014,RA000,Renewables and biofuels,TJ,,"61169,076","61169,076",,,"109467,0261","109467,0261",,,,"10211,6052","11016,5175","10211,6052","180847,7073"
784,DK,2014,TOTAL,Total,TJ,"126140,44320000001",,"126140,44320000001",,,"286995,7197","286995,7197",,,,"167222,42485200003","168027,33715200002","167222,42485200003","580358,5877520001"
785,DK,2014,W6210,Renewable municipal waste,TJ,,"3186,396","3186,396","13927,892616","1226,0206440000002",,"15153,913260000001",,,,,,,"18340,309259999998"
786,DK,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"10066,2336","10066,2336","43854,510996","51007,072644",,"94861,58363999998",,,,,,,"104927,81723999997"
787,DK,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","9712,496772",,,"9712,496772","9712,496772"
788,DK,2015,R5300,Biogases,TJ,,"1658,0808","1658,0808","1923,41592","526,866912",,"2450,2828320000003","0,0","0,0","1,0048320000000002",,,"1,0048320000000002","4109,368464"
789,DK,2015,RA000,Renewables and biofuels,TJ,,"64355,378399999994","64355,378399999994",,,"122799,34641600001","122799,34641600001",,,,"10328,249448","11251,857528","10328,249448","197482,97426400002"
790,DK,2015,TOTAL,Total,TJ,"125467,89840000002",,"125467,89840000002",,,"305896,693356","305896,693356",,,,"174009,89754","174933,50562","174009,89754","605374,489296"
791,DK,2015,W6210,Renewable municipal waste,TJ,,"3307,3056","3307,3056","14966,177148","977,8690080000001",,"15944,046156",,,,,,,"19251,351756000004"
792,DK,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"12539,5668","12539,5668","47495,142936000004","52166,60690400001",,"99661,74984",,,,,,,"112201,31664"
