geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
PL,2016,R5300,Biogases,TJ,"3699,4176","4249,978812","0,0","7949,396412"
PL,2016,RA000,Renewables and biofuels,TJ,"80875,44360000001","228276,10090800002","22544,913168000003","331696,457676"
PL,2016,TOTAL,Total,TJ,"605346,3252","1555112,293092","680675,373936","2841133,992228"
PL,2016,W6210,Renewable municipal waste,TJ,"45,745200000000004","2240,9847",,"2286,7299"
PL,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"19110,8052","220745,136276",,"239855,94147600004"
PL,2017,R5200,Liquid biofuels,TJ,,,"25325,408916","25325,408916"
PL,2017,R5300,Biogases,TJ,"3947,148","4372,2333720000015","0,0","8319,381372000002"
PL,2017,RA000,Renewables and biofuels,TJ,"81175,7592","233618,918256","28875,52224","343670,199696"
PL,2017,TOTAL,Total,TJ,"620200,8972","1600299,5881320003","796018,238892","3016518,7242240007"
PL,2017,W6210,Renewable municipal waste,TJ,"290,4048","2908,0256759999997",,"3198,430476"
PL,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"19199,5956","220630,25048400002",,"239829,84608400005"
PL,2018,R5200,Liquid biofuels,TJ,,,"38200,530672","38200,530672"
PL,2018,R5300,Biogases,TJ,"4059,4428","4362,729336","0,0","8422,172136"
PL,2018,RA000,Renewables and biofuels,TJ,"82215,15120000001","233914,84128000002","41968,692540000004","358098,6850200001"
PL,2018,TOTAL,Total,TJ,"631139,5908000001","1581071,8766039999","831426,1320960001","3043637,5995"
PL,2018,W6210,Renewable municipal waste,TJ,"306,0828","3049,7907240000004",,"3355,8735240000005"
PT,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"4550,814","103818,991032",,"108369,80503200002"
PT,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
PT,2004,R5300,Biogases,TJ,"52,4196","0,0","0,0","52,4196"
PT,2004,RA000,Renewables and biofuels,TJ,"50536,155600000006","104736,9888","457,53350400000005","155730,677904"
PT,2004,TOTAL,Total,TJ,"184503,51","322225,422696","269305,98728400003","776034,91998"
PT,2004,W6210,Renewable municipal waste,TJ,"947,7144000000001","0,0",,"947,7144000000001"
PT,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"4859,6256","104888,00667600003",,"109747,63227600005"
PT,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
PT,2005,R5300,Biogases,TJ,"124,76880000000001","0,0","0,0","124,76880000000001"
PT,2005,RA000,Renewables and biofuels,TJ,"52728,43320000001","105869,015784","465,404688","159062,853672"
PT,2005,TOTAL,Total,TJ,"190332,91079999998","329949,817488","257640,59952000002","777923,327808"
PT,2005,W6210,Renewable municipal waste,TJ,"1066,1004","0,0",,"1066,1004"
PT,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"4966,4232","105574,013856",,"110540,43705600001"
PT,2006,R5200,Liquid biofuels,TJ,,,"2998,921104","2998,921104"
PT,2006,R5300,Biogases,TJ,"117,51120000000002","0,0","0,0","117,51120000000002"
PT,2006,RA000,Renewables and biofuels,TJ,"56876,4324","106604,00852400002","3499,8298560000007","166980,27078000002"
PT,2006,TOTAL,Total,TJ,"194066,0496","311599,617372","259950,331476","765615,998448"
PT,2006,W6210,Renewable municipal waste,TJ,"1054,044","0,0",,"1054,044"
PT,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"5508,957600000001","107280,009252",,"112788,966852"
PT,2007,R5200,Liquid biofuels,TJ,,,"5102,704368000001","5102,704368000001"
PT,2007,R5300,Biogases,TJ,"209,00520000000003","0,0","0,0","209,00520000000003"
PT,2007,RA000,Renewables and biofuels,TJ,"63112,90320000001","108947,988504","5599,384452","177660,27615599998"
PT,2007,TOTAL,Total,TJ,"195487,0956","311106,66354","260038,50548400008","766632,264624"
PT,2007,W6210,Renewable municipal waste,TJ,"992,2464000000001","0,0",,"992,2464000000001"
PT,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"5401,6092","106999,996068",,"112401,605268"
PT,2008,R5200,Liquid biofuels,TJ,,,"5257,197288","5257,197288"
PT,2008,R5300,Biogases,TJ,"256,98600000000005","0,0","0,0","256,98600000000005"
PT,2008,RA000,Renewables and biofuels,TJ,"67297,72320000001","108825,98515200001","5786,827488000001","181910,53584000003"
PT,2008,TOTAL,Total,TJ,"197566,97040000002","290133,05641200003","260895,375972","748595,402784"
PT,2008,W6210,Renewable municipal waste,TJ,"1010,25","0,0",,"1010,25"
PT,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"6166,900799999999","106415,97933600002",,"112582,88013600002"
PT,2009,R5200,Liquid biofuels,TJ,,,"8712,52146","8712,52146"
PT,2009,R5300,Biogases,TJ,"298,9404","0,0","0,0","298,9404"
PT,2009,RA000,Renewables and biofuels,TJ,"73312,31160000003","108658,010736","9273,929472","191244,25180800006"
PT,2009,TOTAL,Total,TJ,"195178,68720000004","285979,834548","259552,33426800004","740710,856016"
PT,2009,W6210,Renewable municipal waste,TJ,"1043,0064","0,0",,"1043,0064"
PT,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"8012,0232","90053,001972",,"98065,02517200001"
PT,2010,R5200,Liquid biofuels,TJ,,,"12942,654840000001","12942,654840000001"
PT,2010,R5300,Biogases,TJ,"358,6428000000001","0,0","0,0","358,6428000000001"
PT,2010,RA000,Renewables and biofuels,TJ,"82267,0452","92847,984048","13525,164324000001","188640,193572"
PT,2010,TOTAL,Total,TJ,"202586,6628","274119,84432000003","258637,68594","735344,1930600001"
PT,2010,W6210,Renewable municipal waste,TJ,"1038,6144000000002","0,0",,"1038,6144000000002"
PT,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"8881,0668","90504,004068",,"99385,070868"
PT,2011,R5200,Liquid biofuels,TJ,,,"12270,505968000001","12270,505968000001"
PT,2011,R5300,Biogases,TJ,"578,5704000000001","0,0","0,0","578,5704000000001"
PT,2011,RA000,Renewables and biofuels,TJ,"90084,24000000002","93060,0036","712,928304","183857,17190400005"
PT,2011,TOTAL,Total,TJ,"196777,1376","264115,108908","240035,90101200007","700928,1475200001"
PT,2011,W6210,Renewable municipal waste,TJ,"1065,1248","0,0",,"1065,1248"
PT,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"8986,176","73527,995448",,"82514,171448"
PT,2012,R5200,Liquid biofuels,TJ,,,"11442,356928000001","11442,356928000001"
PT,2012,R5300,Biogases,TJ,"754,0920000000001","21,017736000000003","0,0","775,109736"
PT,2012,RA000,Renewables and biofuels,TJ,"91395,1548","78292,490112","759,9879360000001","170447,632848"
PT,2012,TOTAL,Total,TJ,"192390,00840000002","236060,534412","220103,927856","648554,470668"
PT,2012,W6210,Renewable municipal waste,TJ,"882,09","0,0",,"882,09"
PT,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9057,067200000003","76921,020036",,"85978,08723600002"
PT,2013,R5200,Liquid biofuels,TJ,,,"10943,792784","10943,792784"
PT,2013,R5300,Biogases,TJ,"898,5312","27,00486","0,0","925,53606"
PT,2013,RA000,Renewables and biofuels,TJ,"94235,45040000002","81314,480484","888,7739040000001","176438,70478800003"
PT,2013,TOTAL,Total,TJ,"191921,112","234838,40749200003","215849,385432","642608,904924"
PT,2013,W6210,Renewable municipal waste,TJ,"1028,3292","0,0",,"1028,3292"
PT,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9109,1844","72890,01086400001",,"81999,19526400001"
PT,2014,R5200,Liquid biofuels,TJ,,,"10938,015000000001","10938,015000000001"
PT,2014,R5300,Biogases,TJ,"997,5456","353,99394","0,0","1351,53954"
PT,2014,RA000,Renewables and biofuels,TJ,"99061,92","102689,35052400001","6861,160367999998","208612,430892"
PT,2014,TOTAL,Total,TJ,"190305,4212","253869,50689200003","218555,188668","662730,1167600001"
PT,2014,W6210,Renewable municipal waste,TJ,"865,6524","0,0",,"865,6524"
PT,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9064,8792","71973,017928",,"81037,89712800001"
PT,2015,R5200,Liquid biofuels,TJ,,,"13719,683052000002","13719,683052000002"
PT,2015,R5300,Biogases,TJ,"1058,1804000000002","335,9907","0,0","1394,1711"
PT,2015,RA000,Renewables and biofuels,TJ,"101438,6832","102150,425628","14264,134524000005","217853,243352"
PT,2015,TOTAL,Total,TJ,"192789,36","254753,340372","222089,475888","669632,17626"
PT,2015,W6210,Renewable municipal waste,TJ,"1051,0632","0,0",,"1051,0632"
PT,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"8931,906","74224,00908",,"83155,91508"
PT,2016,R5200,Liquid biofuels,TJ,,,"10874,626848","10874,626848"
PT,2016,R5300,Biogases,TJ,"1024,4052000000001","368,01972","0,0","1392,4249200000002"
PT,2016,RA000,Renewables and biofuels,TJ,"105448,51440000001","104521,91288400002","11683,516608","221653,943892"
PT,2016,TOTAL,Total,TJ,"195311,3148","251175,55230000004","225967,58312400003","672454,450224"
PT,2016,W6210,Renewable municipal waste,TJ,"1097,2944000000005","0,0",,"1097,2944000000005"
PT,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9264,5388","74181,34558800003",,"83445,88438800002"
PT,2017,R5200,Liquid biofuels,TJ,,,"10136,2428","10136,2428"
PT,2017,R5300,Biogases,TJ,"1031,5188","336,99553199999997","0,0","1368,514332"
PT,2017,RA000,Renewables and biofuels,TJ,"107278,33320000001","105527,20543200002","11055,747816000001","223861,28644800003"
PT,2017,TOTAL,Total,TJ,"198047,1636","257263,62004800004","229487,467752","684798,2514000001"
PT,2017,W6210,Renewable municipal waste,TJ,"1297,0116","0,0",,"1297,0116"
PT,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9207,378","74975,246604",,"84182,624604"
PT,2018,R5200,Liquid biofuels,TJ,,,"11784,292884000002","11784,292884000002"
PT,2018,R5300,Biogases,TJ,"976,9428","325,73304","0,0","1302,67584"
PT,2018,RA000,Renewables and biofuels,TJ,"104727,46320000003","107867,961576","12737,752848","225333,17762400003"
PT,2018,TOTAL,Total,TJ,"200679,2424","261771,29640000002","232206,79435200008","694657,3331520001"
PT,2018,W6210,Renewable municipal waste,TJ,"1176,7248","0,0",,"1176,7248"
RO,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"14,4","128881,971324",,"128896,37132399999"
RO,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2004,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RO,2004,RA000,Renewables and biofuels,TJ,"56610,756","129446,01702","1658,81016","187715,58318000002"
RO,2004,TOTAL,Total,TJ,"199141,2","746647,828236","178990,09613999998","1124779,1243760001"
RO,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"21,6","133293,97929600003",,"133315,57929600004"
RO,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2005,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RO,2005,RA000,Renewables and biofuels,TJ,"58538,224799999996","134042,997816","1675,641096","194256,863712"
RO,2005,TOTAL,Total,TJ,"203436,0","747675,771372","168895,34452800002","1120007,1159"
RO,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"16,030800000000003","129842,00456400002",,"129858,03536400002"
RO,2006,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2006,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RO,2006,RA000,Renewables and biofuels,TJ,"59005,382399999995","130589,01342","1403,499096","190997,89491600002"
RO,2006,TOTAL,Total,TJ,"210326,4","742740,4134","175630,272876","1128697,0862760001"
RO,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"121,24080000000002","135350,99600400002",,"135472,23680400001"
RO,2007,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2007,R5300,Biogases,TJ,"8,344800000000001","39,020976","0,0","47,365776000000004"
RO,2007,RA000,Renewables and biofuels,TJ,"60291,079200000015","136210,00176","1573,525044","198074,60600400003"
RO,2007,TOTAL,Total,TJ,"214498,80000000002","699763,413816","182315,71324800001","1096577,927064"
RO,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"83,0196","158929,002072",,"159012,021672"
RO,2008,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2008,R5300,Biogases,TJ,"2,9520000000000004","23,990364","0,0","26,942363999999998"
RO,2008,RA000,Renewables and biofuels,TJ,"61358,18760000003","159972,01768800002","1459,3091399999998","222789,514428"
RO,2008,TOTAL,Total,TJ,"218548,80000000002","690530,0125680001","202777,19100000002","1111856,0035680002"
RO,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"36,468","157201,98894",,"157238,45694"
RO,2009,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2009,R5300,Biogases,TJ,"1,4724","40,988772000000004","0,0","42,461172"
RO,2009,RA000,Renewables and biofuels,TJ,"61666,9488","158249,986848","1402,4523960000001","221319,388044"
RO,2009,TOTAL,Total,TJ,"199606,97160000002","598673,5883640001","204161,640156","1002442,20012"
RO,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"395,4096","165022,010244",,"165417,419844"
RO,2010,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RO,2010,R5300,Biogases,TJ,"2,3544","124,97598","0,0","127,33037999999999"
RO,2010,RA000,Renewables and biofuels,TJ,"63805,964400000004","166078,00494","1369,5022800000002","231253,47162"
RO,2010,TOTAL,Total,TJ,"210041,6472","609973,049808","196662,78828","1016677,485288"
RO,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"677,2643999999999","145278,024408",,"145955,28880799998"
RO,2011,R5200,Liquid biofuels,TJ,,,"8205,70932","8205,70932"
RO,2011,R5300,Biogases,TJ,"30,819599999999998","501,99732000000006","0,0","532,81692"
RO,2011,RA000,Renewables and biofuels,TJ,"67347,378","146712,00340800002","4095,8208360000003","218155,20224400001"
RO,2011,TOTAL,Total,TJ,"216335,30760000003","603608,067108","210535,91755200003","1030479,29226"
RO,2011,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RO,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"692,244","153143,974908",,"153836,218908"
RO,2012,R5200,Liquid biofuels,TJ,,,"7465,483080000001","7465,483080000001"
RO,2012,R5300,Biogases,TJ,"69,83640000000001","342,982656","0,0","412,81905600000005"
RO,2012,RA000,Renewables and biofuels,TJ,"71328,8268","154398,00524400003","8808,441048","234535,27309200005"
RO,2012,TOTAL,Total,TJ,"212497,43760000003","599731,9276680001","219019,25358000002","1031248,6188480001"
RO,2012,W6210,Renewable municipal waste,TJ,"0,0","1,0048320000000002",,"1,0048320000000002"
RO,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"725,6304","147065,997348",,"147791,627748"
RO,2013,R5200,Liquid biofuels,TJ,,,"8518,0446","8518,0446"
RO,2013,R5300,Biogases,TJ,"178,87320000000003","542,023128","0,0","720,896328"
RO,2013,RA000,Renewables and biofuels,TJ,"76335,26400000001","148682,01841200003","9779,987988","234797,27040000007"
RO,2013,TOTAL,Total,TJ,"203476,122","567594,63702","214384,591584","985455,350604"
RO,2013,W6210,Renewable municipal waste,TJ,"0,0","6,991955999999999",,"6,991955999999999"
RO,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1632,5100000000002","146334,019104",,"147966,52910400002"
RO,2014,R5200,Liquid biofuels,TJ,,,"6977,302200000001","6977,302200000001"
RO,2014,R5300,Biogases,TJ,"182,6784","360,985896","0,0","543,664296"
RO,2014,RA000,Renewables and biofuels,TJ,"87138,9792","147844,99335600002","8260,640136","243244,612692"
RO,2014,TOTAL,Total,TJ,"209071,86119999998","552925,9738800001","218246,454036","980244,2891159999"
RO,2014,W6210,Renewable municipal waste,TJ,"0,0","74,985588",,"74,985588"
RO,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1664,154","141310,98954",,"142975,14354"
RO,2015,R5200,Liquid biofuels,TJ,,,"8477,43264","8477,43264"
RO,2015,R5300,Biogases,TJ,"218,7972","302,998716","0,0","521,795916"
RO,2015,RA000,Renewables and biofuels,TJ,"91975,1328","142754,012028","9938,751444000001","244667,89627199998"
RO,2015,TOTAL,Total,TJ,"213096,68640000004","551465,659908","220882,58891999998","985444,935228"
RO,2015,W6210,Renewable municipal waste,TJ,"0,0","44,003268",,"44,003268"
RO,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1676,9052000000001","145079,98876800004",,"146756,89396800005"
RO,2016,R5200,Liquid biofuels,TJ,,,"10766,3562","10766,3562"
RO,2016,R5300,Biogases,TJ,"233,586","401,011704","0,0","634,597704"
RO,2016,RA000,Renewables and biofuels,TJ,"91609,23599999999","146900,99556","12338,834544000001","250849,06610399997"
RO,2016,TOTAL,Total,TJ,"214480,87199999997","546817,8094919999","237501,12855599995","998799,8100479998"
RO,2016,W6210,Renewable municipal waste,TJ,"0,0","71,008128",,"71,008128"
RO,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1650,5784","147044,81214",,"148695,39054000002"
RO,2017,R5200,Liquid biofuels,TJ,,,"12443,295204","12443,295204"
RO,2017,R5300,Biogases,TJ,"240,02639999999994","421,2758160000001","0,0","661,302216"
RO,2017,RA000,Renewables and biofuels,TJ,"91356,65639999999","148941,055728","14135,725368","254433,43749600003"
RO,2017,TOTAL,Total,TJ,"217697,15159999998","560334,1815360001","253360,09893599997","1031391,432072"
RO,2017,W6210,Renewable municipal waste,TJ,"0,0","84,615228",,"84,615228"
RO,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1321,0596","143366,247792",,"144687,30739200002"
RO,2018,R5200,Liquid biofuels,TJ,,,"12437,72676","12437,72676"
RO,2018,R5300,Biogases,TJ,"252,60840000000002","468,37731600000006","0,0","720,985716"
RO,2018,RA000,Renewables and biofuels,TJ,"91837,98720000003","145261,73775600005","14061,912084000003","251161,6370400001"
RO,2018,TOTAL,Total,TJ,"219743,14320000002","571144,331664","259527,29720400003","1050414,7720680002"
RO,2018,W6210,Renewable municipal waste,TJ,"0,0","85,033908",,"85,033908"
RS,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","33599,99109599999",,"33599,99109599999"
RS,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2004,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2004,RA000,Renewables and biofuels,TJ,"24564,510000000006","33599,99109599999","159,056532","58323,557628"
RS,2004,TOTAL,Total,TJ,"132884,424","239530,21930800003","87806,40696","460221,050268"
RS,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","33599,99109599999",,"33599,99109599999"
RS,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2005,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2005,RA000,Renewables and biofuels,TJ,"27303,048000000003","33599,99109599999","163,70388000000003","61066,742976"
RS,2005,TOTAL,Total,TJ,"122074,46999999999","215901,13428","91744,59477600001","429720,19905600004"
RS,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","33592,99914",,"33592,99914"
RS,2006,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2006,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2006,RA000,Renewables and biofuels,TJ,"29787,120000000006","33592,99914","170,360892","63550,480032"
RS,2006,TOTAL,Total,TJ,"126202,66560000001","213173,978364","99133,58502","438510,22898400004"
RS,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","33576,000732",,"33576,000732"
RS,2007,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2007,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2007,RA000,Renewables and biofuels,TJ,"32058,323999999997","33634,99274400001","205,320672","65898,63741600001"
RS,2007,TOTAL,Total,TJ,"129205,28880000001","255030,4646640001","76898,997468","461134,7509320001"
RS,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","33672,004056",,"33672,004056"
RS,2008,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2008,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2008,RA000,Renewables and biofuels,TJ,"34353,684","33942,010788","224,328744","68520,023532"
RS,2008,TOTAL,Total,TJ,"132854,4","202883,53572","82522,581624","418260,517344"
RS,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","44179,992828",,"44179,992828"
RS,2009,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2009,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2009,RA000,Renewables and biofuels,TJ,"36913,8168","44384,015592","448,40628000000004","81746,238672"
RS,2009,TOTAL,Total,TJ,"130659,34320000003","167466,05474400002","75855,018888","373980,416832"
RS,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","42981,981876",,"42981,981876"
RS,2010,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2010,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2010,RA000,Renewables and biofuels,TJ,"37667,203199999996","43206,017544","208,50264000000004","81081,72338400001"
RS,2010,TOTAL,Total,TJ,"133653,96","186265,28916000001","77219,203932","397138,45309200004"
RS,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","42792,02676",,"42792,02676"
RS,2011,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2011,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
RS,2011,RA000,Renewables and biofuels,TJ,"37404,075600000004","43086,986820000006","538,0456680000001","81029,10808800001"
RS,2011,TOTAL,Total,TJ,"135885,8268","204311,86254","70792,21472399999","410989,90406399994"
RS,2011,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","42896,989836",,"42896,989836"
RS,2012,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2012,R5300,Biogases,TJ,"21,6","0,0","0,0","21,6"
RS,2012,RA000,Renewables and biofuels,TJ,"37523,0628","43187,009472","499,150296","81209,222568"
RS,2012,TOTAL,Total,TJ,"131617,6092","186110,879976","61628,984244","379357,47342"
RS,2012,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43087,991652",,"43087,99525199999"
RS,2013,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2013,R5300,Biogases,TJ,"72,0","13,020948","0,0","85,020948"
RS,2013,RA000,Renewables and biofuels,TJ,"36945,342","43318,014444","473,652684","80737,009128"
RS,2013,TOTAL,Total,TJ,"132083,3556","172272,417408","69705,61452","374061,387528"
RS,2013,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43189,9821",,"43189,9857"
RS,2014,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2014,R5300,Biogases,TJ,"79,2","89,011368","0,0","168,21136800000002"
RS,2014,RA000,Renewables and biofuels,TJ,"38155,8024","43572,990564","344,866716","82073,65968"
RS,2014,TOTAL,Total,TJ,"126033,72839999999","151062,38168400002","73408,378572","350504,488656"
RS,2014,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43290,004752",,"43290,008352"
RS,2015,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2015,R5300,Biogases,TJ,"82,8","101,990448","0,0","184,79044800000003"
RS,2015,RA000,Renewables and biofuels,TJ,"38178,421200000004","43737,992352","353,449656","82269,86320800001"
RS,2015,TOTAL,Total,TJ,"132037,8516","162417,36009600002","74494,392624","368949,60432000004"
RS,2015,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43450,987212",,"43450,990812"
RS,2016,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2016,R5300,Biogases,TJ,"122,4","97,00815600000001","0,0","219,40815600000002"
RS,2016,RA000,Renewables and biofuels,TJ,"38509,243200000004","43821,97956000001","383,63648400000005","82714,859244"
RS,2016,TOTAL,Total,TJ,"132090,86880000003","174736,809756","77250,01878","384077,69733600004"
RS,2016,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43493,190156000004",,"43493,193756"
RS,2017,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2017,R5300,Biogases,TJ,"270,6732","324,7700760000001","0,0","595,4432760000001"
RS,2017,RA000,Renewables and biofuels,TJ,"36571,4352","44186,314896","399,9650040000001","81157,7151"
RS,2017,TOTAL,Total,TJ,"133237,6632","177485,192748","82175,663376","392898,519324"
RS,2017,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
RS,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0036000000000000003","43661,583252",,"43661,58685199999"
RS,2018,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
RS,2018,R5300,Biogases,TJ,"366,1956","327,53336399999995","0,0","693,728964"
RS,2018,RA000,Renewables and biofuels,TJ,"37547,226","44277,25219200001","406,95696000000004","82231,435152"
RS,2018,TOTAL,Total,TJ,"131019,80040000002","182252,78564399996","85276,11438000001","398548,700424"
RS,2018,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
SE,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"23799,600000000002","266380,00023600005",,"290179,600236"
SE,2004,R5200,Liquid biofuels,TJ,,,"5838,91128","5838,91128"
SE,2004,R5300,Biogases,TJ,"221,93280000000001","1034,013996","451,462644","1707,4094400000001"
SE,2004,RA000,Renewables and biofuels,TJ,"275681,71800000005","296674,17778800003","11799,281628000002","584155,177416"
SE,2004,TOTAL,Total,TJ,"538484,4","636231,319632","310788,969156","1485504,6887879998"
SE,2004,W6210,Renewable municipal waste,TJ,"1773,7344","7230,980412000001",,"9004,714812"
SE,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"24652,52280000001","284178,00330000004",,"308830,5261"
SE,2005,R5200,Liquid biofuels,TJ,,,"6400,319292","6400,319292"
SE,2005,R5300,Biogases,TJ,"192,2868","865,9977120000001","560,528784","1618,813296"
SE,2005,RA000,Renewables and biofuels,TJ,"276635,844","321485,90821200004","12154,573476000001","610276,3256880001"
