geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
IT,2017,TOTAL,Total,KTOE,"28526,629492691318",,"28526,629492691318",,,"55823,18700000001","55823,18700000001",,,,"30489,783","30727,77","30489,783","114839,59949269133"
IT,2017,W6210,Renewable municipal waste,KTOE,,"204,9553740326741","204,9553740326741","124,247","0,0",,"124,247",,,,,,,"329,2023740326741"
IT,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"360,39466895958725","360,39466895958725","538,1709999999998","6673,15",,"7211,321",,,,,,,"7571,715668959587"
IT,2018,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","1249,688",,,"1249,688","1249,688"
IT,2018,R5300,Biogases,KTOE,,"713,6340498710232","713,6340498710232","213,815","41,786",,"255,601","0,0","0,0","0,449",,,"0,449","969,6840498710231"
IT,2018,RA000,Renewables and biofuels,KTOE,,"9682,794926913155","9682,794926913155",,,"10672,708","10672,708",,,,"1587,068","2433,572","1587,068","21942,570926913155"
IT,2018,TOTAL,Total,KTOE,"28537,47936371453",,"28537,47936371453",,,"55499,475","55499,475",,,,"31524,321","31774,424","31524,321","115561,27536371452"
IT,2018,W6210,Renewable municipal waste,KTOE,,"203,86294067067928","203,86294067067928","126,762","0,0",,"126,762",,,,,,,"330,6249406706793"
LT,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,37093723129836625","0,37093723129836625","113,906","683,29",,"797,1959999999999",,,,,,,"797,5669372312983"
LT,2004,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,88",,,"0,88","0,88"
LT,2004,R5300,Biogases,KTOE,,"0,15468615649183148","0,15468615649183148","0,406","0,7879999999999999",,"1,194","0,0","0,0","0,0",,,"0,0","1,3486861564918313"
LT,2004,RA000,Renewables and biofuels,KTOE,,"35,637145313843504","35,637145313843504",,,"799,847","799,847",,,,"2,135","4,81","2,135","837,6191453138434"
LT,2004,TOTAL,Total,KTOE,"993,7231298366295",,"993,7231298366295",,,"2627,137","2627,137",,,,"1077,9589999999996","1078,123","1077,9589999999996","4698,819129836629"
LT,2004,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,2230438521066208","0,2230438521066208","114,455","693,298",,"807,753",,,,,,,"807,9760438521066"
LT,2005,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","3,29",,,"3,29","3,29"
LT,2005,R5300,Biogases,KTOE,,"0,3495270851246776","0,3495270851246776","0,43","0,812",,"1,242","0,0","0,0","0,0",,,"0,0","1,5915270851246777"
LT,2005,RA000,Renewables and biofuels,KTOE,,"37,663542562338776","37,663542562338776",,,"811,1030000000002","811,1030000000002",,,,"4,6960000000000015","7,479","4,6960000000000015","853,462542562339"
LT,2005,TOTAL,Total,KTOE,"984,4368013757523",,"984,4368013757523",,,"2766,08","2766,08",,,,"1138,829","1138,993","1138,829","4889,345801375752"
LT,2005,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"1,663456577815993","1,663456577815993","133,18","701,8960000000002",,"835,0760000000002",,,,,,,"836,7394565778162"
LT,2006,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","19,3",,,"19,3","19,3"
LT,2006,R5300,Biogases,KTOE,,"0,465262252794497","0,465262252794497","0,287","0,979",,"1,266","0,0","0,0","0,0",,,"0,0","1,731262252794497"
LT,2006,RA000,Renewables and biofuels,KTOE,,"40,27446259673258","40,27446259673258",,,"837,83","837,83",,,,"20,542","23,435","20,542","898,6464625967327"
LT,2006,TOTAL,Total,KTOE,"1001,633705932932",,"1001,633705932932",,,"2866,268","2866,268",,,,"1229,808","1229,972","1229,808","5097,709705932932"
LT,2006,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"4,159329320722271","4,159329320722271","135,043","679,5169999999998",,"814,5599999999998",,,,,,,"818,7193293207221"
LT,2007,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","53,15",,,"53,15","53,15"
LT,2007,R5300,Biogases,KTOE,,"0,5447979363714532","0,5447979363714532","0,334","1,314",,"1,6480000000000001","0,0","0,0","0,0",,,"0,0","2,1927979363714534"
LT,2007,RA000,Renewables and biofuels,KTOE,,"48,439466895958724","48,439466895958724",,,"817,6469999999998","817,6469999999998",,,,"54,137","57,014","54,137","920,2234668959586"
LT,2007,TOTAL,Total,KTOE,"1040,2407566638005",,"1040,2407566638005",,,"2810,173","2810,173",,,,"1491,886","1492,055","1491,886","5342,2997566638005"
LT,2007,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"5,126053310404128","5,126053310404128","164,08700000000005","694,683",,"858,77",,,,,,,"863,8960533104041"
LT,2008,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","61,43",,,"61,43","61,43"
LT,2008,R5300,Biogases,KTOE,,"0,784006878761823","0,784006878761823","0,358","1,409",,"1,767","0,0","0,0","0,0",,,"0,0","2,551006878761823"
LT,2008,RA000,Renewables and biofuels,KTOE,,"52,233104041272576","52,233104041272576",,,"862,3439999999998","862,3439999999998",,,,"62,635","65,584","62,635","977,2121040412724"
LT,2008,TOTAL,Total,KTOE,"1063,628546861565",,"1063,628546861565",,,"2695,35","2695,35",,,,"1518,786","1519,004","1518,786","5277,764546861565"
LT,2008,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"7,508340498710233","7,508340498710233","180,854","689,596",,"870,45",,,,,,,"877,9583404987103"
LT,2009,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","51,54",,,"51,54","51,54"
LT,2009,R5300,Biogases,KTOE,,"1,270335339638865","1,270335339638865","0,454","2,0780000000000003",,"2,5320000000000005","0,0","0,0","0,0",,,"0,0","3,8023353396388657"
LT,2009,RA000,Renewables and biofuels,KTOE,,"59,092261392949275","59,092261392949275",,,"876,273","876,273",,,,"52,709","55,632","52,709","988,0742613929492"
LT,2009,TOTAL,Total,KTOE,"1006,9647463456577",,"1006,9647463456577",,,"2598,558","2598,558",,,,"1241,308","1241,558","1241,308","4846,830746345658"
LT,2009,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"9,97274290627687","9,97274290627687","185,512","686,658",,"872,1700000000001",,,,,,,"882,1427429062769"
LT,2010,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","44,79",,,"44,79","44,79"
LT,2010,R5300,Biogases,KTOE,,"2,649871023215821","2,649871023215821","0,43","4,5139999999999985",,"4,943999999999998","0,0","0,0","0,0",,,"0,0","7,593871023215819"
LT,2010,RA000,Renewables and biofuels,KTOE,,"69,87162510748065","69,87162510748065",,,"880,8539999999998","880,8539999999998",,,,"46,003","48,756","46,003","996,7286251074805"
LT,2010,TOTAL,Total,KTOE,"944,4539982803095",,"944,4539982803095",,,"2707,31","2707,31",,,,"1284,797","1285,06","1284,797","4936,560998280309"
LT,2010,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"10,438693035253655","10,438693035253655","187,852","677,558",,"865,41",,,,,,,"875,8486930352536"
LT,2011,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","45,02",,,"45,02","45,02"
LT,2011,R5300,Biogases,KTOE,,"3,14548581255374","3,14548581255374","0,621","3,057",,"3,678","0,0","0,0","0,0",,,"0,0","6,82348581255374"
LT,2011,RA000,Renewables and biofuels,KTOE,,"85,26620808254513","85,26620808254513",,,"872,16","872,16",,,,"46,33600000000001","49,307","46,33600000000001","1003,7622080825452"
LT,2011,TOTAL,Total,KTOE,"944,5399828030954",,"944,5399828030954",,,"2659,821","2659,821",,,,"1287,936","1288,203","1287,936","4892,2969828030955"
LT,2011,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"15,094496990541701","15,094496990541701","240,136","690,217",,"930,353",,,,,,,"945,4474969905417"
LT,2012,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","2,48","58,14",,,"60,62","60,62"
LT,2012,R5300,Biogases,KTOE,,"3,617024935511608","3,617024935511608","1,218","3,129",,"4,3469999999999995","0,0","0,0","0,0",,,"0,0","7,964024935511608"
LT,2012,RA000,Renewables and biofuels,KTOE,,"104,2354256233878","104,2354256233878",,,"937,322","937,322",,,,"61,994","65,30199999999999","61,994","1103,5514256233878"
LT,2012,TOTAL,Total,KTOE,"958,5554600171969",,"958,5554600171969",,,"2713,926","2713,926",,,,"1312,865","1313,167","1312,865","4985,3464600171965"
LT,2012,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
LT,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"23,96749785038693","23,96749785038693","268,272","669,939",,"938,211",,,,,,,"962,178497850387"
LT,2013,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","2,13","56,57",,,"58,7","58,7"
LT,2013,R5300,Biogases,KTOE,,"5,089681857265693","5,089681857265693","2,269","4,204",,"6,473","0,0","0,0","0,0",,,"0,0","11,562681857265693"
LT,2013,RA000,Renewables and biofuels,KTOE,,"126,11083404987103","126,11083404987103",,,"951,796","951,796",,,,"60,185","63,697","60,185","1138,091834049871"
LT,2013,TOTAL,Total,KTOE,"959,5872742906276",,"959,5872742906276",,,"2581,127","2581,127",,,,"1317,021","1317,322","1317,021","4857,735274290628"
LT,2013,W6210,Renewable municipal waste,KTOE,,"1,6027515047291487","1,6027515047291487","5,541","0,0",,"5,541",,,,,,,"7,143751504729149"
LT,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"25,157953568357694","25,157953568357694","355,45","634,948",,"990,3979999999999",,,,,,,"1015,5559535683576"
LT,2014,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","2,65","60,55",,,"63,199999999999996","63,199999999999996"
LT,2014,R5300,Biogases,KTOE,,"6,744453998280309","6,744453998280309","2,173","6,52",,"8,693","0,0","0,0","0,0",,,"0,0","15,437453998280308"
LT,2014,RA000,Renewables and biofuels,KTOE,,"133,50515907136716","133,50515907136716",,,"1007,853","1007,853",,,,"61,073","64,459","61,073","1202,4311590713671"
LT,2014,TOTAL,Total,KTOE,"974,2906276870162",,"974,2906276870162",,,"2480,457000000001","2480,457000000001",,,,"1479,766","1480,1229999999996","1479,766","4934,513627687017"
LT,2014,W6210,Renewable municipal waste,KTOE,,"2,4797076526225275","2,4797076526225275","7,0939999999999985","0,0",,"7,0939999999999985",,,,,,,"9,573707652622526"
LT,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"27,35786758383491","27,35786758383491","445,448","619,781",,"1065,2289999999998",,,,,,,"1092,5868675838346"
LT,2015,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","1,75","65,79",,,"67,54","67,54"
LT,2015,R5300,Biogases,KTOE,,"7,4200343938091144","7,4200343938091144","2,173","7,452000000000001",,"9,625","0,0","0,0","0,0",,,"0,0","17,045034393809114"
LT,2015,RA000,Renewables and biofuels,KTOE,,"153,30017196904558","153,30017196904558",,,"1086,142","1086,142",,,,"69,087","72,7","69,087","1308,5291719690456"
LT,2015,TOTAL,Total,KTOE,"985,8985382631125",,"985,8985382631125",,,"2356,806","2356,806",,,,"1586,1270000000004","1586,5079999999996","1586,1270000000004","4928,8315382631135"
LT,2015,W6210,Renewable municipal waste,KTOE,,"3,616423043852106","3,616423043852106","9,052","0,0",,"9,052",,,,,,,"12,668423043852105"
LT,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"23,145829750644882","23,145829750644882","488,44","621,453",,"1109,893",,,,,,,"1133,038829750645"
LT,2016,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","1,62","54,91",,,"56,529999999999994","56,529999999999994"
LT,2016,R5300,Biogases,KTOE,,"10,553138435081687","10,553138435081687","2,221","8,24",,"10,461","0,0","0,0","0,0",,,"0,0","21,014138435081687"
LT,2016,RA000,Renewables and biofuels,KTOE,,"173,4359415305245","173,4359415305245",,,"1133,219","1133,219",,,,"58,306","62,301","58,306","1364,9609415305247"
LT,2016,TOTAL,Total,KTOE,"1027,6010318142733",,"1027,6010318142733",,,"2433,538","2433,538",,,,"1707,0079999999996","1707,4520000000002","1707,0079999999996","5168,147031814273"
LT,2016,W6210,Renewable municipal waste,KTOE,,"4,076182287188307","4,076182287188307","10,414","0,0",,"10,414",,,,,,,"14,490182287188308"
LT,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"26,07403267411866","26,07403267411866","545,285","611,5169999999998",,"1156,8019999999997",,,,,,,"1182,8760326741183"
LT,2017,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","1,9","69,9",,,"71,80000000000001","71,80000000000001"
LT,2017,R5300,Biogases,KTOE,,"10,940756663800515","10,940756663800515","2,03","8,264",,"10,293999999999999","0,0","0,0","0,0",,,"0,0","21,234756663800514"
LT,2017,RA000,Renewables and biofuels,KTOE,,"192,83594153052448","192,83594153052448",,,"1185,579","1185,579",,,,"73,694","77,854","73,694","1452,1089415305244"
LT,2017,TOTAL,Total,KTOE,"1056,354256233878",,"1056,354256233878",,,"2549,695","2549,695",,,,"1809,996","1810,444","1809,996","5416,045256233878"
LT,2017,W6210,Renewable municipal waste,KTOE,,"6,291143594153052","6,291143594153052","16,433","0,0",,"16,433",,,,,,,"22,724143594153052"
LT,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"30,533104041272573","30,533104041272573","531,8380000000002","612,1619999999998",,"1144,0",,,,,,,"1174,5331040412725"
LT,2018,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","1,9","75,9",,,"77,80000000000001","77,80000000000001"
LT,2018,R5300,Biogases,KTOE,,"12,029234737747206","12,029234737747206","2,842","8,24",,"11,082","0,0","0,0","0,0",,,"0,0","23,111234737747207"
LT,2018,RA000,Renewables and biofuels,KTOE,,"199,66457437661222","199,66457437661222",,,"1185,148","1185,148",,,,"79,87","84,324","79,87","1464,6825743766121"
LT,2018,TOTAL,Total,KTOE,"1084,69475494411",,"1084,69475494411",,,"2597,045","2597,045",,,,"1945,264","1945,91","1945,264","5627,00375494411"
LT,2018,W6210,Renewable municipal waste,KTOE,,"4,12725709372313","4,12725709372313","9,912","0,0",,"9,912",,,,,,,"14,03925709372313"
LU,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","0,489","18,552",,"19,041",,,,,,,"19,041"
LU,2004,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,522",,,"0,522","0,522"
LU,2004,R5300,Biogases,KTOE,,"1,74926913155632","1,74926913155632","0,0","2,445",,"2,445","0,0","0,0","0,0",,,"0,0","4,19426913155632"
LU,2004,RA000,Renewables and biofuels,KTOE,,"16,063542562338778","16,063542562338778",,,"21,78","21,78",,,,"1,551","3,093","1,551","39,394542562338785"
LU,2004,TOTAL,Total,KTOE,"580,9690455717971",,"580,9690455717971",,,"1190,917","1190,917",,,,"2245,172","2246,715","2245,172","4017,0580455717973"
LU,2004,W6210,Renewable municipal waste,KTOE,,"1,9115219260533105","1,9115219260533105","0,0","0,0",,"0,0",,,,,,,"1,9115219260533105"
LU,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","0,945","38,039",,"38,984",,,,,,,"38,984"
LU,2005,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,541",,,"0,541","0,541"
LU,2005,R5300,Biogases,KTOE,,"2,340498710232158","2,340498710232158","0,0","3,272",,"3,272","0,0","0,0","0,0",,,"0,0","5,612498710232158"
LU,2005,RA000,Renewables and biofuels,KTOE,,"18,053826311263972","18,053826311263972",,,"42,627","42,627",,,,"1,83","3,764","1,83","62,51082631126397"
LU,2005,TOTAL,Total,KTOE,"567,922441960447",,"567,922441960447",,,"1177,759","1177,759",,,,"2369,002","2370,936","2369,002","4114,683441960447"
LU,2005,W6210,Renewable municipal waste,KTOE,,"1,628804815133276","1,628804815133276","0,0","0,0",,"0,0",,,,,,,"1,628804815133276"
LU,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","1,032","38,269",,"39,301",,,,,,,"39,301"
LU,2006,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,511",,,"0,511","0,511"
LU,2006,R5300,Biogases,KTOE,,"2,8026655202063626","2,8026655202063626","0,0","3,918",,"3,918","0,0","0,0","0,0",,,"0,0","6,720665520206363"
LU,2006,RA000,Renewables and biofuels,KTOE,,"19,323989681857267","19,323989681857267",,,"43,685","43,685",,,,"2,024","4,294","2,024","65,03298968185727"
LU,2006,TOTAL,Total,KTOE,"609,164230438521",,"609,164230438521",,,"1200,627","1200,627",,,,"2268,911","2271,181","2268,911","4078,702230438521"
LU,2006,W6210,Renewable municipal waste,KTOE,,"1,9450558899398105","1,9450558899398105","0,0","0,0",,"0,0",,,,,,,"1,9450558899398105"
LU,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","1,257","43,489",,"44,745999999999995",,,,,,,"44,745999999999995"
LU,2007,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","44,85",,,"44,85","44,85"
LU,2007,R5300,Biogases,KTOE,,"3,1462596732588133","3,1462596732588133","0,0","4,398",,"4,398","0,0","0,0","0,0",,,"0,0","7,5442596732588125"
LU,2007,RA000,Renewables and biofuels,KTOE,,"20,342734307824593","20,342734307824593",,,"49,78","49,78",,,,"46,511","49,00100000000001","46,511","116,6337343078246"
LU,2007,TOTAL,Total,KTOE,"615,603611349957",,"615,603611349957",,,"1139,904","1139,904",,,,"2221,879","2224,37","2221,879","3977,386611349957"
LU,2007,W6210,Renewable municipal waste,KTOE,,"2,2421324161650906","2,2421324161650906","0,0","0,0",,"0,0",,,,,,,"2,2421324161650906"
LU,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","1,557","45,367",,"46,924",,,,,,,"46,924"
LU,2008,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","44,892",,,"44,892","44,892"
LU,2008,R5300,Biogases,KTOE,,"3,7684436801375747","3,7684436801375747","0,0","5,268",,"5,268","0,0","0,0","0,0",,,"0,0","9,036443680137575"
LU,2008,RA000,Renewables and biofuels,KTOE,,"21,773086844368013","21,773086844368013",,,"53,13399999999999","53,13399999999999",,,,"46,537","49,005","46,537","121,444086844368"
LU,2008,TOTAL,Total,KTOE,"607,954256233878",,"607,954256233878",,,"1156,663","1156,663",,,,"2252,339","2254,807","2252,339","4016,956256233878"
LU,2008,W6210,Renewable municipal waste,KTOE,,"2,220206362854686","2,220206362854686","0,0","0,0",,"0,0",,,,,,,"2,220206362854686"
LU,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","1,943","41,011",,"42,954",,,,,,,"42,954"
LU,2009,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","42,185",,,"42,185","42,185"
LU,2009,R5300,Biogases,KTOE,,"4,585468615649183","4,585468615649183","0,0","6,41",,"6,41","0,0","0,0","0,0",,,"0,0","10,995468615649184"
LU,2009,RA000,Renewables and biofuels,KTOE,,"23,189767841788477","23,189767841788477",,,"50,716","50,716",,,,"43,89","46,447","43,89","117,79576784178848"
LU,2009,TOTAL,Total,KTOE,"564,8754084264832",,"564,8754084264832",,,"1086,48","1086,48",,,,"2077,944","2080,501","2077,944","3729,2994084264833"
LU,2009,W6210,Renewable municipal waste,KTOE,,"2,137231298366294","2,137231298366294","0,0","0,0",,"0,0",,,,,,,"2,137231298366294"
LU,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","1,937","45,8",,"47,736999999999995",,,,,,,"47,736999999999995"
LU,2010,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","41,224",,,"41,224","41,224"
LU,2010,R5300,Biogases,KTOE,,"4,811435941530524","4,811435941530524","0,769","5,135",,"5,904","0,0","0,0","0,0",,,"0,0","10,715435941530524"
LU,2010,RA000,Renewables and biofuels,KTOE,,"23,7481513327601","23,7481513327601",,,"55,462","55,462",,,,"43,133","45,996","43,133","122,3431513327601"
LU,2010,TOTAL,Total,KTOE,"627,2046431642304",,"627,2046431642304",,,"1168,28","1168,28",,,,"2194,476","2197,339","2194,476","3989,9606431642305"
LU,2010,W6210,Renewable municipal waste,KTOE,,"2,4233018056749787","2,4233018056749787","0,0","0,0",,"0,0",,,,,,,"2,4233018056749787"
LU,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","2,31","39,237",,"41,547000000000004",,,,,,,"41,547000000000004"
LU,2011,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","45,854",,,"45,854","45,854"
LU,2011,R5300,Biogases,KTOE,,"4,755460017196904","4,755460017196904","0,882","4,824",,"5,7059999999999995","0,0","0,0","0,0",,,"0,0","10,461460017196902"
LU,2011,RA000,Renewables and biofuels,KTOE,,"24,984436801375754","24,984436801375754",,,"49,98","49,98",,,,"47,993","55,028","47,993","122,95743680137576"
LU,2011,TOTAL,Total,KTOE,"613,1334479793635",,"613,1334479793635",,,"1038,85","1038,85",,,,"2328,599","2332,054","2328,599","3980,5824479793637"
LU,2011,W6210,Renewable municipal waste,KTOE,,"3,2392949269131557","3,2392949269131557","0,0","0,0",,"0,0",,,,,,,"3,2392949269131557"
LU,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,0","0,0","2,466","40,255",,"42,721000000000004",,,,,,,"42,721000000000004"
LU,2012,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","47,465",,,"47,465","47,465"
LU,2012,R5300,Biogases,KTOE,,"4,969647463456577","4,969647463456577","1,038","4,801",,"5,839","0,0","0,0","0,0",,,"0,0","10,808647463456577"
LU,2012,RA000,Renewables and biofuels,KTOE,,"27,511779879621667","27,511779879621667",,,"53,93600000000001","53,93600000000001",,,,"49,618","63,006","49,618","131,0657798796217"
LU,2012,TOTAL,Total,KTOE,"590,3844368013756",,"590,3844368013756",,,"1071,138","1071,138",,,,"2225,209","2228,745","2225,209","3886,7314368013754"
LU,2012,W6210,Renewable municipal waste,KTOE,,"3,113843508168529","3,113843508168529","0,0","0,0",,"0,0",,,,,,,"3,113843508168529"
LU,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,16801375752364572","0,16801375752364572","3,335","42,894",,"46,229",,,,,,,"46,397013757523645"
LU,2013,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","53,525",,,"53,525","53,525"
