geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
EL,2014,R5300,GWH,,"219,66099999999997",,,
EL,2014,R5300B,GWH,,"0,0",,,
EL,2014,RA000,GWH,,"12970,26",,,
EL,2014,RA100,GWH,,"4806,357",,,
EL,2014,RA200,GWH,,"0,0",,,
EL,2014,RA300,GWH,,"4152,357",,,
EL,2014,RA410,GWH,,"0,0",,,
EL,2014,RA420,GWH,,"3791,885",,,
EL,2014,RA500,GWH,,"0,0",,,
EL,2014,TOTAL,GWH,,,"59162,0",,
EL,2014,W6210,GWH,,"0,0",,,
EL,2015,E7000,GWH,"860,313",,,"533,049","4408,723"
EL,2015,R5110-5150_W6000RI,GWH,,"1,062",,,
EL,2015,R5292P,GWH,,"0,0",,,
EL,2015,R5292SB,GWH,,"0,0",,,
EL,2015,R5292SP,GWH,,"0,0",,,
EL,2015,R5293SB,GWH,,"0,0",,,
EL,2015,R5293SP,GWH,,"0,0",,,
EL,2015,R5300,GWH,,"230,364",,,
EL,2015,R5300B,GWH,,"0,0",,,
EL,2015,RA000,GWH,,"13569,389",,,
EL,2015,RA100,GWH,,"4941,772",,,
EL,2015,RA200,GWH,,"0,0",,,
EL,2015,RA300,GWH,,"4496,556",,,
EL,2015,RA410,GWH,,"0,0",,,
EL,2015,RA420,GWH,,"3899,636",,,
EL,2015,RA500,GWH,,"0,0",,,
EL,2015,TOTAL,GWH,,,"61430,0",,
EL,2015,W6210,GWH,,"0,0",,,
EL,2016,E7000,GWH,"588,129",,,"560,83","4593,616"
EL,2016,R5110-5150_W6000RI,GWH,,"4,584",,,
EL,2016,R5292P,GWH,,"0,0",,,
EL,2016,R5292SB,GWH,,"0,0",,,
EL,2016,R5292SP,GWH,,"0,0",,,
EL,2016,R5293SB,GWH,,"0,0",,,
EL,2016,R5293SP,GWH,,"0,0",,,
EL,2016,R5300,GWH,,"269,64599999999996",,,
EL,2016,R5300B,GWH,,"0,0",,,
EL,2016,RA000,GWH,,"14322,388",,,
EL,2016,RA100,GWH,,"5154,445",,,
EL,2016,RA200,GWH,,"0,0",,,
EL,2016,RA300,GWH,,"4963,997",,,
EL,2016,RA410,GWH,,"0,0",,,
EL,2016,RA420,GWH,,"3929,716",,,
EL,2016,RA500,GWH,,"0,0",,,
EL,2016,TOTAL,GWH,,,"63212,584",,
EL,2016,W6210,GWH,,"0,0",,,
EL,2017,E7000,GWH,"348,13599999999997",,,"560,3530000000001","4656,624"
EL,2017,R5110-5150_W6000RI,GWH,,"9,79",,,
EL,2017,R5292P,GWH,,"0,0",,,
EL,2017,R5292SB,GWH,,"0,0",,,
EL,2017,R5292SP,GWH,,"0,0",,,
EL,2017,R5293SB,GWH,,"0,0",,,
EL,2017,R5293SP,GWH,,"0,0",,,
EL,2017,R5300,GWH,,"300,238",,,
EL,2017,R5300B,GWH,,"0,0",,,
EL,2017,RA000,GWH,,"15052,96",,,
EL,2017,RA100,GWH,,"5216,977",,,
EL,2017,RA200,GWH,,"0,0",,,
EL,2017,RA300,GWH,,"5534,477",,,
EL,2017,RA410,GWH,,"0,0",,,
EL,2017,RA420,GWH,,"3991,4770000000003",,,
EL,2017,RA500,GWH,,"0,0",,,
EL,2017,TOTAL,GWH,,,"61503,08900000001",,
EL,2017,W6210,GWH,,"0,0",,,
EL,2018,E7000,GWH,"613,0740000000001",,,"559,722","4712,005999999999"
EL,2018,R5110-5150_W6000RI,GWH,,"11,939",,,
EL,2018,R5292P,GWH,,"0,0",,,
EL,2018,R5292SB,GWH,,"0,0",,,
EL,2018,R5292SP,GWH,,"0,0",,,
EL,2018,R5293SB,GWH,,"0,0",,,
EL,2018,R5293SP,GWH,,"0,0",,,
EL,2018,R5300,GWH,,"302,131",,,
EL,2018,R5300B,GWH,,"0,0",,,
EL,2018,RA000,GWH,,"15476,207",,,
EL,2018,RA100,GWH,,"5271,729",,,
EL,2018,RA200,GWH,,"0,0",,,
EL,2018,RA300,GWH,,"6099,757",,,
EL,2018,RA410,GWH,,"0,0",,,
EL,2018,RA420,GWH,,"3790,652",,,
EL,2018,RA500,GWH,,"0,0",,,
EL,2018,TOTAL,GWH,,,"59501,731",,
EL,2018,W6210,GWH,,"0,0",,,
ES,2004,E7000,GWH,"3621,5",,,"3080,982","29277,657000000003"
ES,2004,R5110-5150_W6000RI,GWH,,"2213,5389999999998",,,
ES,2004,R5292P,GWH,,"0,0",,,
ES,2004,R5292SB,GWH,,"0,0",,,
ES,2004,R5292SP,GWH,,"0,0",,,
ES,2004,R5293SB,GWH,,"0,0",,,
ES,2004,R5293SP,GWH,,"0,0",,,
ES,2004,R5300,GWH,,"824,68",,,
ES,2004,R5300B,GWH,,"0,0",,,
ES,2004,RA000,GWH,,"51904,654",,,
ES,2004,RA100,GWH,,"32358,638",,,
ES,2004,RA200,GWH,,"0,0",,,
ES,2004,RA300,GWH,,"16192,673999999999",,,
ES,2004,RA410,GWH,,"0,0",,,
ES,2004,RA420,GWH,,"23,743000000000002",,,
ES,2004,RA500,GWH,,"0,0",,,
ES,2004,TOTAL,GWH,,,"273592,0",,
ES,2004,W6210,GWH,,"291,38",,,
ES,2005,E7000,GWH,"521,0",,,"2828,948","28845,015"
ES,2005,R5110-5150_W6000RI,GWH,,"1578,236",,,
ES,2005,R5292P,GWH,,"0,0",,,
ES,2005,R5292SB,GWH,,"0,0",,,
ES,2005,R5292SP,GWH,,"0,0",,,
ES,2005,R5293SB,GWH,,"0,0",,,
ES,2005,R5293SP,GWH,,"0,0",,,
ES,2005,R5300,GWH,,"623,4209999999999",,,
ES,2005,R5300B,GWH,,"0,0",,,
ES,2005,RA000,GWH,,"55104,254",,,
ES,2005,RA100,GWH,,"31673,963",,,
ES,2005,RA200,GWH,,"0,0",,,
ES,2005,RA300,GWH,,"20729,471",,,
ES,2005,RA410,GWH,,"0,0",,,
ES,2005,RA420,GWH,,"47,979",,,
ES,2005,RA500,GWH,,"0,0",,,
ES,2005,TOTAL,GWH,,,"288109,0",,
ES,2005,W6210,GWH,,"451,184",,,
ES,2006,E7000,GWH,"1345,5",,,"2723,203","28713,673"
ES,2006,R5110-5150_W6000RI,GWH,,"1573,0",,,
ES,2006,R5292P,GWH,,"0,0",,,
ES,2006,R5292SB,GWH,,"0,0",,,
ES,2006,R5292SP,GWH,,"0,0",,,
ES,2006,R5293SB,GWH,,"0,0",,,
ES,2006,R5293SP,GWH,,"0,0",,,
ES,2006,R5300,GWH,,"600,0",,,
ES,2006,R5300B,GWH,,"0,0",,,
ES,2006,RA000,GWH,,"58436,082",,,
ES,2006,RA100,GWH,,"31436,875",,,
ES,2006,RA200,GWH,,"0,0",,,
ES,2006,RA300,GWH,,"24100,238999999998",,,
ES,2006,RA410,GWH,,"0,0",,,
ES,2006,RA420,GWH,,"124,96799999999999",,,
ES,2006,RA500,GWH,,"0,0",,,
ES,2006,TOTAL,GWH,,,"292308,0",,
ES,2006,W6210,GWH,,"601,0",,,
ES,2007,E7000,GWH,"3093,2",,,"2909,1890000000003","28936,22"
ES,2007,R5110-5150_W6000RI,GWH,,"1553,0",,,
ES,2007,R5292P,GWH,,"0,0",,,
ES,2007,R5292SB,GWH,,"0,0",,,
ES,2007,R5292SP,GWH,,"0,0",,,
ES,2007,R5293SB,GWH,,"0,0",,,
ES,2007,R5293SP,GWH,,"0,0",,,
ES,2007,R5300,GWH,,"608,0",,,
ES,2007,R5300B,GWH,,"0,0",,,
ES,2007,RA000,GWH,,"64208,147000000004",,,
ES,2007,RA100,GWH,,"31845,409",,,
ES,2007,RA200,GWH,,"0,0",,,
ES,2007,RA300,GWH,,"28949,53",,,
ES,2007,RA410,GWH,,"8,01",,,
ES,2007,RA420,GWH,,"507,19800000000004",,,
ES,2007,RA500,GWH,,"0,0",,,
ES,2007,TOTAL,GWH,,,"296095,0",,
ES,2007,W6210,GWH,,"737,0",,,
ES,2008,E7000,GWH,"1608,4",,,"2876,196","28726,592999999997"
ES,2008,R5110-5150_W6000RI,GWH,,"1888,0",,,
ES,2008,R5292P,GWH,,"0,0",,,
ES,2008,R5292SB,GWH,,"0,0",,,
ES,2008,R5292SP,GWH,,"0,0",,,
ES,2008,R5293SB,GWH,,"0,0",,,
ES,2008,R5293SP,GWH,,"0,0",,,
ES,2008,R5300,GWH,,"584,466",,,
ES,2008,R5300B,GWH,,"0,0",,,
ES,2008,RA000,GWH,,"71227,633",,,
ES,2008,RA100,GWH,,"31602,789",,,
ES,2008,RA200,GWH,,"0,0",,,
ES,2008,RA300,GWH,,"33792,231",,,
ES,2008,RA410,GWH,,"16,147000000000002",,,
ES,2008,RA420,GWH,,"2562,0",,,
ES,2008,RA500,GWH,,"0,0",,,
ES,2008,TOTAL,GWH,,,"299939,0",,
ES,2008,W6210,GWH,,"782,0",,,
ES,2009,E7000,GWH,"1297,2",,,"2765,18","28379,069"
ES,2009,R5110-5150_W6000RI,GWH,,"2197,0",,,
ES,2009,R5292P,GWH,,"0,0",,,
ES,2009,R5292SB,GWH,,"0,0",,,
ES,2009,R5292SP,GWH,,"0,0",,,
ES,2009,R5293SB,GWH,,"0,0",,,
ES,2009,R5293SP,GWH,,"0,0",,,
ES,2009,R5300,GWH,,"530,0",,,
ES,2009,R5300B,GWH,,"0,0",,,
ES,2009,RA000,GWH,,"78991,143",,,
ES,2009,RA100,GWH,,"31144,249",,,
ES,2009,RA200,GWH,,"0,0",,,
ES,2009,RA300,GWH,,"38294,893",,,
ES,2009,RA410,GWH,,"103,0",,,
ES,2009,RA420,GWH,,"5961,0",,,
ES,2009,RA500,GWH,,"0,0",,,
ES,2009,TOTAL,GWH,,,"283765,0",,
ES,2009,W6210,GWH,,"761,0",,,
ES,2010,E7000,GWH,"3804,1",,,"2741,991","29703,407000000003"
ES,2010,R5110-5150_W6000RI,GWH,,"2508,0",,,
ES,2010,R5292P,GWH,,"0,0",,,
ES,2010,R5292SB,GWH,,"0,0",,,
ES,2010,R5292SP,GWH,,"0,0",,,
ES,2010,R5293SB,GWH,,"0,0",,,
ES,2010,R5293SP,GWH,,"0,0",,,
ES,2010,R5300,GWH,,"848,0",,,
ES,2010,R5300B,GWH,,"0,0",,,
ES,2010,RA000,GWH,,"86352,94",,,
ES,2010,RA100,GWH,,"32445,397999999997",,,
ES,2010,RA200,GWH,,"0,0",,,
ES,2010,RA300,GWH,,"42706,342000000004",,,
ES,2010,RA410,GWH,,"761,2",,,
ES,2010,RA420,GWH,,"6425,0",,,
ES,2010,RA500,GWH,,"0,0",,,
ES,2010,TOTAL,GWH,,,"289987,0",,
ES,2010,W6210,GWH,,"659,0",,,
ES,2011,E7000,GWH,"3032,2",,,"2634,103","28790,949"
ES,2011,R5110-5150_W6000RI,GWH,,"3011,0",,,
ES,2011,R5292P,GWH,,"0,0",,,
ES,2011,R5292SB,GWH,,"0,0",,,
ES,2011,R5292SP,GWH,,"0,0",,,
ES,2011,R5293SB,GWH,,"0,0",,,
ES,2011,R5293SP,GWH,,"0,0",,,
ES,2011,R5300,GWH,,"803,0",,,
ES,2011,R5300B,GWH,,"0,0",,,
ES,2011,RA000,GWH,,"90077,054",,,
ES,2011,RA100,GWH,,"31425,053",,,
ES,2011,RA200,GWH,,"0,0",,,
ES,2011,RA300,GWH,,"44644,001",,,
ES,2011,RA410,GWH,,"1959,0",,,
ES,2011,RA420,GWH,,"7440,0",,,
ES,2011,RA500,GWH,,"0,0",,,
ES,2011,TOTAL,GWH,,,"285441,0",,
ES,2011,W6210,GWH,,"795,0",,,
ES,2012,E7000,GWH,"2083,5",,,"2553,22","27551,982000000004"
ES,2012,R5110-5150_W6000RI,GWH,,"3396,0",,,
ES,2012,R5292P,GWH,,"0,0",,,
ES,2012,R5292SB,GWH,,"0,0",,,
ES,2012,R5292SP,GWH,,"0,0",,,
ES,2012,R5293SB,GWH,,"0,0",,,
ES,2012,R5293SP,GWH,,"0,0",,,
ES,2012,R5300,GWH,,"866,0",,,
ES,2012,R5300B,GWH,,"0,0",,,
ES,2012,RA000,GWH,,"94621,912",,,
ES,2012,RA100,GWH,,"30105,202",,,
ES,2012,RA200,GWH,,"0,0",,,
ES,2012,RA300,GWH,,"47572,085999999996",,,
ES,2012,RA410,GWH,,"3775,0429999999997",,,
ES,2012,RA420,GWH,,"8192,581",,,
ES,2012,RA500,GWH,,"0,0",,,
ES,2012,TOTAL,GWH,,,"282743,0",,
ES,2012,W6210,GWH,,"715,0",,,
ES,2013,E7000,GWH,"1492,3",,,"2259,15","29023,023999999998"
ES,2013,R5110-5150_W6000RI,GWH,,"4143,781",,,
ES,2013,R5292P,GWH,,"0,0",,,
ES,2013,R5292SB,GWH,,"0,0",,,
ES,2013,R5292SP,GWH,,"0,0",,,
ES,2013,R5293SB,GWH,,"0,0",,,
ES,2013,R5293SP,GWH,,"0,0",,,
ES,2013,R5300,GWH,,"973,263",,,
ES,2013,R5300B,GWH,,"0,0",,,
ES,2013,RA000,GWH,,"100883,23300000001",,,
ES,2013,RA100,GWH,,"31282,174",,,
ES,2013,RA200,GWH,,"0,0",,,
ES,2013,RA300,GWH,,"50706,426",,,
ES,2013,RA410,GWH,,"4769,747",,,
ES,2013,RA420,GWH,,"8326,097",,,
ES,2013,RA500,GWH,,"0,0",,,
ES,2013,TOTAL,GWH,,,"274692,74100000004",,
ES,2013,W6210,GWH,,"681,745",,,
ES,2014,E7000,GWH,"2648,08",,,"2354,81","29719,304"
ES,2014,R5110-5150_W6000RI,GWH,,"3820,315",,,
ES,2014,R5292P,GWH,,"0,0",,,
ES,2014,R5292SB,GWH,,"0,0",,,
ES,2014,R5292SP,GWH,,"0,0",,,
ES,2014,R5293SB,GWH,,"0,0",,,
ES,2014,R5293SP,GWH,,"0,0",,,
ES,2014,R5300,GWH,,"907,2080000000001",,,
ES,2014,R5300B,GWH,,"0,0",,,
ES,2014,RA000,GWH,,"102573,748",,,
ES,2014,RA100,GWH,,"32074,112999999998",,,
ES,2014,RA200,GWH,,"0,0",,,
ES,2014,RA300,GWH,,"51413,437999999995",,,
ES,2014,RA410,GWH,,"5454,806",,,
ES,2014,RA420,GWH,,"8217,636999999999",,,
ES,2014,RA500,GWH,,"0,0",,,
ES,2014,TOTAL,GWH,,,"271542,648",,
ES,2014,W6210,GWH,,"686,2310000000001",,,
ES,2015,E7000,GWH,"1334,0",,,"2344,612","29533,181"
ES,2015,R5110-5150_W6000RI,GWH,,"4013,833",,,
ES,2015,R5292P,GWH,,"0,0",,,
ES,2015,R5292SB,GWH,,"0,0",,,
ES,2015,R5292SP,GWH,,"0,0",,,
ES,2015,R5293SB,GWH,,"0,0",,,
ES,2015,R5293SP,GWH,,"0,0",,,
ES,2015,R5300,GWH,,"981,7189999999999",,,
ES,2015,R5300B,GWH,,"0,0",,,
ES,2015,RA000,GWH,,"102556,211",,,
ES,2015,RA100,GWH,,"31877,793999999998",,,
ES,2015,RA200,GWH,,"0,0",,,
ES,2015,RA300,GWH,,"51055,117999999995",,,
ES,2015,RA410,GWH,,"5593,236999999999",,,
ES,2015,RA420,GWH,,"8266,216999999999",,,
ES,2015,RA500,GWH,,"0,0",,,
ES,2015,TOTAL,GWH,,,"277550,0",,
ES,2015,W6210,GWH,,"768,293",,,
ES,2016,E7000,GWH,"3344,0",,,"2181,722","29115,903"
ES,2016,R5110-5150_W6000RI,GWH,,"4048,35",,,
ES,2016,R5292P,GWH,,"0,0",,,
ES,2016,R5292SB,GWH,,"0,0",,,
ES,2016,R5292SP,GWH,,"0,0",,,
ES,2016,R5293SB,GWH,,"0,0",,,
ES,2016,R5293SP,GWH,,"0,0",,,
ES,2016,R5300,GWH,,"906,04",,,
ES,2016,R5300B,GWH,,"0,0",,,
ES,2016,RA000,GWH,,"102132,14300000001",,,
ES,2016,RA100,GWH,,"31297,625",,,
ES,2016,RA200,GWH,,"0,0",,,
ES,2016,RA300,GWH,,"51501,859000000004",,,
ES,2016,RA410,GWH,,"5579,2",,,
ES,2016,RA420,GWH,,"8063,53",,,
ES,2016,RA500,GWH,,"0,0",,,
ES,2016,TOTAL,GWH,,,"278969,32",,
ES,2016,W6210,GWH,,"735,54",,,
ES,2017,E7000,GWH,"1578,0",,,"2233,085","28731,299"
ES,2017,R5110-5150_W6000RI,GWH,,"4365,0",,,
ES,2017,R5292P,GWH,,"0,0",,,
ES,2017,R5292SB,GWH,,"0,0",,,
ES,2017,R5292SP,GWH,,"0,0",,,
ES,2017,R5293SB,GWH,,"0,0",,,
ES,2017,R5293SP,GWH,,"0,0",,,
ES,2017,R5300,GWH,,"941,0",,,
ES,2017,R5300B,GWH,,"16,824",,,
ES,2017,RA000,GWH,,"102687,58",,,
ES,2017,RA100,GWH,,"30964,384",,,
ES,2017,RA200,GWH,,"0,0",,,
ES,2017,RA300,GWH,,"51231,373",,,
ES,2017,RA410,GWH,,"5883,0",,,
ES,2017,RA420,GWH,,"8514,0",,,
ES,2017,RA500,GWH,,"0,0",,,
ES,2017,TOTAL,GWH,,,"282147,0",,
ES,2017,W6210,GWH,,"772,0",,,
ES,2018,E7000,GWH,"2380,0",,,"2114,326","28203,154"
ES,2018,R5110-5150_W6000RI,GWH,,"4221,0",,,
ES,2018,R5292P,GWH,,"12,0",,,
ES,2018,R5292SB,GWH,,"0,0",,,
ES,2018,R5292SP,GWH,,"0,0",,,
ES,2018,R5293SB,GWH,,"0,0",,,
ES,2018,R5293SP,GWH,,"0,0",,,
ES,2018,R5300,GWH,,"923,0",,,
ES,2018,R5300B,GWH,,"15,647",,,
ES,2018,RA000,GWH,,"99533,418",,,
ES,2018,RA100,GWH,,"30317,48",,,
ES,2018,RA200,GWH,,"0,0",,,
ES,2018,RA300,GWH,,"50557,291",,,
ES,2018,RA410,GWH,,"4867,0",,,
ES,2018,RA420,GWH,,"7877,0",,,
ES,2018,RA500,GWH,,"0,0",,,
ES,2018,TOTAL,GWH,,,"283085,0",,
ES,2018,W6210,GWH,,"755,0",,,
EU27_2020,2004,E7000,GWH,"15793,052",,,"15514,649","324287,433"
EU27_2020,2004,R5110-5150_W6000RI,GWH,,"36250,556000000004",,,
EU27_2020,2004,R5292P,GWH,,"572,0840000000001",,,
EU27_2020,2004,R5292SB,GWH,,"0,0",,,
EU27_2020,2004,R5292SP,GWH,,"0,0",,,
EU27_2020,2004,R5293SB,GWH,,"0,0",,,
EU27_2020,2004,R5293SP,GWH,,"0,0",,,
EU27_2020,2004,R5300,GWH,,"7092,214",,,
EU27_2020,2004,R5300B,GWH,,"17,000999999999998",,,
EU27_2020,2004,RA000,GWH,,"455051,274",,,
EU27_2020,2004,RA100,GWH,,"339802,08200000005",,,
EU27_2020,2004,RA200,GWH,,"5523,469",,,
EU27_2020,2004,RA300,GWH,,"55782,537000000004",,,
EU27_2020,2004,RA410,GWH,,"0,0",,,
EU27_2020,2004,RA420,GWH,,"690,913",,,
EU27_2020,2004,RA500,GWH,,"470,176",,,
EU27_2020,2004,TOTAL,GWH,,,"2867566,8039999995",,
EU27_2020,2004,W6210,GWH,,"8850,242",,,
EU27_2020,2005,E7000,GWH,"12197,21",,,"15739,469","325253,011"
EU27_2020,2005,R5110-5150_W6000RI,GWH,,"40582,527",,,
EU27_2020,2005,R5292P,GWH,,"1767,73",,,
EU27_2020,2005,R5292SB,GWH,,"0,0",,,
EU27_2020,2005,R5292SP,GWH,,"0,0",,,
EU27_2020,2005,R5293SB,GWH,,"0,0",,,
EU27_2020,2005,R5293SP,GWH,,"0,0",,,
EU27_2020,2005,R5300,GWH,,"8064,128000000001",,,
EU27_2020,2005,R5300B,GWH,,"17,222",,,
EU27_2020,2005,RA000,GWH,,"476275,804",,,
EU27_2020,2005,RA100,GWH,,"340992,48",,,
EU27_2020,2005,RA200,GWH,,"5397,673000000001",,,
EU27_2020,2005,RA300,GWH,,"66917,61099999999",,,
EU27_2020,2005,RA410,GWH,,"0,0",,,
EU27_2020,2005,RA420,GWH,,"1458,6879999999999",,,
EU27_2020,2005,RA500,GWH,,"480,895",,,
EU27_2020,2005,TOTAL,GWH,,,"2903375,162",,
EU27_2020,2005,W6210,GWH,,"10596,85",,,
EU27_2020,2006,E7000,GWH,"13326,392",,,"15899,256000000001","323586,709"
EU27_2020,2006,R5110-5150_W6000RI,GWH,,"45163,308",,,
EU27_2020,2006,R5292P,GWH,,"2914,449",,,
EU27_2020,2006,R5292SB,GWH,,"0,0",,,
EU27_2020,2006,R5292SP,GWH,,"0,0",,,
EU27_2020,2006,R5293SB,GWH,,"0,0",,,
EU27_2020,2006,R5293SP,GWH,,"0,0",,,
EU27_2020,2006,R5300,GWH,,"10152,051",,,
EU27_2020,2006,R5300B,GWH,,"17,715",,,
EU27_2020,2006,RA000,GWH,,"497168,49299999996",,,
EU27_2020,2006,RA100,GWH,,"339485,965",,,
EU27_2020,2006,RA200,GWH,,"5615,65",,,
EU27_2020,2006,RA300,GWH,,"79217,37299999999",,,
EU27_2020,2006,RA410,GWH,,"0,0",,,
EU27_2020,2006,RA420,GWH,,"2489,47",,,
EU27_2020,2006,RA500,GWH,,"464,265",,,
EU27_2020,2006,TOTAL,GWH,,,"2943941,095",,
EU27_2020,2006,W6210,GWH,,"11648,247",,,
EU27_2020,2007,E7000,GWH,"14647,088",,,"16060,907","324340,632"
EU27_2020,2007,R5110-5150_W6000RI,GWH,,"47667,401",,,
EU27_2020,2007,R5292P,GWH,,"1506,175",,,
EU27_2020,2007,R5292SB,GWH,,"0,0",,,
EU27_2020,2007,R5292SP,GWH,,"0,0",,,
EU27_2020,2007,R5293SB,GWH,,"0,0",,,
EU27_2020,2007,R5293SP,GWH,,"0,0",,,
EU27_2020,2007,R5300,GWH,,"15950,36",,,
EU27_2020,2007,R5300B,GWH,,"18,18",,,
EU27_2020,2007,RA000,GWH,,"524450,045",,,
EU27_2020,2007,RA100,GWH,,"340401,539",,,
EU27_2020,2007,RA200,GWH,,"5772,528",,,
EU27_2020,2007,RA300,GWH,,"95587,138",,,
EU27_2020,2007,RA410,GWH,,"8,01",,,
EU27_2020,2007,RA420,GWH,,"3766,5170000000003",,,
EU27_2020,2007,RA500,GWH,,"465,292",,,
EU27_2020,2007,TOTAL,GWH,,,"2969471,005",,
EU27_2020,2007,W6210,GWH,,"13306,906",,,
EU27_2020,2008,E7000,GWH,"14012,233999999999",,,"16349,418","323858,608"
EU27_2020,2008,R5110-5150_W6000RI,GWH,,"53178,44",,,
EU27_2020,2008,R5292P,GWH,,"1860,9979999999998",,,
EU27_2020,2008,R5292SB,GWH,,"0,0",,,
EU27_2020,2008,R5292SP,GWH,,"0,0",,,
EU27_2020,2008,R5293SB,GWH,,"0,0",,,
EU27_2020,2008,R5293SP,GWH,,"0,0",,,
EU27_2020,2008,R5300,GWH,,"19106,904",,,
EU27_2020,2008,R5300B,GWH,,"17,236",,,
EU27_2020,2008,RA000,GWH,,"553710,073",,,
EU27_2020,2008,RA100,GWH,,"340208,026",,,
EU27_2020,2008,RA200,GWH,,"5731,578",,,
EU27_2020,2008,RA300,GWH,,"111789,36300000001",,,
EU27_2020,2008,RA410,GWH,,"16,147000000000002",,,
EU27_2020,2008,RA420,GWH,,"7421,474",,,
EU27_2020,2008,RA500,GWH,,"465,119",,,
EU27_2020,2008,TOTAL,GWH,,,"2984032,298",,
EU27_2020,2008,W6210,GWH,,"13914,788",,,
EU27_2020,2009,E7000,GWH,"14751,363000000001",,,"16398,894","324942,62100000004"
EU27_2020,2009,R5110-5150_W6000RI,GWH,,"57346,89",,,
EU27_2020,2009,R5292P,GWH,,"3831,861",,,
EU27_2020,2009,R5292SB,GWH,,"0,0",,,
EU27_2020,2009,R5292SP,GWH,,"0,0",,,
EU27_2020,2009,R5293SB,GWH,,"0,0",,,
EU27_2020,2009,R5293SP,GWH,,"0,0",,,
EU27_2020,2009,R5300,GWH,,"22295,047000000002",,,
EU27_2020,2009,R5300B,GWH,,"17,881",,,
EU27_2020,2009,RA000,GWH,,"586892,2170000001",,,
EU27_2020,2009,RA100,GWH,,"341341,515",,,
EU27_2020,2009,RA200,GWH,,"5546,27",,,
EU27_2020,2009,RA300,GWH,,"128223,444",,,
EU27_2020,2009,RA410,GWH,,"103,0",,,
EU27_2020,2009,RA420,GWH,,"14000,981000000002",,,
EU27_2020,2009,RA500,GWH,,"448,19699999999995",,,
EU27_2020,2009,TOTAL,GWH,,,"2837134,055",,
EU27_2020,2009,W6210,GWH,,"13737,131000000001",,,
EU27_2020,2010,E7000,GWH,"18962,58",,,"16698,732","328528,102"
EU27_2020,2010,R5110-5150_W6000RI,GWH,,"64907,258",,,
EU27_2020,2010,R5292P,GWH,,"4889,126",,,
EU27_2020,2010,R5292SB,GWH,,"0,0",,,
EU27_2020,2010,R5292SP,GWH,,"0,0",,,
EU27_2020,2010,R5293SB,GWH,,"0,0",,,
EU27_2020,2010,R5293SP,GWH,,"0,0",,,
EU27_2020,2010,R5300,GWH,,"26206,262000000002",,,
EU27_2020,2010,R5300B,GWH,,"15,412",,,
EU27_2020,2010,RA000,GWH,,"631269,15",,,
EU27_2020,2010,RA100,GWH,,"345226,834",,,
EU27_2020,2010,RA200,GWH,,"5602,409000000001",,,
EU27_2020,2010,RA300,GWH,,"145281,881",,,
EU27_2020,2010,RA410,GWH,,"761,2",,,
EU27_2020,2010,RA420,GWH,,"22462,862999999998",,,
EU27_2020,2010,RA500,GWH,,"476,397",,,
EU27_2020,2010,TOTAL,GWH,,,"2962081,6489999997",,
EU27_2020,2010,W6210,GWH,,"15439,507",,,
EU27_2020,2011,E7000,GWH,"13971,348999999998",,,"16597,032","328614,167"
EU27_2020,2011,R5110-5150_W6000RI,GWH,,"67133,366",,,
EU27_2020,2011,R5292P,GWH,,"3332,87",,,
EU27_2020,2011,R5292SB,GWH,,"0,0",,,
EU27_2020,2011,R5292SP,GWH,,"3294,862",,,
EU27_2020,2011,R5293SB,GWH,,"0,0",,,
EU27_2020,2011,R5293SP,GWH,,"0,0",,,
EU27_2020,2011,R5300,GWH,,"32053,795",,,
EU27_2020,2011,R5300B,GWH,,"10,97",,,
EU27_2020,2011,RA000,GWH,,"680883,858",,,
EU27_2020,2011,RA100,GWH,,"345211,19899999996",,,
EU27_2020,2011,RA200,GWH,,"5946,971",,,
EU27_2020,2011,RA300,GWH,,"162929,712",,,
EU27_2020,2011,RA410,GWH,,"1959,0",,,
EU27_2020,2011,RA420,GWH,,"45329,526",,,
EU27_2020,2011,RA500,GWH,,"477,278",,,
EU27_2020,2011,TOTAL,GWH,,,"2917551,373",,
EU27_2020,2011,W6210,GWH,,"16537,179",,,
EU27_2020,2012,E7000,GWH,"14758,325",,,"16679,1","327020,85"
EU27_2020,2012,R5110-5150_W6000RI,GWH,,"72076,24799999999",,,
EU27_2020,2012,R5292P,GWH,,"3522,962",,,
EU27_2020,2012,R5292SB,GWH,,"0,0",,,
EU27_2020,2012,R5292SP,GWH,,"3272,716",,,
EU27_2020,2012,R5293SB,GWH,,"0,0",,,
EU27_2020,2012,R5293SP,GWH,,"0,0",,,
EU27_2020,2012,R5300,GWH,,"40639,823",,,
EU27_2020,2012,R5300B,GWH,,"30,476999999999997",,,
EU27_2020,2012,RA000,GWH,,"734222,6379999999",,,
EU27_2020,2012,RA100,GWH,,"343699,95",,,
EU27_2020,2012,RA200,GWH,,"5820,339",,,
EU27_2020,2012,RA300,GWH,,"181481,427",,,
EU27_2020,2012,RA410,GWH,,"3775,0429999999997",,,
EU27_2020,2012,RA420,GWH,,"66401,843",,,
EU27_2020,2012,RA500,GWH,,"457,98900000000003",,,
EU27_2020,2012,TOTAL,GWH,,,"2917782,037",,
EU27_2020,2012,W6210,GWH,,"16566,783",,,
EU27_2020,2013,E7000,GWH,"17277,697",,,"16460,664","329121,596"
EU27_2020,2013,R5110-5150_W6000RI,GWH,,"70515,839",,,
