,geo,year,siec,unit,BIOFCON_LIM_TRA,BIOF_FS_SHR,FC_TRA_E_RED,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_MULTI,GFC_TRA_E_NMULTI,LIM_TT,NRG_MNBRFT_E,ST_MS_TRA
433,AL,2014,R5278S,KTOE,,,"0,0",,,,,,,,
434,AL,2014,R5279S,KTOE,,,"0,0",,,,,,,,
435,AL,2014,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
436,AL,2014,RA000,KTOE,,,,,,,"0,0","0,0",,,"0,0"
437,AL,2014,RHYD,KTOE,,,"0,0",,,,,,,,
438,AL,2014,RSYNF,KTOE,,,"0,0",,,,,,,,
439,AL,2014,TOTAL,KTOE,,,,,,,"827,931","827,931",,,
440,AL,2015,E7000,KTOE,,,,,,,,,,"0,0",
441,AL,2015,E7100,KTOE,,,,"0,0","0,0","0,0",,,,,
442,AL,2015,E7200,KTOE,,,,"0,0","0,0","0,0",,,,,
443,AL,2015,R5200,KTOE,"0,0",,,"0,0","0,0","30,266",,,"57,548",,
444,AL,2015,R5200,PC,,"0,0",,,,,,,,,
445,AL,2015,R5250S,KTOE,,,"0,0",,,,,,,,
446,AL,2015,R5251S,KTOE,,,"0,0",,,,,,,,
447,AL,2015,R5252S,KTOE,,,"0,0",,,,,,,,
448,AL,2015,R5253S,KTOE,,,"0,0",,,,,,,,
449,AL,2015,R5254S,KTOE,,,"0,0",,,,,,,,
450,AL,2015,R5255S,KTOE,,,"0,0",,,,,,,,
451,AL,2015,R5256S,KTOE,,,"0,0",,,,,,,,
452,AL,2015,R5257S,KTOE,,,"0,0",,,,,,,,
453,AL,2015,R5258S,KTOE,,,"0,0",,,,,,,,
454,AL,2015,R5259S,KTOE,,,"0,0",,,,,,,,
455,AL,2015,R5260S,KTOE,,,"0,0",,,,,,,,
456,AL,2015,R5261S,KTOE,,,"0,0",,,,,,,,
457,AL,2015,R5262S,KTOE,,,"0,0",,,,,,,,
458,AL,2015,R5263S,KTOE,,,"0,0",,,,,,,,
459,AL,2015,R5264S,KTOE,,,"0,0",,,,,,,,
460,AL,2015,R5265S,KTOE,,,"0,0",,,,,,,,
461,AL,2015,R5266S,KTOE,,,"0,0",,,,,,,,
462,AL,2015,R5267S,KTOE,,,"0,0",,,,,,,,
463,AL,2015,R5268S,KTOE,,,"0,0",,,,,,,,
464,AL,2015,R5269S,KTOE,,,"0,0",,,,,,,,
465,AL,2015,R5270S,KTOE,,,"0,0",,,,,,,,
466,AL,2015,R5271S,KTOE,,,"0,0",,,,,,,,
467,AL,2015,R5272S,KTOE,,,"0,0",,,,,,,,
468,AL,2015,R5273S,KTOE,,,"0,0",,,,,,,,
469,AL,2015,R5274S,KTOE,,,"0,0",,,,,,,,
470,AL,2015,R5275S,KTOE,,,"0,0",,,,,,,,
471,AL,2015,R5276S,KTOE,,,"0,0",,,,,,,,
472,AL,2015,R5277S,KTOE,,,"0,0",,,,,,,,
473,AL,2015,R5278S,KTOE,,,"0,0",,,,,,,,
474,AL,2015,R5279S,KTOE,,,"0,0",,,,,,,,
475,AL,2015,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
476,AL,2015,RA000,KTOE,,,,,,,"0,0","0,0",,,"0,0"
477,AL,2015,RHYD,KTOE,,,"0,0",,,,,,,,
478,AL,2015,RSYNF,KTOE,,,"0,0",,,,,,,,
479,AL,2015,TOTAL,KTOE,,,,,,,"822,112","822,112",,,
480,AL,2016,E7000,KTOE,,,,,,,,,,"0,0",
481,AL,2016,E7100,KTOE,,,,"0,0","0,0","0,0",,,,,
482,AL,2016,E7200,KTOE,,,,"0,0","0,0","0,0",,,,,
483,AL,2016,R5200,KTOE,"0,0",,,"0,0","0,0","81,896",,,"57,711000000000006",,
484,AL,2016,R5200,PC,,"0,0",,,,,,,,,
485,AL,2016,R5250S,KTOE,,,"0,0",,,,,,,,
486,AL,2016,R5251S,KTOE,,,"0,0",,,,,,,,
487,AL,2016,R5252S,KTOE,,,"0,0",,,,,,,,
488,AL,2016,R5253S,KTOE,,,"0,0",,,,,,,,
489,AL,2016,R5254S,KTOE,,,"0,0",,,,,,,,
490,AL,2016,R5255S,KTOE,,,"0,0",,,,,,,,
491,AL,2016,R5256S,KTOE,,,"0,0",,,,,,,,
492,AL,2016,R5257S,KTOE,,,"0,0",,,,,,,,
493,AL,2016,R5258S,KTOE,,,"0,0",,,,,,,,
494,AL,2016,R5259S,KTOE,,,"0,0",,,,,,,,
495,AL,2016,R5260S,KTOE,,,"0,0",,,,,,,,
496,AL,2016,R5261S,KTOE,,,"0,0",,,,,,,,
497,AL,2016,R5262S,KTOE,,,"0,0",,,,,,,,
498,AL,2016,R5263S,KTOE,,,"0,0",,,,,,,,
499,AL,2016,R5264S,KTOE,,,"0,0",,,,,,,,
500,AL,2016,R5265S,KTOE,,,"0,0",,,,,,,,
501,AL,2016,R5266S,KTOE,,,"0,0",,,,,,,,
502,AL,2016,R5267S,KTOE,,,"0,0",,,,,,,,
503,AL,2016,R5268S,KTOE,,,"0,0",,,,,,,,
504,AL,2016,R5269S,KTOE,,,"0,0",,,,,,,,
505,AL,2016,R5270S,KTOE,,,"0,0",,,,,,,,
506,AL,2016,R5271S,KTOE,,,"0,0",,,,,,,,
507,AL,2016,R5272S,KTOE,,,"0,0",,,,,,,,
508,AL,2016,R5273S,KTOE,,,"0,0",,,,,,,,
509,AL,2016,R5274S,KTOE,,,"0,0",,,,,,,,
510,AL,2016,R5275S,KTOE,,,"0,0",,,,,,,,
511,AL,2016,R5276S,KTOE,,,"0,0",,,,,,,,
512,AL,2016,R5277S,KTOE,,,"0,0",,,,,,,,
513,AL,2016,R5278S,KTOE,,,"0,0",,,,,,,,
514,AL,2016,R5279S,KTOE,,,"0,0",,,,,,,,
515,AL,2016,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
516,AL,2016,RA000,KTOE,,,,,,,"0,0","0,0",,,"0,0"
517,AL,2016,RHYD,KTOE,,,"0,0",,,,,,,,
518,AL,2016,RSYNF,KTOE,,,"0,0",,,,,,,,
519,AL,2016,TOTAL,KTOE,,,,,,,"824,444","824,444",,,
520,AL,2017,E7000,KTOE,,,,,,,,,,"0,0",
521,AL,2017,E7100,KTOE,,,,"0,0","0,0","0,0",,,,,
522,AL,2017,E7200,KTOE,,,,"0,0","0,0","0,0",,,,,
523,AL,2017,R5200,KTOE,"0,0",,,"0,0","0,0","87,87",,,"58,402",,
524,AL,2017,R5200,PC,,"0,0",,,,,,,,,
525,AL,2017,R5250S,KTOE,,,"0,0",,,,,,,,
526,AL,2017,R5251S,KTOE,,,"0,0",,,,,,,,
527,AL,2017,R5252S,KTOE,,,"0,0",,,,,,,,
528,AL,2017,R5253S,KTOE,,,"0,0",,,,,,,,
529,AL,2017,R5254S,KTOE,,,"0,0",,,,,,,,
530,AL,2017,R5255S,KTOE,,,"0,0",,,,,,,,
531,AL,2017,R5256S,KTOE,,,"0,0",,,,,,,,
532,AL,2017,R5257S,KTOE,,,"0,0",,,,,,,,
533,AL,2017,R5258S,KTOE,,,"0,0",,,,,,,,
534,AL,2017,R5259S,KTOE,,,"0,0",,,,,,,,
535,AL,2017,R5260S,KTOE,,,"0,0",,,,,,,,
536,AL,2017,R5261S,KTOE,,,"0,0",,,,,,,,
537,AL,2017,R5262S,KTOE,,,"0,0",,,,,,,,
538,AL,2017,R5263S,KTOE,,,"0,0",,,,,,,,
539,AL,2017,R5264S,KTOE,,,"0,0",,,,,,,,
540,AL,2017,R5265S,KTOE,,,"0,0",,,,,,,,
541,AL,2017,R5266S,KTOE,,,"0,0",,,,,,,,
542,AL,2017,R5267S,KTOE,,,"0,0",,,,,,,,
543,AL,2017,R5268S,KTOE,,,"0,0",,,,,,,,
544,AL,2017,R5269S,KTOE,,,"0,0",,,,,,,,
545,AL,2017,R5270S,KTOE,,,"0,0",,,,,,,,
546,AL,2017,R5271S,KTOE,,,"0,0",,,,,,,,
547,AL,2017,R5272S,KTOE,,,"0,0",,,,,,,,
548,AL,2017,R5273S,KTOE,,,"0,0",,,,,,,,
549,AL,2017,R5274S,KTOE,,,"0,0",,,,,,,,
550,AL,2017,R5275S,KTOE,,,"0,0",,,,,,,,
551,AL,2017,R5276S,KTOE,,,"0,0",,,,,,,,
552,AL,2017,R5277S,KTOE,,,"0,0",,,,,,,,
553,AL,2017,R5278S,KTOE,,,"0,0",,,,,,,,
554,AL,2017,R5279S,KTOE,,,"0,0",,,,,,,,
555,AL,2017,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
556,AL,2017,RA000,KTOE,,,,,,,"0,0","0,0",,,"0,0"
557,AL,2017,RHYD,KTOE,,,"0,0",,,,,,,,
558,AL,2017,RSYNF,KTOE,,,"0,0",,,,,,,,
559,AL,2017,TOTAL,KTOE,,,,,,,"834,309","834,309",,,
560,AL,2018,E7000,KTOE,,,,,,,,,,"0,0",
561,AL,2018,E7100,KTOE,,,,"0,0","0,0","0,0",,,,,
562,AL,2018,E7200,KTOE,,,,"0,0","0,0","0,0",,,,,
563,AL,2018,R5200,KTOE,"0,0",,,"0,0","0,0","125,0",,,"58,368",,
564,AL,2018,R5200,PC,,"0,0",,,,,,,,,
565,AL,2018,R5250S,KTOE,,,"0,0",,,,,,,,
566,AL,2018,R5251S,KTOE,,,"0,0",,,,,,,,
567,AL,2018,R5252S,KTOE,,,"0,0",,,,,,,,
568,AL,2018,R5253S,KTOE,,,"0,0",,,,,,,,
569,AL,2018,R5254S,KTOE,,,"0,0",,,,,,,,
570,AL,2018,R5255S,KTOE,,,"0,0",,,,,,,,
571,AL,2018,R5256S,KTOE,,,"0,0",,,,,,,,
572,AL,2018,R5257S,KTOE,,,"0,0",,,,,,,,
573,AL,2018,R5258S,KTOE,,,"0,0",,,,,,,,
574,AL,2018,R5259S,KTOE,,,"0,0",,,,,,,,
575,AL,2018,R5260S,KTOE,,,"0,0",,,,,,,,
576,AL,2018,R5261S,KTOE,,,"0,0",,,,,,,,
577,AL,2018,R5262S,KTOE,,,"0,0",,,,,,,,
578,AL,2018,R5263S,KTOE,,,"0,0",,,,,,,,
579,AL,2018,R5264S,KTOE,,,"0,0",,,,,,,,
580,AL,2018,R5265S,KTOE,,,"0,0",,,,,,,,
581,AL,2018,R5266S,KTOE,,,"0,0",,,,,,,,
582,AL,2018,R5267S,KTOE,,,"0,0",,,,,,,,
583,AL,2018,R5268S,KTOE,,,"0,0",,,,,,,,
584,AL,2018,R5269S,KTOE,,,"0,0",,,,,,,,
585,AL,2018,R5270S,KTOE,,,"0,0",,,,,,,,
586,AL,2018,R5271S,KTOE,,,"0,0",,,,,,,,
587,AL,2018,R5272S,KTOE,,,"0,0",,,,,,,,
588,AL,2018,R5273S,KTOE,,,"0,0",,,,,,,,
589,AL,2018,R5274S,KTOE,,,"0,0",,,,,,,,
590,AL,2018,R5275S,KTOE,,,"0,0",,,,,,,,
591,AL,2018,R5276S,KTOE,,,"0,0",,,,,,,,
592,AL,2018,R5277S,KTOE,,,"0,0",,,,,,,,
593,AL,2018,R5278S,KTOE,,,"0,0",,,,,,,,
594,AL,2018,R5279S,KTOE,,,"0,0",,,,,,,,
595,AL,2018,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
596,AL,2018,RA000,KTOE,,,,,,,"0,0","0,0",,,"0,0"
597,AL,2018,RHYD,KTOE,,,"0,0",,,,,,,,
598,AL,2018,RSYNF,KTOE,,,"0,0",,,,,,,,
599,AL,2018,TOTAL,KTOE,,,,,,,"833,836","833,836",,,
600,AT,2004,E7000,KTOE,,,,,,,,,,"0,0",
601,AT,2004,E7100,KTOE,,,,"65,122","119,912","0,795",,,,,
602,AT,2004,E7200,KTOE,,,,"40,553000000000004","74,671","0,495",,,,,
603,AT,2004,R5200,KTOE,,,,"0,0","0,0","0,0",,,,,
604,AT,2004,R5200,PC,,,,,,,,,,,
605,AT,2004,R5250S,KTOE,,,"0,0",,,,,,,,
606,AT,2004,R5251S,KTOE,,,"0,0",,,,,,,,
607,AT,2004,R5252S,KTOE,,,,,,,,,,,
608,AT,2004,R5253S,KTOE,,,,,,,,,,,
609,AT,2004,R5254S,KTOE,,,,,,,,,,,
610,AT,2004,R5255S,KTOE,,,,,,,,,,,
611,AT,2004,R5256S,KTOE,,,,,,,,,,,
612,AT,2004,R5257S,KTOE,,,,,,,,,,,
613,AT,2004,R5258S,KTOE,,,,,,,,,,,
614,AT,2004,R5259S,KTOE,,,,,,,,,,,
615,AT,2004,R5260S,KTOE,,,,,,,,,,,
616,AT,2004,R5261S,KTOE,,,,,,,,,,,
617,AT,2004,R5262S,KTOE,,,,,,,,,,,
618,AT,2004,R5263S,KTOE,,,,,,,,,,,
619,AT,2004,R5264S,KTOE,,,,,,,,,,,
620,AT,2004,R5265S,KTOE,,,,,,,,,,,
621,AT,2004,R5266S,KTOE,,,,,,,,,,,
622,AT,2004,R5267S,KTOE,,,,,,,,,,,
623,AT,2004,R5268S,KTOE,,,,,,,,,,,
624,AT,2004,R5269S,KTOE,,,,,,,,,,,
625,AT,2004,R5270S,KTOE,,,,,,,,,,,
626,AT,2004,R5271S,KTOE,,,,,,,,,,,
627,AT,2004,R5272S,KTOE,,,,,,,,,,,
628,AT,2004,R5273S,KTOE,,,,,,,,,,,
629,AT,2004,R5274S,KTOE,,,,,,,,,,,
630,AT,2004,R5275S,KTOE,,,,,,,,,,,
631,AT,2004,R5276S,KTOE,,,,,,,,,,,
632,AT,2004,R5277S,KTOE,,,,,,,,,,,
633,AT,2004,R5278S,KTOE,,,,,,,,,,,
634,AT,2004,R5279S,KTOE,,,,,,,,,,,
635,AT,2004,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
636,AT,2004,RA000,KTOE,,,,,,,"368,876","185,829",,,"0,0"
637,AT,2004,RHYD,KTOE,,,"0,0",,,,,,,,
638,AT,2004,RSYNF,KTOE,,,"0,0",,,,,,,,
639,AT,2004,TOTAL,KTOE,,,,,,,"8136,923000000001","7957,056",,,
640,AT,2005,E7000,KTOE,,,,,,,,,,"0,0",
641,AT,2005,E7100,KTOE,,,,"67,973","112,65700000000001","0,7190000000000001",,,,,
642,AT,2005,E7200,KTOE,,,,"42,328","70,154","0,447",,,,,
643,AT,2005,R5200,KTOE,,,,"0,0","0,509","73,258",,,,,
644,AT,2005,R5200,PC,,,,,,,,,,,
645,AT,2005,R5250S,KTOE,,,"73,775",,,,,,,,
646,AT,2005,R5251S,KTOE,,,"0,0",,,,,,,,
647,AT,2005,R5252S,KTOE,,,,,,,,,,,
648,AT,2005,R5253S,KTOE,,,,,,,,,,,
649,AT,2005,R5254S,KTOE,,,,,,,,,,,
650,AT,2005,R5255S,KTOE,,,,,,,,,,,
651,AT,2005,R5256S,KTOE,,,,,,,,,,,
652,AT,2005,R5257S,KTOE,,,,,,,,,,,
653,AT,2005,R5258S,KTOE,,,,,,,,,,,
654,AT,2005,R5259S,KTOE,,,,,,,,,,,
655,AT,2005,R5260S,KTOE,,,,,,,,,,,
656,AT,2005,R5261S,KTOE,,,,,,,,,,,
657,AT,2005,R5262S,KTOE,,,,,,,,,,,
658,AT,2005,R5263S,KTOE,,,,,,,,,,,
659,AT,2005,R5264S,KTOE,,,,,,,,,,,
660,AT,2005,R5265S,KTOE,,,,,,,,,,,
661,AT,2005,R5266S,KTOE,,,,,,,,,,,
662,AT,2005,R5267S,KTOE,,,,,,,,,,,
663,AT,2005,R5268S,KTOE,,,,,,,,,,,
664,AT,2005,R5269S,KTOE,,,,,,,,,,,
665,AT,2005,R5270S,KTOE,,,,,,,,,,,
666,AT,2005,R5271S,KTOE,,,,,,,,,,,
667,AT,2005,R5272S,KTOE,,,,,,,,,,,
668,AT,2005,R5273S,KTOE,,,,,,,,,,,
669,AT,2005,R5274S,KTOE,,,,,,,,,,,
670,AT,2005,R5275S,KTOE,,,,,,,,,,,
671,AT,2005,R5276S,KTOE,,,,,,,,,,,
672,AT,2005,R5277S,KTOE,,,,,,,,,,,
673,AT,2005,R5278S,KTOE,,,,,,,,,,,
674,AT,2005,R5279S,KTOE,,,,,,,,,,,
675,AT,2005,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
676,AT,2005,RA000,KTOE,,,,,,,"426,98400000000004","255,12400000000002",,,"0,0"
677,AT,2005,RHYD,KTOE,,,"0,0",,,,,,,,
678,AT,2005,RSYNF,KTOE,,,"0,0",,,,,,,,
679,AT,2005,TOTAL,KTOE,,,,,,,"8422,862","8253,876",,,
680,AT,2006,E7000,KTOE,,,,,,,,,,"0,0",
681,AT,2006,E7100,KTOE,,,,"70,553","114,995","0,728",,,,,
682,AT,2006,E7200,KTOE,,,,"43,935","71,609","0,45299999999999996",,,,,
683,AT,2006,R5200,KTOE,,,,"0,0","2,125","253,938",,,,,
684,AT,2006,R5200,PC,,,,,,,,,,,
685,AT,2006,R5250S,KTOE,,,"256,07099999999997",,,,,,,,
686,AT,2006,R5251S,KTOE,,,"0,0",,,,,,,,
687,AT,2006,R5252S,KTOE,,,,,,,,,,,
688,AT,2006,R5253S,KTOE,,,,,,,,,,,
689,AT,2006,R5254S,KTOE,,,,,,,,,,,
690,AT,2006,R5255S,KTOE,,,,,,,,,,,
691,AT,2006,R5256S,KTOE,,,,,,,,,,,
692,AT,2006,R5257S,KTOE,,,,,,,,,,,
693,AT,2006,R5258S,KTOE,,,,,,,,,,,
694,AT,2006,R5259S,KTOE,,,,,,,,,,,
695,AT,2006,R5260S,KTOE,,,,,,,,,,,
696,AT,2006,R5261S,KTOE,,,,,,,,,,,
697,AT,2006,R5262S,KTOE,,,,,,,,,,,
698,AT,2006,R5263S,KTOE,,,,,,,,,,,
699,AT,2006,R5264S,KTOE,,,,,,,,,,,
700,AT,2006,R5265S,KTOE,,,,,,,,,,,
701,AT,2006,R5266S,KTOE,,,,,,,,,,,
702,AT,2006,R5267S,KTOE,,,,,,,,,,,
703,AT,2006,R5268S,KTOE,,,,,,,,,,,
704,AT,2006,R5269S,KTOE,,,,,,,,,,,
705,AT,2006,R5270S,KTOE,,,,,,,,,,,
706,AT,2006,R5271S,KTOE,,,,,,,,,,,
707,AT,2006,R5272S,KTOE,,,,,,,,,,,
708,AT,2006,R5273S,KTOE,,,,,,,,,,,
709,AT,2006,R5274S,KTOE,,,,,,,,,,,
710,AT,2006,R5275S,KTOE,,,,,,,,,,,
711,AT,2006,R5276S,KTOE,,,,,,,,,,,
712,AT,2006,R5277S,KTOE,,,,,,,,,,,
713,AT,2006,R5278S,KTOE,,,,,,,,,,,
714,AT,2006,R5279S,KTOE,,,,,,,,,,,
715,AT,2006,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
716,AT,2006,RA000,KTOE,,,,,,,"617,751","442,347",,,"0,0"
717,AT,2006,RHYD,KTOE,,,"0,0",,,,,,,,
718,AT,2006,RSYNF,KTOE,,,"0,0",,,,,,,,
719,AT,2006,TOTAL,KTOE,,,,,,,"8200,303","8027,811",,,
720,AT,2007,E7000,KTOE,,,,,,,,,,"0,0",
721,AT,2007,E7100,KTOE,,,,"72,612","114,835","0,7170000000000001",,,,,
722,AT,2007,E7200,KTOE,,,,"42,831","67,736","0,423",,,,,
723,AT,2007,R5200,KTOE,,,,"0,0","2,364","319,731",,,,,
724,AT,2007,R5200,PC,,,,,,,,,,,
725,AT,2007,R5250S,KTOE,,,"322,10200000000003",,,,,,,,
726,AT,2007,R5251S,KTOE,,,"0,0",,,,,,,,
727,AT,2007,R5252S,KTOE,,,,,,,,,,,
728,AT,2007,R5253S,KTOE,,,,,,,,,,,
729,AT,2007,R5254S,KTOE,,,,,,,,,,,
730,AT,2007,R5255S,KTOE,,,,,,,,,,,
731,AT,2007,R5256S,KTOE,,,,,,,,,,,
732,AT,2007,R5257S,KTOE,,,,,,,,,,,
733,AT,2007,R5258S,KTOE,,,,,,,,,,,
734,AT,2007,R5259S,KTOE,,,,,,,,,,,
735,AT,2007,R5260S,KTOE,,,,,,,,,,,
736,AT,2007,R5261S,KTOE,,,,,,,,,,,
737,AT,2007,R5262S,KTOE,,,,,,,,,,,
738,AT,2007,R5263S,KTOE,,,,,,,,,,,
739,AT,2007,R5264S,KTOE,,,,,,,,,,,
740,AT,2007,R5265S,KTOE,,,,,,,,,,,
741,AT,2007,R5266S,KTOE,,,,,,,,,,,
742,AT,2007,R5267S,KTOE,,,,,,,,,,,
743,AT,2007,R5268S,KTOE,,,,,,,,,,,
744,AT,2007,R5269S,KTOE,,,,,,,,,,,
745,AT,2007,R5270S,KTOE,,,,,,,,,,,
746,AT,2007,R5271S,KTOE,,,,,,,,,,,
747,AT,2007,R5272S,KTOE,,,,,,,,,,,
748,AT,2007,R5273S,KTOE,,,,,,,,,,,
749,AT,2007,R5274S,KTOE,,,,,,,,,,,
750,AT,2007,R5275S,KTOE,,,,,,,,,,,
751,AT,2007,R5276S,KTOE,,,,,,,,,,,
752,AT,2007,R5277S,KTOE,,,,,,,,,,,
753,AT,2007,R5278S,KTOE,,,,,,,,,,,
754,AT,2007,R5279S,KTOE,,,,,,,,,,,
755,AT,2007,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
756,AT,2007,RA000,KTOE,,,,,,,"685,3860000000001","510,26599999999996",,,"0,0"
757,AT,2007,RHYD,KTOE,,,"0,0",,,,,,,,
758,AT,2007,RSYNF,KTOE,,,"0,0",,,,,,,,
759,AT,2007,TOTAL,KTOE,,,,,,,"8316,271999999999","8144,02",,,
760,AT,2008,E7000,KTOE,,,,,,,,,,"0,0",
761,AT,2008,E7100,KTOE,,,,"67,176","122,175","0,777",,,,,
762,AT,2008,E7200,KTOE,,,,"38,067","69,234","0,44",,,,,
763,AT,2008,R5200,KTOE,,,,"0,0","2,4019999999999997","392,80699999999996",,,,,
764,AT,2008,R5200,PC,,,,,,,,,,,
765,AT,2008,R5250S,KTOE,,,"395,216",,,,,,,,
766,AT,2008,R5251S,KTOE,,,"0,0",,,,,,,,
767,AT,2008,R5252S,KTOE,,,,,,,,,,,
768,AT,2008,R5253S,KTOE,,,,,,,,,,,
769,AT,2008,R5254S,KTOE,,,,,,,,,,,
770,AT,2008,R5255S,KTOE,,,,,,,,,,,
771,AT,2008,R5256S,KTOE,,,,,,,,,,,
772,AT,2008,R5257S,KTOE,,,,,,,,,,,
773,AT,2008,R5258S,KTOE,,,,,,,,,,,
774,AT,2008,R5259S,KTOE,,,,,,,,,,,
775,AT,2008,R5260S,KTOE,,,,,,,,,,,
776,AT,2008,R5261S,KTOE,,,,,,,,,,,
777,AT,2008,R5262S,KTOE,,,,,,,,,,,
778,AT,2008,R5263S,KTOE,,,,,,,,,,,
779,AT,2008,R5264S,KTOE,,,,,,,,,,,
780,AT,2008,R5265S,KTOE,,,,,,,,,,,
781,AT,2008,R5266S,KTOE,,,,,,,,,,,
782,AT,2008,R5267S,KTOE,,,,,,,,,,,
783,AT,2008,R5268S,KTOE,,,,,,,,,,,
784,AT,2008,R5269S,KTOE,,,,,,,,,,,
785,AT,2008,R5270S,KTOE,,,,,,,,,,,
786,AT,2008,R5271S,KTOE,,,,,,,,,,,
787,AT,2008,R5272S,KTOE,,,,,,,,,,,
788,AT,2008,R5273S,KTOE,,,,,,,,,,,
789,AT,2008,R5274S,KTOE,,,,,,,,,,,
790,AT,2008,R5275S,KTOE,,,,,,,,,,,
791,AT,2008,R5276S,KTOE,,,,,,,,,,,
792,AT,2008,R5277S,KTOE,,,,,,,,,,,
793,AT,2008,R5278S,KTOE,,,,,,,,,,,
794,AT,2008,R5279S,KTOE,,,,,,,,,,,
795,AT,2008,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
796,AT,2008,RA000,KTOE,,,,,,,"771,7139999999999","585,344",,,"0,0"
797,AT,2008,RHYD,KTOE,,,"0,0",,,,,,,,
798,AT,2008,RSYNF,KTOE,,,"0,0",,,,,,,,
799,AT,2008,TOTAL,KTOE,,,,,,,"8051,405","7868,142",,,
800,AT,2009,E7000,KTOE,,,,,,,,,,"0,0",
801,AT,2009,E7100,KTOE,,,,"63,543","121,67","0,83",,,,,
802,AT,2009,E7200,KTOE,,,,"33,227","63,621","0,434",,,,,
803,AT,2009,R5200,KTOE,,,,"0,0","3,165","507,949",,,,,
804,AT,2009,R5200,PC,,,,,,,,,,,
805,AT,2009,R5250S,KTOE,,,"511,12300000000005",,,,,,,,
806,AT,2009,R5251S,KTOE,,,"0,0",,,,,,,,
807,AT,2009,R5252S,KTOE,,,,,,,,,,,
808,AT,2009,R5253S,KTOE,,,,,,,,,,,
809,AT,2009,R5254S,KTOE,,,,,,,,,,,
810,AT,2009,R5255S,KTOE,,,,,,,,,,,
811,AT,2009,R5256S,KTOE,,,,,,,,,,,
812,AT,2009,R5257S,KTOE,,,,,,,,,,,
813,AT,2009,R5258S,KTOE,,,,,,,,,,,
814,AT,2009,R5259S,KTOE,,,,,,,,,,,
815,AT,2009,R5260S,KTOE,,,,,,,,,,,
816,AT,2009,R5261S,KTOE,,,,,,,,,,,
817,AT,2009,R5262S,KTOE,,,,,,,,,,,
818,AT,2009,R5263S,KTOE,,,,,,,,,,,
819,AT,2009,R5264S,KTOE,,,,,,,,,,,
820,AT,2009,R5265S,KTOE,,,,,,,,,,,
821,AT,2009,R5266S,KTOE,,,,,,,,,,,
822,AT,2009,R5267S,KTOE,,,,,,,,,,,
823,AT,2009,R5268S,KTOE,,,,,,,,,,,
824,AT,2009,R5269S,KTOE,,,,,,,,,,,
825,AT,2009,R5270S,KTOE,,,,,,,,,,,
826,AT,2009,R5271S,KTOE,,,,,,,,,,,
827,AT,2009,R5272S,KTOE,,,,,,,,,,,
828,AT,2009,R5273S,KTOE,,,,,,,,,,,
829,AT,2009,R5274S,KTOE,,,,,,,,,,,
830,AT,2009,R5275S,KTOE,,,,,,,,,,,
831,AT,2009,R5276S,KTOE,,,,,,,,,,,
832,AT,2009,R5277S,KTOE,,,,,,,,,,,
833,AT,2009,R5278S,KTOE,,,,,,,,,,,
834,AT,2009,R5279S,KTOE,,,,,,,,,,,
835,AT,2009,R5300,KTOE,,,,"0,0","0,0","0,001",,,,,
836,AT,2009,RA000,KTOE,,,,,,,"882,993","697,1669999999999",,,"0,0"
837,AT,2009,RHYD,KTOE,,,"0,0",,,,,,,,
838,AT,2009,RSYNF,KTOE,,,"0,0",,,,,,,,
839,AT,2009,TOTAL,KTOE,,,,,,,"7898,566","7716,061",,,
840,AT,2010,E7000,KTOE,,,,,,,,,,"0,0",
841,AT,2010,E7100,KTOE,,,,"54,161","126,96700000000001","0,858",,,,,
842,AT,2010,E7200,KTOE,,,,"28,053","65,763","0,444",,,,,
843,AT,2010,R5200,KTOE,,,,"0,0","3,109","492,31199999999995",,,,,
844,AT,2010,R5200,PC,,,,,,,,,,,
845,AT,2010,R5250S,KTOE,,,"495,431",,,,,,,,
846,AT,2010,R5251S,KTOE,,,"0,0",,,,,,,,
847,AT,2010,R5252S,KTOE,,,,,,,,,,,
848,AT,2010,R5253S,KTOE,,,,,,,,,,,
849,AT,2010,R5254S,KTOE,,,,,,,,,,,
850,AT,2010,R5255S,KTOE,,,,,,,,,,,
851,AT,2010,R5256S,KTOE,,,,,,,,,,,
852,AT,2010,R5257S,KTOE,,,,,,,,,,,
853,AT,2010,R5258S,KTOE,,,,,,,,,,,
854,AT,2010,R5259S,KTOE,,,,,,,,,,,
855,AT,2010,R5260S,KTOE,,,,,,,,,,,
856,AT,2010,R5261S,KTOE,,,,,,,,,,,
857,AT,2010,R5262S,KTOE,,,,,,,,,,,
858,AT,2010,R5263S,KTOE,,,,,,,,,,,
859,AT,2010,R5264S,KTOE,,,,,,,,,,,
860,AT,2010,R5265S,KTOE,,,,,,,,,,,
861,AT,2010,R5266S,KTOE,,,,,,,,,,,
