geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
EE,2007,TOTAL,Total,KTOE,"9770,0","1743,247","808,737","12321,983999999999"
EE,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,351246775580395","610,1790000000001",,"612,5302467755805"
EE,2008,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2008,R5300,Biogases,KTOE,"0,7990541702493551","1,553","0,0","2,352054170249355"
EE,2008,RA000,Renewables and biofuels,KTOE,"16,34591573516767","611,732","1,162","629,2399157351676"
EE,2008,TOTAL,Total,KTOE,"9640,0","1724,3729999999996","785,404","12149,777"
EE,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"26,318916595012897","643,045",,"669,3639165950128"
EE,2009,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2009,R5300,Biogases,KTOE,"0,5752364574376613","1,362","0,0","1,9372364574376615"
EE,2009,RA000,Renewables and biofuels,KTOE,"45,45503009458296","644,406","1,367","691,2280300945829"
EE,2009,TOTAL,Total,KTOE,"8861,0","1541,841","709,205","11112,046"
EE,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"62,75322441960448","690,241",,"752,9942244196045"
EE,2010,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2010,R5300,Biogases,KTOE,"0,876182287188306","2,484","0,0","3,360182287188306"
EE,2010,RA000,Renewables and biofuels,KTOE,"85,94170249355115","692,725","1,42","780,0867024935511"
EE,2010,TOTAL,Total,KTOE,"9710,0","1601,325","748,1469999999998","12059,472"
EE,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"65,86122098022356","665,473",,"731,3342209802236"
EE,2011,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2011,R5300,Biogases,KTOE,"1,2955288048151332","1,4329999999999998","0,0","2,728528804815133"
EE,2011,RA000,Renewables and biofuels,KTOE,"97,87274290627687","691,715","1,423","791,0107429062768"
EE,2011,TOTAL,Total,KTOE,"9331,0","1572,924","743,265","11647,188999999998"
EE,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"84,70705073086845","656,898",,"741,6050507308685"
EE,2012,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2012,R5300,Biogases,KTOE,"1,3551160791057608","0,8360000000000001","0,0","2,191116079105761"
EE,2012,RA000,Renewables and biofuels,KTOE,"131,05563198624247","687,637","1,4480000000000002","820,1406319862424"
EE,2012,TOTAL,Total,KTOE,"9727,0","1599,026","751,395","12077,421"
EE,2012,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"55,46001719690455","665,2570000000001",,"720,7170171969046"
EE,2013,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2013,R5300,Biogases,KTOE,"1,7196904557179706","3,702","0,0","5,421690455717971"
EE,2013,RA000,Renewables and biofuels,KTOE,"107,8505588993981","704,6139999999998","1,264","813,7285588993979"
EE,2013,TOTAL,Total,KTOE,"9687,0","1638,614","732,559","12058,172999999999"
EE,2013,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"62,85468615649182","654,318",,"717,1726861564919"
EE,2014,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2014,R5300,Biogases,KTOE,"2,3215821152192606","6,115","0,0","8,436582115219261"
EE,2014,RA000,Renewables and biofuels,KTOE,"116,81418744625967","702,32","1,082","820,2161874462597"
EE,2014,TOTAL,Total,KTOE,"9692,0","1561,42","731,442","11984,862000000001"
EE,2014,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"61,04901117798796","691,769",,"752,818011177988"
EE,2015,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2015,R5300,Biogases,KTOE,"4,299226139294927","6,831000000000001","0,0","11,130226139294928"
EE,2015,RA000,Renewables and biofuels,KTOE,"123,11831470335339","747,1410000000002","1,085","871,3443147033536"
EE,2015,TOTAL,Total,KTOE,"9473,0","1512,717","750,697","11736,414"
EE,2015,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"72,22699914015477","711,283",,"783,5099991401548"
EE,2016,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2016,R5300,Biogases,KTOE,"3,869303525365434","12,084999999999999","0,0","15,954303525365432"
EE,2016,RA000,Renewables and biofuels,KTOE,"135,59097162510747","776,227","1,1840000000000002","913,0019716251074"
EE,2016,TOTAL,Total,KTOE,"10148,677","1519,119","766,189","12433,985"
EE,2016,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"85,63602751504729","716,2750000000001",,"801,9110275150474"
EE,2017,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EE,2017,R5300,Biogases,KTOE,"3,5901977644024075","8,363","0,0","11,953197764402407"
EE,2017,RA000,Renewables and biofuels,KTOE,"152,70816852966465","785,818","1,173","939,6991685296646"
EE,2017,TOTAL,Total,KTOE,"10183,492","1530,055","790,82","12504,367"
EE,2017,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EE,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"105,15907136715391","736,9590000000001",,"842,118071367154"
EE,2018,R5200,Liquid biofuels,KTOE,,,"17,15","17,15"
EE,2018,R5300,Biogases,KTOE,"3,2674118658641444","9,673","3,33","16,270411865864144"
EE,2018,RA000,Renewables and biofuels,KTOE,"177,1170249355116","837,955","21,595","1036,6670249355116"
EE,2018,TOTAL,Total,KTOE,"10461,802","1560,7","820,3","12842,802"
EE,2018,W6210,Renewable municipal waste,KTOE,"3,9552880481513326","21,974",,"25,92928804815133"
EL,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","916,714",,"916,714"
EL,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EL,2004,R5300,Biogases,KTOE,"10,67609630266552","4,084","0,0","14,76009630266552"
EL,2004,RA000,Renewables and biofuels,KTOE,"415,58254514187445","1105,976","3,248","1524,8065451418747"
EL,2004,TOTAL,Total,KTOE,"61633,0","8213,593","6322,366","76168,95899999999"
EL,2004,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","956,912",,"956,912"
EL,2005,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
EL,2005,R5300,Biogases,KTOE,"10,44883920894239","5,374","0,0","15,82283920894239"
EL,2005,RA000,Renewables and biofuels,KTOE,"446,34806534823736","1136,493","2,716","1585,5570653482373"
EL,2005,TOTAL,Total,KTOE,"63207,0","8491,194","6498,7440000000015","78196,93800000001"
EL,2005,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","931,26",,"931,26"
EL,2006,R5200,Liquid biofuels,KTOE,,,"44,8","44,8"
EL,2006,R5300,Biogases,KTOE,"9,81298366294067","5,995","0,0","15,807983662940671"
EL,2006,RA000,Renewables and biofuels,KTOE,"494,03912295786756","1124,933","47,761","1666,7331229578676"
EL,2006,TOTAL,Total,KTOE,"64381,0","8590,371","6716,607","79687,978"
EL,2006,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","1004,944",,"1004,944"
EL,2007,R5200,Liquid biofuels,KTOE,,,"82,6","82,6"
EL,2007,R5300,Biogases,KTOE,"15,82115219260533","2,508","0,0","18,32915219260533"
EL,2007,RA000,Renewables and biofuels,KTOE,"538,049355116079","1257,356","86,139","1881,544355116079"
EL,2007,TOTAL,Total,KTOE,"67066,0","8567,765","6964,792","82598,557"
EL,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","891,492",,"891,492"
EL,2008,R5200,Liquid biofuels,KTOE,,,"66,8","66,8"
EL,2008,R5300,Biogases,KTOE,"16,4536543422184","0,693","0,0","17,1466543422184"
EL,2008,RA000,Renewables and biofuels,KTOE,"568,3564918314703","1174,62","70,271","1813,2474918314701"
EL,2008,TOTAL,Total,KTOE,"68525,0","7980,576999999998","6793,904","83299,481"
EL,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","796,957",,"796,957"
EL,2009,R5200,Liquid biofuels,KTOE,,,"75,6","75,6"
EL,2009,R5300,Biogases,KTOE,"18,707824591573516","1,314","0,0","20,021824591573516"
EL,2009,RA000,Renewables and biofuels,KTOE,"620,0337919174549","1164,691","79,123","1863,847791917455"
EL,2009,TOTAL,Total,KTOE,"65461,0","6752,847","7364,919","79578,76599999999"
EL,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","823,015",,"823,015"
EL,2010,R5200,Liquid biofuels,KTOE,,,"123,9","123,9"
EL,2010,R5300,Biogases,KTOE,"16,33705932932072","2,006","0,0","18,34305932932072"
EL,2010,RA000,Renewables and biofuels,KTOE,"667,4348237317282","1197,429","126,82","1991,6838237317281"
EL,2010,TOTAL,Total,KTOE,"63073,0","6417,927","6677,755","76168,682"
EL,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","1032,698",,"1032,698"
EL,2011,R5200,Liquid biofuels,KTOE,,,"102,8","102,8"
EL,2011,R5300,Biogases,KTOE,"17,782889079965607","14,785","0,0","32,56788907996561"
EL,2011,RA000,Renewables and biofuels,KTOE,"741,0209802235598","1432,92","22,773000000000003","2196,71398022356"
EL,2011,TOTAL,Total,KTOE,"62404,0","7124,9180000000015","5962,464","75491,38200000001"
EL,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","1132,894",,"1132,894"
EL,2012,R5200,Liquid biofuels,KTOE,,,"102,8","102,8"
EL,2012,R5300,Biogases,KTOE,"17,56612209802236","15,262","0,0","32,82812209802236"
EL,2012,RA000,Renewables and biofuels,KTOE,"880,1753224419605","1551,734","28,163","2460,0723224419603"
EL,2012,TOTAL,Total,KTOE,"62556,0","6432,901999999999","4953,354","73942,25600000001"
EL,2012,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","922,423",,"922,423"
EL,2013,R5200,Liquid biofuels,KTOE,,,"121,30000000000001","121,30000000000001"
EL,2013,R5300,Biogases,KTOE,"18,607824591573515","17,006","0,0","35,61382459157352"
EL,2013,RA000,Renewables and biofuels,KTOE,"1077,5799656061906","1376,034","28,335","2481,9489656061905"
EL,2013,TOTAL,Total,KTOE,"59001,0","5018,809","4923,11","68942,919"
EL,2013,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","927,271",,"927,271"
EL,2014,R5200,Liquid biofuels,KTOE,,,"134,5","134,5"
EL,2014,R5300,Biogases,KTOE,"18,88744625967326","14,761","0,0","33,648446259673264"
EL,2014,RA000,Renewables and biofuels,KTOE,"1115,2416165090283","1426,823","37,467","2579,5316165090285"
EL,2014,TOTAL,Total,KTOE,"59162,0","5119,523","4923,459","69204,982"
EL,2014,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,09131556319862426","1010,366",,"1010,4573155631986"
EL,2015,R5200,Liquid biofuels,KTOE,,,"141,5","141,5"
EL,2015,R5300,Biogases,KTOE,"19,80773860705073","15,788","0,0","35,595738607050734"
EL,2015,RA000,Renewables and biofuels,KTOE,"1166,7574376612208","1559,525","31,051","2757,3334376612206"
EL,2015,TOTAL,Total,KTOE,"61430,0","5872,468000000002","4966,015","72268,48300000001"
EL,2015,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,3941530524505588","849,049",,"849,4431530524505"
EL,2016,R5200,Liquid biofuels,KTOE,,,"149,5","149,5"
EL,2016,R5300,Biogases,KTOE,"23,185382631126398","14,498","0,0","37,6833826311264"
EL,2016,RA000,Renewables and biofuels,KTOE,"1231,50369733448","1440,237","54,076","2725,81669733448"
EL,2016,TOTAL,Total,KTOE,"63212,584","5665,249","5087,231","73965,064"
EL,2016,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,8417884780739466","857,2180000000002",,"858,0597884780741"
EL,2017,R5200,Liquid biofuels,KTOE,,,"165,812","165,812"
EL,2017,R5300,Biogases,KTOE,"25,815821152192605","17,775","0,0","43,5908211521926"
EL,2017,RA000,Renewables and biofuels,KTOE,"1294,3215821152191","1491,85","169,046","2955,217582115219"
EL,2017,TOTAL,Total,KTOE,"61503,08900000001","5615,017","5016,708","72134,814"
EL,2017,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
EL,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,0265692175408427","826,61",,"827,6365692175409"
EL,2018,R5200,Liquid biofuels,KTOE,,,"158,79000000000002","158,79000000000002"
EL,2018,R5300,Biogases,KTOE,"25,978589853826307","21,41","0,0","47,3885898538263"
EL,2018,RA000,Renewables and biofuels,KTOE,"1330,7142734307824","1514,825","162,539","3008,0782734307822"
EL,2018,TOTAL,Total,KTOE,"59501,731","5019,335","5053,344","69574,41"
EL,2018,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
ES,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"190,33009458297508","3424,023",,"3614,3530945829752"
ES,2004,R5200,Liquid biofuels,KTOE,,,"174,668","174,668"
ES,2004,R5300,Biogases,KTOE,"70,9097162510748","28,685","0,0","99,5947162510748"
ES,2004,RA000,Renewables and biofuels,KTOE,"4462,99690455718","3511,193","260,064","8234,25390455718"
ES,2004,TOTAL,Total,KTOE,"273592,0","36868,258","33130,84","343591,098"
ES,2004,W6210,Renewable municipal waste,KTOE,"25,054170249355117","0,0",,"25,054170249355117"
ES,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"135,70386930352538","3440,527",,"3576,2308693035257"
ES,2005,R5200,Liquid biofuels,KTOE,,,"257,309","257,309"
ES,2005,R5300,Biogases,KTOE,"53,60455717970763","22,69","0,0","76,29455717970764"
ES,2005,RA000,Renewables and biofuels,KTOE,"4738,112983662941","3531,857","344,793","8614,76298366294"
ES,2005,TOTAL,Total,KTOE,"288109,0","37603,467","34222,767","359935,234"
ES,2005,W6210,Renewable municipal waste,KTOE,"38,794840928632844","0,0",,"38,794840928632844"
ES,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"135,2536543422184","3688,497",,"3823,7506543422182"
ES,2006,R5200,Liquid biofuels,KTOE,,,"171,109","171,109"
ES,2006,R5300,Biogases,KTOE,"51,59071367153912","64,942","0,0","116,53271367153911"
ES,2006,RA000,Renewables and biofuels,KTOE,"5024,598624247636","3834,649","232,918","9092,165624247635"
ES,2006,TOTAL,Total,KTOE,"292308,0","33777,163","34902,966","360988,129"
ES,2006,W6210,Renewable municipal waste,KTOE,"51,67669819432502","0,0",,"51,67669819432502"
ES,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"133,53396388650043","3720,598",,"3854,1319638865"
ES,2007,R5200,Liquid biofuels,KTOE,,,"381,915","381,915"
ES,2007,R5300,Biogases,KTOE,"52,27858985382631","72,39399999999998","0,0","124,67258985382628"
ES,2007,RA000,Renewables and biofuels,KTOE,"5520,906878761823","3894,853","427,387","9843,146878761823"
ES,2007,TOTAL,Total,KTOE,"296095,0","34685,975","35894,628","366675,603"
ES,2007,W6210,Renewable municipal waste,KTOE,"63,37059329320723","0,0",,"63,37059329320723"
ES,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"162,33877901977644","3626,708",,"3789,0467790197763"
ES,2008,R5200,Liquid biofuels,KTOE,,,"612,496","612,496"
ES,2008,R5300,Biogases,KTOE,"50,25503009458298","27,921","0,0","78,17603009458298"
ES,2008,RA000,Renewables and biofuels,KTOE,"6124,4740326741185","3790,449","666,127","10581,050032674118"
ES,2008,TOTAL,Total,KTOE,"299939,0","32626,732000000004","34256,742999999995","366822,47500000003"
ES,2008,W6210,Renewable municipal waste,KTOE,"67,23989681857266","0,0",,"67,23989681857266"
ES,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"188,90799656061907","3708,059",,"3896,9669965606195"
ES,2009,R5200,Liquid biofuels,KTOE,,,"1060,428","1060,428"
ES,2009,R5300,Biogases,KTOE,"45,571797076526224","28,232","0,0","73,80379707652622"
ES,2009,RA000,Renewables and biofuels,KTOE,"6792,015735167669","3931,628","1116,086","11839,729735167668"
ES,2009,TOTAL,Total,KTOE,"283765,0","29625,599","32163,442000000006","345554,04099999997"
ES,2009,W6210,Renewable municipal waste,KTOE,"65,43422184006879","0,0",,"65,43422184006879"
ES,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"215,64918314703354","3651,81",,"3867,4591831470334"
ES,2010,R5200,Liquid biofuels,KTOE,,,"1419,891","1419,891"
ES,2010,R5300,Biogases,KTOE,"72,91487532244196","53,072","0,0","125,98687532244196"
ES,2010,RA000,Renewables and biofuels,KTOE,"7425,01633705933","3930,711","1485,681","12841,40833705933"
ES,2010,TOTAL,Total,KTOE,"289987,0","31302,841","31387,805","352677,646"
ES,2010,W6210,Renewable municipal waste,KTOE,"56,663800515907134","0,0",,"56,663800515907134"
ES,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"258,8993981083405","3790,174",,"4049,0733981083404"
ES,2011,R5200,Liquid biofuels,KTOE,,,"1701,06","1701,06"
ES,2011,R5300,Biogases,KTOE,"69,04557179707653","55,317","0,0","124,36257179707653"
ES,2011,RA000,Renewables and biofuels,KTOE,"7745,2325021496135","4092,232","95,502","11932,966502149615"
ES,2011,TOTAL,Total,KTOE,"285441,0","30120,258","29835,956","345397,21400000004"
ES,2011,W6210,Renewable municipal waste,KTOE,"68,35769561478934","0,0",,"68,35769561478934"
ES,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"292,0034393809114","3849,503",,"4141,506439380912"
ES,2012,R5200,Liquid biofuels,KTOE,,,"2099,049","2099,049"
ES,2012,R5300,Biogases,KTOE,"74,46259673258812","55,412","0,0","129,87459673258812"
ES,2012,RA000,Renewables and biofuels,KTOE,"8136,0199484092855","4170,09","100,242","12406,351948409285"
ES,2012,TOTAL,Total,KTOE,"282743,0","29601,879","27483,221","339828,10000000003"
ES,2012,W6210,Renewable municipal waste,KTOE,"61,47893379191745","0,0",,"61,47893379191745"
ES,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"356,3010318142734","3744,554",,"4100,855031814273"
ES,2013,R5200,Liquid biofuels,KTOE,,,"888,555","888,555"
ES,2013,R5300,Biogases,KTOE,"83,68555460017197","125,107","0,0","208,79255460017197"
ES,2013,RA000,Renewables and biofuels,KTOE,"8674,396646603609","4153,317","103,626","12931,33964660361"
ES,2013,TOTAL,Total,KTOE,"274692,74100000004","29485,038","26161,768","330339,547"
ES,2013,W6210,Renewable municipal waste,KTOE,"58,6195184866724","0,0",,"58,6195184866724"
ES,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"328,48796216680995","3734,356",,"4062,8439621668103"
ES,2014,R5200,Liquid biofuels,KTOE,,,"956,33","956,33"
ES,2014,R5300,Biogases,KTOE,"78,00584694754944","101,008","0,0","179,01384694754944"
ES,2014,RA000,Renewables and biofuels,KTOE,"8819,754772141014","4471,212","112,396","13403,362772141016"
ES,2014,TOTAL,Total,KTOE,"271542,648","28406,387","26322,206","326271,241"
ES,2014,W6210,Renewable municipal waste,KTOE,"59,005245055889944","0,0",,"59,005245055889944"
ES,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"345,12751504729147","3926,053",,"4271,180515047291"
ES,2015,R5200,Liquid biofuels,KTOE,,,"963,847","963,847"
ES,2015,R5300,Biogases,KTOE,"84,41263972484954","59,09","0,0","143,50263972484953"
ES,2015,RA000,Renewables and biofuels,KTOE,"8818,246861564918","4732,678","125,619","13676,543861564918"
ES,2015,TOTAL,Total,KTOE,"277550,0","28015,847","27170,926","332736,773"
ES,2015,W6210,Renewable municipal waste,KTOE,"66,06130696474635","2,412",,"68,47330696474636"
ES,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"348,0954428202923","4004,729",,"4352,8244428202925"
ES,2016,R5200,Liquid biofuels,KTOE,,,"1163,929","1163,929"
ES,2016,R5300,Biogases,KTOE,"77,90541702493552","51,68600000000001","0,0","129,59141702493554"
ES,2016,RA000,Renewables and biofuels,KTOE,"8781,783576956148","4919,161","1286,1660000000004","14987,110576956149"
ES,2016,TOTAL,Total,KTOE,"278969,32","28568,191000000006","28113,184","335650,695"
