siec,nrg_bal,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 
R5300,FC_IND_OTH_E,KTOE,BG	8.841 	7.830 	22.499 	3.774 	0.549 	0.287 	0.024 	1.338 	1.075 	0.143 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,CY	4.930 	4.328 	4.275 	3.893 	4.395 	4.228 	4.610 	4.204 	2.508 	1.552 	0.000 	0.143 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,CZ	152.379 	158.489 	164.541 	140.155 	137.671 	134.375 	99.026 	70.364 	54.552 	37.403 	29.832 	25.819 	24.386 	20.708 	23.144 
R5300,FC_IND_OTH_E,KTOE,DE	1312.960 	1388.125 	1338.110 	1259.602 	1164.350 	1032.411 	943.800 	968.448 	833.501 	602.059 	470.861 	472.246 	276.130 	250.836 	209.277 
R5300,FC_IND_OTH_E,KTOE,DK	16.538 	12.162 	26.558 	12.584 	14.553 	19.419 	15.155 	15.516 	17.758 	16.504 	21.520 	19.347 	24.052 	16.910 	17.818 
R5300,FC_IND_OTH_E,KTOE,EA19	2049.072 	2102.372 	1994.434 	1904.080 	1785.037 	1592.069 	1403.878 	1314.203 	1137.869 	865.071 	692.746 	718.639 	522.742 	459.433 	438.841 
R5300,FC_IND_OTH_E,KTOE,EE	7.858 	7.786 	11.488 	4.156 	4.777 	2.150 	0.717 	1.051 	0.955 	0.908 	0.884 	1.170 	0.669 	0.525 	0.000 
R5300,FC_IND_OTH_E,KTOE,EL	21.410 	17.775 	14.498 	15.788 	14.761 	16.982 	15.214 	14.785 	2.006 	1.314 	0.693 	2.508 	5.995 	5.374 	4.084 
R5300,FC_IND_OTH_E,KTOE,ES	54.815 	53.215 	51.686 	59.090 	101.008 	125.107 	55.412 	55.317 	53.072 	28.232 	27.921 	72.394 	64.942 	22.690 	28.685 
R5300,FC_IND_OTH_E,KTOE,EU27_2020	2359.461 	2422.698 	2364.476 	2199.744 	2073.928 	1869.394 	1629.814 	1499.395 	1334.069 	1038.139 	855.496 	805.579 	613.431 	537.990 	514.483 
R5300,FC_IND_OTH_E,KTOE,EU28	2556.897 	2578.378 	2545.597 	2311.940 	2183.582 	1959.032 	1712.001 	1578.071 	1402.641 	1098.280 	914.538 	864.383 	667.434 	599.899 	576.034 
R5300,FC_IND_OTH_E,KTOE,FI	84.145 	70.842 	16.170 	16.504 	20.206 	20.087 	26.536 	17.579 	13.972 	13.972 	15.621 	15.525 	14.164 	15.191 	15.979 
R5300,FC_IND_OTH_E,KTOE,FR	193.680 	192.496 	184.890 	154.922 	133.213 	88.329 	76.560 	52.551 	60.691 	56.965 	56.463 	58.374 	57.514 	50.898 	87.943 
R5300,FC_IND_OTH_E,KTOE,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,HU	14.140 	18.152 	13.304 	12.802 	19.609 	13.519 	7.524 	5.493 	6.329 	7.333 	5.374 	4.729 	2.747 	1.051 	1.266 
R5300,FC_IND_OTH_E,KTOE,IE	9.779 	9.741 	9.307 	8.841 	8.150 	7.091 	8.776 	9.455 	8.377 	7.865 	5.101 	5.185 	6.111 	6.921 	7.476 
R5300,FC_IND_OTH_E,KTOE,IS	0.054 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,IT	41.786 	41.296 	43.972 	44.545 	44.545 	44.545 	44.425 	3.129 	1.194 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,LT	8.240 	8.264 	8.240 	7.452 	6.520 	4.204 	3.129 	3.057 	4.514 	2.078 	1.409 	1.314 	0.979 	0.812 	0.788 
R5300,FC_IND_OTH_E,KTOE,LU	5.308 	4.700 	4.504 	3.421 	3.476 	4.470 	4.801 	4.824 	5.135 	6.410 	5.268 	4.398 	3.918 	3.272 	2.445 
R5300,FC_IND_OTH_E,KTOE,LV	8.241 	7.921 	8.073 	8.694 	8.503 	7.882 	6.807 	3.630 	2.842 	2.341 	1.887 	2.030 	2.102 	1.815 	3.081 
R5300,FC_IND_OTH_E,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,MT	0.645 	0.740 	0.908 	0.740 	0.836 	0.764 	1.051 	0.764 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,NL	121.091 	107.517 	109.582 	120.856 	118.778 	110.944 	99.885 	88.636 	90.475 	77.076 	66.996 	57.896 	58.063 	54.433 	59.186 
R5300,FC_IND_OTH_E,KTOE,NO	14.476 	19.108 	14.355 	14.331 	11.942 	14.331 	14.331 	16.719 	14.331 	14.546 	16.767 	12.683 	15.883 	15.167 	11.680 
R5300,FC_IND_OTH_E,KTOE,PL	82.169 	83.151 	87.441 	78.031 	70.531 	64.632 	67.211 	57.419 	48.223 	45.428 	47.387 	36.352 	39.505 	39.887 	33.415 
R5300,FC_IND_OTH_E,KTOE,PT	7.780 	8.049 	8.790 	8.025 	8.455 	0.645 	0.502 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,RO	7.184 	5.120 	5.661 	3.511 	4.705 	9.148 	4.944 	9.888 	2.412 	0.406 	0.358 	0.693 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,RS	7.823 	7.757 	2.317 	2.436 	2.126 	0.311 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,SE	29.139 	35.421 	50.038 	44.807 	41.273 	35.946 	32.053 	25.174 	65.850 	65.850 	58.278 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,SI	1.467 	1.247 	1.624 	1.887 	2.078 	2.317 	2.388 	2.436 	2.556 	2.078 	1.911 	1.720 	1.385 	1.457 	1.552 
R5300,FC_IND_OTH_E,KTOE,SK	29.760 	32.005 	32.292 	39.386 	3.774 	5.446 	19.514 	19.036 	5.374 	9.578 	3.057 	2.269 	4.801 	0.931 	4.920 
R5300,FC_IND_OTH_E,KTOE,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,FC_IND_OTH_E,KTOE,UK	197.435 	155.681 	181.122 	112.195 	109.654 	89.639 	82.187 	78.676 	68.573 	60.141 	59.043 	58.804 	54.003 	61.909 	61.551 
R5300,FC_IND_OTH_E,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,AT	7.060 	3.813 	5.850 	3.471 	4.642 	6.340 	7.133 	6.856 	7.344 	6.868 	9.517 	8.495 	7.921 	5.341 	1.863 
R5300,GHP_RED,KTOE,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,BE	9.145 	8.895 	9.869 	9.267 	7.559 	5.207 	6.616 	4.944 	6.520 	5.613 	5.278 	2.365 	3.822 	3.654 	3.009 
R5300,GHP_RED,KTOE,BG	4.079 	3.310 	3.224 	0.573 	1.314 	0.215 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,CY	1.286 	1.287 	1.194 	1.218 	1.075 	1.003 	0.740 	0.740 	0.119 	0.096 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,CZ	17.461 	17.158 	14.331 	14.880 	13.495 	11.632 	8.718 	7.237 	6.114 	4.180 	3.845 	3.081 	2.245 	2.460 	2.508 
R5300,GHP_RED,KTOE,DE	367.369 	214.746 	222.533 	221.768 	157.184 	116.509 	81.040 	58.040 	36.042 	30.572 	19.084 	22.069 	19.012 	19.657 	13.137 
R5300,GHP_RED,KTOE,DK	47.860 	48.731 	43.932 	45.940 	43.582 	32.678 	35.499 	28.610 	28.020 	28.924 	24.171 	25.485 	23.264 	27.658 	23.717 
R5300,GHP_RED,KTOE,EA19	742.846 	589.474 	560.754 	544.706 	492.718 	396.857 	284.897 	435.218 	109.121 	99.278 	84.157 	77.808 	80.052 	82.846 	52.498 
R5300,GHP_RED,KTOE,EE	1.815 	0.577 	0.597 	2.675 	1.338 	1.552 	0.119 	0.382 	1.529 	0.454 	0.669 	0.215 	0.979 	1.027 	0.502 
R5300,GHP_RED,KTOE,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.024 	0.048 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,EU27_2020	859.943 	704.873 	657.471 	635.143 	575.949 	472.408 	352.521 	500.037 	168.215 	151.418 	134.243 	142.727 	129.493 	134.771 	104.686 
R5300,GHP_RED,KTOE,EU28	859.943 	704.873 	657.471 	635.143 	575.949 	472.408 	352.521 	500.037 	168.215 	151.418 	134.243 	142.727 	129.493 	134.771 	104.686 
R5300,GHP_RED,KTOE,FI	18.654 	21.162 	19.848 	18.224 	15.764 	12.730 	8.336 	8.407 	8.813 	20.350 	22.523 	19.609 	15.955 	20.780 	5.541 
R5300,GHP_RED,KTOE,FR	69.296 	59.952 	41.412 	37.342 	26.785 	19.544 	12.205 	8.091 	8.742 	6.664 	1.457 	1.911 	2.293 	0.191 	0.000 
R5300,GHP_RED,KTOE,HR	11.462 	7.798 	6.759 	5.231 	3.153 	2.723 	2.651 	1.123 	1.505 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,HU	2.627 	1.791 	3.941 	3.129 	1.815 	2.173 	1.266 	6.329 	2.890 	0.549 	0.024 	0.024 	0.024 	0.096 	0.143 
R5300,GHP_RED,KTOE,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,IT	213.815 	226.003 	207.987 	205.503 	238.774 	201.037 	138.817 	327.123 	24.577 	19.442 	16.361 	16.480 	26.440 	25.891 	25.843 
R5300,GHP_RED,KTOE,LT	2.842 	2.030 	2.221 	2.173 	2.173 	2.269 	1.218 	0.621 	0.430 	0.454 	0.358 	0.334 	0.287 	0.430 	0.406 
R5300,GHP_RED,KTOE,LU	2.359 	2.046 	2.046 	1.910 	1.835 	1.120 	1.038 	0.882 	0.769 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,LV	21.379 	24.188 	22.738 	21.305 	18.176 	14.187 	10.963 	4.036 	1.194 	0.430 	0.525 	0.525 	0.430 	1.027 	0.621 
R5300,GHP_RED,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,MT	0.000 	0.000 	0.072 	0.143 	0.024 	0.024 	0.191 	0.119 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,NL	8.369 	6.416 	6.520 	1.146 	1.099 	3.750 	4.419 	5.828 	6.735 	5.326 	2.532 	1.720 	0.979 	1.624 	1.576 
R5300,GHP_RED,KTOE,NO	3.058 	1.887 	2.054 	2.556 	3.750 	3.941 	3.248 	1.744 	1.863 	0.263 	0.167 	0.048 	0.191 	0.191 	0.191 
R5300,GHP_RED,KTOE,PL	22.033 	21.278 	14.068 	10.414 	7.118 	9.004 	5.064 	3.129 	2.532 	2.221 	3.009 	0.955 	0.955 	1.027 	1.123 
R5300,GHP_RED,KTOE,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,RO	4.003 	4.942 	3.917 	3.726 	3.917 	3.798 	3.248 	2.102 	0.573 	0.573 	0.215 	0.239 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,SE	7.571 	10.390 	6.544 	6.544 	8.837 	13.328 	11.178 	16.289 	17.460 	15.692 	18.821 	35.134 	22.953 	20.684 	24.697 
R5300,GHP_RED,KTOE,SI	5.269 	5.270 	6.616 	7.261 	8.431 	8.766 	9.339 	5.470 	4.634 	2.556 	1.982 	1.457 	0.645 	0.000 	0.000 
R5300,GHP_RED,KTOE,SK	14.187 	13.089 	11.250 	11.297 	7.858 	2.794 	2.675 	3.678 	1.672 	0.454 	3.869 	2.627 	1.290 	3.224 	0.000 
R5300,GHP_RED,KTOE,TR	85.080 	60.442 	47.626 	38.836 	34.346 	35.803 	25.150 	8.861 	5.087 	3.845 	3.487 	1.481 	0.287 	0.000 	0.000 
R5300,GHP_RED,KTOE,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GHP_RED,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,DK	5.889 	4.229 	2.487 	0.834 	0.281 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,EA19	1.581 	1.541 	1.235 	1.115 	0.740 	0.606 	0.396 	0.077 	0.021 	0.026 	0.027 	0.030 	0.031 	0.030 	0.028 
R5300B,BIOG_G_ADJSHR,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,ES	0.027 	0.026 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,EU27_2020	7.522 	5.820 	3.722 	1.949 	1.020 	0.606 	0.396 	0.077 	0.021 	0.026 	0.027 	0.030 	0.031 	0.030 	0.028 
R5300B,BIOG_G_ADJSHR,PC,EU28	7.893 	6.135 	3.936 	2.072 	1.038 	0.606 	0.396 	0.077 	0.021 	0.026 	0.027 	0.030 	0.031 	0.030 	0.028 
R5300B,BIOG_G_ADJSHR,PC,FI	0.403 	0.439 	0.342 	0.289 	0.115 	0.096 	0.014 	0.002 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,FR	0.150 	0.082 	0.044 	0.018 	0.008 	0.003 	0.001 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,HU	0.052 	0.051 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,IT	0.039 	0.012 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,LU	0.721 	0.763 	0.657 	0.617 	0.483 	0.424 	0.344 	0.062 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,NL	0.241 	0.220 	0.193 	0.191 	0.134 	0.084 	0.037 	0.014 	0.021 	0.026 	0.027 	0.030 	0.031 	0.030 	0.028 
R5300B,BIOG_G_ADJSHR,PC,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,UK	0.371 	0.315 	0.214 	0.122 	0.018 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_ADJSHR,PC,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,DK	5.889 	4.229 	2.487 	0.834 	0.281 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,EA19	0.065 	0.048 	0.034 	0.031 	0.023 	0.016 	0.009 	0.005 	0.003 	0.003 	0.003 	0.003 	0.004 	0.004 	0.004 
R5300B,BIOG_G_SHR,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,ES	0.027 	0.026 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,EU27_2020	0.108 	0.079 	0.052 	0.034 	0.022 	0.013 	0.008 	0.004 	0.002 	0.003 	0.003 	0.003 	0.003 	0.003 	0.003 
R5300B,BIOG_G_SHR,PC,EU28	0.154 	0.119 	0.081 	0.049 	0.022 	0.011 	0.006 	0.003 	0.002 	0.002 	0.002 	0.002 	0.002 	0.002 	0.002 
R5300B,BIOG_G_SHR,PC,FI	0.403 	0.439 	0.342 	0.289 	0.115 	0.096 	0.014 	0.002 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,FR	0.150 	0.082 	0.044 	0.018 	0.008 	0.003 	0.001 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,HU	0.052 	0.051 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,IT	0.039 	0.012 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,LU	0.721 	0.763 	0.657 	0.617 	0.483 	0.424 	0.344 	0.062 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,BIOG_G_SHR,PC,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
