id,geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
5156,IE,2005,R5300B,GWH,,"0,0",,,
5157,IE,2005,RA000,GWH,,"1991,25",,,
5158,IE,2005,RA100,GWH,,"760,414",,,
5159,IE,2005,RA200,GWH,,"0,0",,,
5160,IE,2005,RA300,GWH,,"1100,5739999999998",,,
5161,IE,2005,RA410,GWH,,"0,0",,,
5162,IE,2005,RA420,GWH,,"0,0",,,
5163,IE,2005,RA500,GWH,,"0,0",,,
5164,IE,2005,TOTAL,GWH,,,"27670,582000000002",,
5165,IE,2005,W6210,GWH,,"0,0",,,
5166,IE,2006,E7000,GWH,"0,0",,,"0,0","757,205"
5167,IE,2006,R5110-5150_W6000RI,GWH,,"7,892",,,
5168,IE,2006,R5292P,GWH,,"0,0",,,
5169,IE,2006,R5292SB,GWH,,"0,0",,,
5170,IE,2006,R5292SP,GWH,,"0,0",,,
5171,IE,2006,R5293SB,GWH,,"0,0",,,
5172,IE,2006,R5293SP,GWH,,"0,0",,,
5173,IE,2006,R5300,GWH,,"120,541",,,
5174,IE,2006,R5300B,GWH,,"0,0",,,
5175,IE,2006,RA000,GWH,,"2457,365",,,
5176,IE,2006,RA100,GWH,,"757,205",,,
5177,IE,2006,RA200,GWH,,"0,0",,,
5178,IE,2006,RA300,GWH,,"1571,726",,,
5179,IE,2006,RA410,GWH,,"0,0",,,
5180,IE,2006,RA420,GWH,,"0,0",,,
5181,IE,2006,RA500,GWH,,"0,0",,,
5182,IE,2006,TOTAL,GWH,,,"28893,625",,
5183,IE,2006,W6210,GWH,,"0,0",,,
5184,IE,2007,E7000,GWH,"0,0",,,"0,0","745,2489999999999"
5185,IE,2007,R5110-5150_W6000RI,GWH,,"13,825",,,
5186,IE,2007,R5292P,GWH,,"0,0",,,
5187,IE,2007,R5292SB,GWH,,"0,0",,,
5188,IE,2007,R5292SP,GWH,,"0,0",,,
5189,IE,2007,R5293SB,GWH,,"0,0",,,
5190,IE,2007,R5293SP,GWH,,"0,0",,,
5191,IE,2007,R5300,GWH,,"156,18200000000002",,,
5192,IE,2007,R5300B,GWH,,"0,0",,,
5193,IE,2007,RA000,GWH,,"2823,3109999999997",,,
5194,IE,2007,RA100,GWH,,"745,2489999999999",,,
5195,IE,2007,RA200,GWH,,"0,0",,,
5196,IE,2007,RA300,GWH,,"1908,055",,,
5197,IE,2007,RA410,GWH,,"0,0",,,
5198,IE,2007,RA420,GWH,,"0,0",,,
5199,IE,2007,RA500,GWH,,"0,0",,,
5200,IE,2007,TOTAL,GWH,,,"29178,416",,
5201,IE,2007,W6210,GWH,,"0,0",,,
5202,IE,2008,E7000,GWH,"0,0",,,"0,0","756,9989999999999"
5203,IE,2008,R5110-5150_W6000RI,GWH,,"33,07",,,
5204,IE,2008,R5292P,GWH,,"0,0",,,
5205,IE,2008,R5292SB,GWH,,"0,0",,,
5206,IE,2008,R5292SP,GWH,,"0,0",,,
5207,IE,2008,R5293SB,GWH,,"0,0",,,
5208,IE,2008,R5293SP,GWH,,"0,0",,,
5209,IE,2008,R5300,GWH,,"175,815",,,
5210,IE,2008,R5300B,GWH,,"0,0",,,
5211,IE,2008,RA000,GWH,,"3277,9709999999995",,,
5212,IE,2008,RA100,GWH,,"756,9989999999999",,,
5213,IE,2008,RA200,GWH,,"0,0",,,
5214,IE,2008,RA300,GWH,,"2312,087",,,
5215,IE,2008,RA410,GWH,,"0,0",,,
5216,IE,2008,RA420,GWH,,"0,0",,,
5217,IE,2008,RA500,GWH,,"0,0",,,
5218,IE,2008,TOTAL,GWH,,,"30357,83",,
5219,IE,2008,W6210,GWH,,"0,0",,,
5220,IE,2009,E7000,GWH,"0,0",,,"0,0","753,89"
5221,IE,2009,R5110-5150_W6000RI,GWH,,"65,223",,,
5222,IE,2009,R5292P,GWH,,"0,0",,,
5223,IE,2009,R5292SB,GWH,,"0,0",,,
5224,IE,2009,R5292SP,GWH,,"0,0",,,
5225,IE,2009,R5293SB,GWH,,"0,0",,,
5226,IE,2009,R5293SP,GWH,,"0,0",,,
5227,IE,2009,R5300,GWH,,"186,361",,,
5228,IE,2009,R5300B,GWH,,"0,0",,,
5229,IE,2009,RA000,GWH,,"4031,065",,,
5230,IE,2009,RA100,GWH,,"753,89",,,
5231,IE,2009,RA200,GWH,,"0,0",,,
5232,IE,2009,RA300,GWH,,"3025,1679999999997",,,
5233,IE,2009,RA410,GWH,,"0,0",,,
5234,IE,2009,RA420,GWH,,"0,424",,,
5235,IE,2009,RA500,GWH,,"0,0",,,
5236,IE,2009,TOTAL,GWH,,,"28722,072",,
5237,IE,2009,W6210,GWH,,"0,0",,,
5238,IE,2010,E7000,GWH,"0,0",,,"0,0","753,8760000000001"
5239,IE,2010,R5110-5150_W6000RI,GWH,,"109,71700000000001",,,
5240,IE,2010,R5292P,GWH,,"0,0",,,
5241,IE,2010,R5292SB,GWH,,"0,0",,,
5242,IE,2010,R5292SP,GWH,,"0,0",,,
5243,IE,2010,R5293SB,GWH,,"0,0",,,
5244,IE,2010,R5293SP,GWH,,"0,0",,,
5245,IE,2010,R5300,GWH,,"204,699",,,
5246,IE,2010,R5300B,GWH,,"0,0",,,
5247,IE,2010,RA000,GWH,,"4480,907999999999",,,
5248,IE,2010,RA100,GWH,,"753,8760000000001",,,
5249,IE,2010,RA200,GWH,,"0,0",,,
5250,IE,2010,RA300,GWH,,"3412,139",,,
5251,IE,2010,RA410,GWH,,"0,0",,,
5252,IE,2010,RA420,GWH,,"0,47600000000000003",,,
5253,IE,2010,RA500,GWH,,"0,0",,,
5254,IE,2010,TOTAL,GWH,,,"28646,72",,
5255,IE,2010,W6210,GWH,,"0,0",,,
5256,IE,2011,E7000,GWH,"0,0",,,"0,0","751,818"
5257,IE,2011,R5110-5150_W6000RI,GWH,,"136,282",,,
5258,IE,2011,R5292P,GWH,,"0,0",,,
5259,IE,2011,R5292SB,GWH,,"0,0",,,
5260,IE,2011,R5292SP,GWH,,"0,0",,,
5261,IE,2011,R5293SB,GWH,,"0,0",,,
5262,IE,2011,R5293SP,GWH,,"0,0",,,
5263,IE,2011,R5300,GWH,,"199,768",,,
5264,IE,2011,R5300B,GWH,,"0,0",,,
5265,IE,2011,RA000,GWH,,"5047,38",,,
5266,IE,2011,RA100,GWH,,"751,818",,,
5267,IE,2011,RA200,GWH,,"0,0",,,
5268,IE,2011,RA300,GWH,,"3958,97",,,
5269,IE,2011,RA410,GWH,,"0,0",,,
5270,IE,2011,RA420,GWH,,"0,542",,,
5271,IE,2011,RA500,GWH,,"0,0",,,
5272,IE,2011,TOTAL,GWH,,,"27654,123",,
5273,IE,2011,W6210,GWH,,"0,0",,,
5274,IE,2012,E7000,GWH,"0,0",,,"0,0","759,332"
5275,IE,2012,R5110-5150_W6000RI,GWH,,"179,011",,,
5276,IE,2012,R5292P,GWH,,"0,0",,,
5277,IE,2012,R5292SB,GWH,,"0,0",,,
5278,IE,2012,R5292SP,GWH,,"0,0",,,
5279,IE,2012,R5293SB,GWH,,"0,0",,,
5280,IE,2012,R5293SP,GWH,,"0,0",,,
5281,IE,2012,R5300,GWH,,"197,1",,,
5282,IE,2012,R5300B,GWH,,"0,0",,,
5283,IE,2012,RA000,GWH,,"5466,578",,,
5284,IE,2012,RA100,GWH,,"759,332",,,
5285,IE,2012,RA200,GWH,,"0,0",,,
5286,IE,2012,RA300,GWH,,"4263,804",,,
5287,IE,2012,RA410,GWH,,"0,0",,,
5288,IE,2012,RA420,GWH,,"0,6459999999999999",,,
5289,IE,2012,RA500,GWH,,"0,0",,,
5290,IE,2012,TOTAL,GWH,,,"27556,737999999998",,
5291,IE,2012,W6210,GWH,,"66,685",,,
5292,IE,2013,E7000,GWH,"0,0",,,"0,0","737,184"
5293,IE,2013,R5110-5150_W6000RI,GWH,,"226,93900000000002",,,
5294,IE,2013,R5292P,GWH,,"0,0",,,
5295,IE,2013,R5292SB,GWH,,"0,0",,,
5296,IE,2013,R5292SP,GWH,,"0,0",,,
5297,IE,2013,R5293SB,GWH,,"0,0",,,
5298,IE,2013,R5293SP,GWH,,"0,0",,,
5299,IE,2013,R5300,GWH,,"184,56099999999998",,,
5300,IE,2013,R5300B,GWH,,"0,0",,,
5301,IE,2013,RA000,GWH,,"5911,385",,,
5302,IE,2013,RA100,GWH,,"737,184",,,
5303,IE,2013,RA200,GWH,,"0,0",,,
5304,IE,2013,RA300,GWH,,"4687,621",,,
5305,IE,2013,RA410,GWH,,"0,0",,,
5306,IE,2013,RA420,GWH,,"0,6990000000000001",,,
5307,IE,2013,RA500,GWH,,"0,0",,,
5308,IE,2013,TOTAL,GWH,,,"27817,876",,
5309,IE,2013,W6210,GWH,,"74,381",,,
5310,IE,2014,E7000,GWH,"0,0",,,"0,0","727,721"
5311,IE,2014,R5110-5150_W6000RI,GWH,,"264,91200000000003",,,
5312,IE,2014,R5292P,GWH,,"0,0",,,
5313,IE,2014,R5292SB,GWH,,"0,0",,,
5314,IE,2014,R5292SP,GWH,,"0,0",,,
5315,IE,2014,R5293SB,GWH,,"0,0",,,
5316,IE,2014,R5293SP,GWH,,"0,0",,,
5317,IE,2014,R5300,GWH,,"203,62900000000002",,,
5318,IE,2014,R5300B,GWH,,"0,0",,,
5319,IE,2014,RA000,GWH,,"6571,98",,,
5320,IE,2014,RA100,GWH,,"727,721",,,
5321,IE,2014,RA200,GWH,,"0,0",,,
5322,IE,2014,RA300,GWH,,"5300,826",,,
5323,IE,2014,RA410,GWH,,"0,0",,,
5324,IE,2014,RA420,GWH,,"2,457",,,
5325,IE,2014,RA500,GWH,,"0,0",,,
5326,IE,2014,TOTAL,GWH,,,"27957,055",,
5327,IE,2014,W6210,GWH,,"72,434",,,
5328,IE,2015,E7000,GWH,"0,0",,,"0,0","724,7810000000001"
5329,IE,2015,R5110-5150_W6000RI,GWH,,"196,71200000000002",,,
5330,IE,2015,R5292P,GWH,,"0,0",,,
5331,IE,2015,R5292SB,GWH,,"0,0",,,
5332,IE,2015,R5292SP,GWH,,"0,0",,,
5333,IE,2015,R5293SB,GWH,,"0,0",,,
5334,IE,2015,R5293SP,GWH,,"0,0",,,
5335,IE,2015,R5300,GWH,,"204,791",,,
5336,IE,2015,R5300B,GWH,,"0,0",,,
5337,IE,2015,RA000,GWH,,"7347,155",,,
5338,IE,2015,RA100,GWH,,"724,7810000000001",,,
5339,IE,2015,RA200,GWH,,"0,0",,,
5340,IE,2015,RA300,GWH,,"6140,379",,,
5341,IE,2015,RA410,GWH,,"0,0",,,
5342,IE,2015,RA420,GWH,,"3,408",,,
5343,IE,2015,RA500,GWH,,"0,0",,,
5344,IE,2015,TOTAL,GWH,,,"28775,892000000003",,
5345,IE,2015,W6210,GWH,,"77,084",,,
5346,IE,2016,E7000,GWH,"0,0",,,"0,0","730,617"
5347,IE,2016,R5110-5150_W6000RI,GWH,,"395,477",,,
5348,IE,2016,R5292P,GWH,,"0,0",,,
5349,IE,2016,R5292SB,GWH,,"0,0",,,
5350,IE,2016,R5292SP,GWH,,"0,0",,,
5351,IE,2016,R5293SB,GWH,,"0,0",,,
5352,IE,2016,R5293SP,GWH,,"0,0",,,
5353,IE,2016,R5300,GWH,,"207,967",,,
5354,IE,2016,R5300B,GWH,,"0,0",,,
5355,IE,2016,RA000,GWH,,"7920,906999999999",,,
5356,IE,2016,RA100,GWH,,"730,617",,,
5357,IE,2016,RA200,GWH,,"0,0",,,
5358,IE,2016,RA300,GWH,,"6504,915",,,
5359,IE,2016,RA410,GWH,,"0,0",,,
5360,IE,2016,RA420,GWH,,"6,16",,,
5361,IE,2016,RA500,GWH,,"0,0",,,
5362,IE,2016,TOTAL,GWH,,,"29509,263",,
5363,IE,2016,W6210,GWH,,"75,77199999999999",,,
5364,IE,2017,E7000,GWH,"0,0",,,"0,0","716,683"
5365,IE,2017,R5110-5150_W6000RI,GWH,,"381,409",,,
5366,IE,2017,R5292P,GWH,,"0,0",,,
5367,IE,2017,R5292SB,GWH,,"0,0",,,
5368,IE,2017,R5292SP,GWH,,"0,0",,,
5369,IE,2017,R5293SB,GWH,,"0,0",,,
5370,IE,2017,R5293SP,GWH,,"0,0",,,
5371,IE,2017,R5300,GWH,,"200,745",,,
5372,IE,2017,R5300B,GWH,,"0,0",,,
5373,IE,2017,RA000,GWH,,"9026,005",,,
5374,IE,2017,RA100,GWH,,"716,683",,,
5375,IE,2017,RA200,GWH,,"0,0",,,
5376,IE,2017,RA300,GWH,,"7565,621999999999",,,
5377,IE,2017,RA410,GWH,,"0,0",,,
5378,IE,2017,RA420,GWH,,"10,800999999999998",,,
5379,IE,2017,RA500,GWH,,"0,0",,,
5380,IE,2017,TOTAL,GWH,,,"29990,807999999997",,
5381,IE,2017,W6210,GWH,,"150,745",,,
5382,IE,2018,E7000,GWH,"0,0",,,"0,0","723,5880000000001"
5383,IE,2018,R5110-5150_W6000RI,GWH,,"329,81",,,
5384,IE,2018,R5292P,GWH,,"0,0",,,
5385,IE,2018,R5292SB,GWH,,"0,0",,,
5386,IE,2018,R5292SP,GWH,,"0,0",,,
5387,IE,2018,R5293SB,GWH,,"0,0",,,
5388,IE,2018,R5293SP,GWH,,"0,0",,,
5389,IE,2018,R5300,GWH,,"184,092",,,
5390,IE,2018,R5300B,GWH,,"0,0",,,
5391,IE,2018,RA000,GWH,,"10261,16",,,
5392,IE,2018,RA100,GWH,,"723,5880000000001",,,
5393,IE,2018,RA200,GWH,,"0,0",,,
5394,IE,2018,RA300,GWH,,"8676,858",,,
5395,IE,2018,RA410,GWH,,"0,0",,,
5396,IE,2018,RA420,GWH,,"16,656",,,
5397,IE,2018,RA500,GWH,,"0,0",,,
5398,IE,2018,TOTAL,GWH,,,"30868,487",,
5399,IE,2018,W6210,GWH,,"330,156",,,
5400,IS,2004,E7000,GWH,"0,0",,,"0,0","6546,408"
5401,IS,2004,R5110-5150_W6000RI,GWH,,"0,0",,,
5402,IS,2004,R5292P,GWH,,"0,0",,,
5403,IS,2004,R5292SB,GWH,,"0,0",,,
5404,IS,2004,R5292SP,GWH,,"0,0",,,
5405,IS,2004,R5293SB,GWH,,"0,0",,,
5406,IS,2004,R5293SP,GWH,,"0,0",,,
5407,IS,2004,R5300,GWH,,"2,2640000000000002",,,
5408,IS,2004,R5300B,GWH,,"0,0",,,
5409,IS,2004,RA000,GWH,,"8032,156",,,
5410,IS,2004,RA100,GWH,,"6546,408",,,
5411,IS,2004,RA200,GWH,,"1483,484",,,
5412,IS,2004,RA300,GWH,,"0,0",,,
5413,IS,2004,RA410,GWH,,"0,0",,,
5414,IS,2004,RA420,GWH,,"0,0",,,
5415,IS,2004,RA500,GWH,,"0,0",,,
5416,IS,2004,TOTAL,GWH,,,"8623,0",,
5417,IS,2004,W6210,GWH,,"0,0",,,
5418,IS,2005,E7000,GWH,"0,0",,,"0,0","6583,209"
5419,IS,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
5420,IS,2005,R5292P,GWH,,"0,0",,,
5421,IS,2005,R5292SB,GWH,,"0,0",,,
5422,IS,2005,R5292SP,GWH,,"0,0",,,
5423,IS,2005,R5293SB,GWH,,"0,0",,,
5424,IS,2005,R5293SP,GWH,,"0,0",,,
5425,IS,2005,R5300,GWH,,"4,215",,,
5426,IS,2005,R5300B,GWH,,"0,0",,,
5427,IS,2005,RA000,GWH,,"8245,421",,,
5428,IS,2005,RA100,GWH,,"6583,209",,,
5429,IS,2005,RA200,GWH,,"1657,997",,,
5430,IS,2005,RA300,GWH,,"0,0",,,
5431,IS,2005,RA410,GWH,,"0,0",,,
5432,IS,2005,RA420,GWH,,"0,0",,,
5433,IS,2005,RA500,GWH,,"0,0",,,
5434,IS,2005,TOTAL,GWH,,,"8686,0",,
5435,IS,2005,W6210,GWH,,"0,0",,,
5436,IS,2006,E7000,GWH,"0,0",,,"0,0","6650,988"
5437,IS,2006,R5110-5150_W6000RI,GWH,,"0,0",,,
5438,IS,2006,R5292P,GWH,,"0,0",,,
5439,IS,2006,R5292SB,GWH,,"0,0",,,
5440,IS,2006,R5292SP,GWH,,"0,0",,,
5441,IS,2006,R5293SB,GWH,,"0,0",,,
5442,IS,2006,R5293SP,GWH,,"0,0",,,
5443,IS,2006,R5300,GWH,,"1,004",,,
5444,IS,2006,R5300B,GWH,,"0,0",,,
5445,IS,2006,RA000,GWH,,"9284,255",,,
5446,IS,2006,RA100,GWH,,"6650,988",,,
5447,IS,2006,RA200,GWH,,"2631,272",,,
5448,IS,2006,RA300,GWH,,"0,0",,,
5449,IS,2006,RA410,GWH,,"0,0",,,
5450,IS,2006,RA420,GWH,,"0,0",,,
5451,IS,2006,RA500,GWH,,"0,0",,,
5452,IS,2006,TOTAL,GWH,,,"9930,0",,
5453,IS,2006,W6210,GWH,,"0,991",,,
5454,IS,2007,E7000,GWH,"0,0",,,"0,0","10038,601999999999"
5455,IS,2007,R5110-5150_W6000RI,GWH,,"0,0",,,
5456,IS,2007,R5292P,GWH,,"0,0",,,
5457,IS,2007,R5292SB,GWH,,"0,0",,,
5458,IS,2007,R5292SP,GWH,,"0,0",,,
5459,IS,2007,R5293SB,GWH,,"0,0",,,
5460,IS,2007,R5293SP,GWH,,"0,0",,,
5461,IS,2007,R5300,GWH,,"0,183",,,
5462,IS,2007,R5300B,GWH,,"0,0",,,
5463,IS,2007,RA000,GWH,,"13617,893",,,
5464,IS,2007,RA100,GWH,,"10038,601999999999",,,
5465,IS,2007,RA200,GWH,,"3578,547",,,
5466,IS,2007,RA300,GWH,,"0,0",,,
5467,IS,2007,RA410,GWH,,"0,0",,,
5468,IS,2007,RA420,GWH,,"0,0",,,
5469,IS,2007,RA500,GWH,,"0,0",,,
5470,IS,2007,TOTAL,GWH,,,"11977,0",,
5471,IS,2007,W6210,GWH,,"0,561",,,
5472,IS,2008,E7000,GWH,"0,0",,,"0,0","10921,585"
5473,IS,2008,R5110-5150_W6000RI,GWH,,"0,0",,,
5474,IS,2008,R5292P,GWH,,"0,0",,,
5475,IS,2008,R5292SB,GWH,,"0,0",,,
5476,IS,2008,R5292SP,GWH,,"0,0",,,
5477,IS,2008,R5293SB,GWH,,"0,0",,,
5478,IS,2008,R5293SP,GWH,,"0,0",,,
5479,IS,2008,R5300,GWH,,"0,156",,,
5480,IS,2008,R5300B,GWH,,"0,0",,,
5481,IS,2008,RA000,GWH,,"14959,705",,,
5482,IS,2008,RA100,GWH,,"10921,585",,,
5483,IS,2008,RA200,GWH,,"4037,656",,,
5484,IS,2008,RA300,GWH,,"0,0",,,
5485,IS,2008,RA410,GWH,,"0,0",,,
5486,IS,2008,RA420,GWH,,"0,0",,,
5487,IS,2008,RA500,GWH,,"0,0",,,
5488,IS,2008,TOTAL,GWH,,,"16467,0",,
5489,IS,2008,W6210,GWH,,"0,308",,,
5490,IS,2009,E7000,GWH,"0,0",,,"0,0","11078,525"
5491,IS,2009,R5110-5150_W6000RI,GWH,,"0,0",,,
5492,IS,2009,R5292P,GWH,,"0,0",,,
5493,IS,2009,R5292SB,GWH,,"0,0",,,
5494,IS,2009,R5292SP,GWH,,"0,0",,,
5495,IS,2009,R5293SB,GWH,,"0,0",,,
5496,IS,2009,R5293SP,GWH,,"0,0",,,
5497,IS,2009,R5300,GWH,,"0,479",,,
5498,IS,2009,R5300B,GWH,,"0,0",,,
5499,IS,2009,RA000,GWH,,"15632,141000000001",,,
5500,IS,2009,RA100,GWH,,"11078,525",,,
5501,IS,2009,RA200,GWH,,"4553,087",,,
5502,IS,2009,RA300,GWH,,"0,0",,,
5503,IS,2009,RA410,GWH,,"0,0",,,
5504,IS,2009,RA420,GWH,,"0,0",,,
5505,IS,2009,RA500,GWH,,"0,0",,,
5506,IS,2009,TOTAL,GWH,,,"16834,0",,
5507,IS,2009,W6210,GWH,,"0,05",,,
5508,IS,2010,E7000,GWH,"0,0",,,"0,0","11300,393"
5509,IS,2010,R5110-5150_W6000RI,GWH,,"0,0",,,
5510,IS,2010,R5292P,GWH,,"0,0",,,
5511,IS,2010,R5292SB,GWH,,"0,0",,,
5512,IS,2010,R5292SP,GWH,,"0,0",,,
5513,IS,2010,R5293SB,GWH,,"0,0",,,
5514,IS,2010,R5293SP,GWH,,"0,0",,,
5515,IS,2010,R5300,GWH,,"0,0",,,
5516,IS,2010,R5300B,GWH,,"0,0",,,
5517,IS,2010,RA000,GWH,,"15765,715",,,
5518,IS,2010,RA100,GWH,,"11300,393",,,
5519,IS,2010,RA200,GWH,,"4465,322",,,
5520,IS,2010,RA300,GWH,,"0,0",,,
5521,IS,2010,RA410,GWH,,"0,0",,,
5522,IS,2010,RA420,GWH,,"0,0",,,
5523,IS,2010,RA500,GWH,,"0,0",,,
5524,IS,2010,TOTAL,GWH,,,"17059,0",,
5525,IS,2010,W6210,GWH,,"0,0",,,
5526,IS,2011,E7000,GWH,"0,0",,,"0,0","11462,171"
5527,IS,2011,R5110-5150_W6000RI,GWH,,"0,0",,,
5528,IS,2011,R5292P,GWH,,"0,0",,,
5529,IS,2011,R5292SB,GWH,,"0,0",,,
5530,IS,2011,R5292SP,GWH,,"0,0",,,
5531,IS,2011,R5293SB,GWH,,"0,0",,,
5532,IS,2011,R5293SP,GWH,,"0,0",,,
5533,IS,2011,R5300,GWH,,"0,0",,,
5534,IS,2011,R5300B,GWH,,"0,0",,,
5535,IS,2011,RA000,GWH,,"16163,633999999998",,,
5536,IS,2011,RA100,GWH,,"11462,171",,,
5537,IS,2011,RA200,GWH,,"4701,463",,,
5538,IS,2011,RA300,GWH,,"0,0",,,
5539,IS,2011,RA410,GWH,,"0,0",,,
5540,IS,2011,RA420,GWH,,"0,0",,,
5541,IS,2011,RA500,GWH,,"0,0",,,
5542,IS,2011,TOTAL,GWH,,,"17211,0",,
5543,IS,2011,W6210,GWH,,"0,0",,,
5544,IS,2012,E7000,GWH,"0,0",,,"0,0","11536,093"
5545,IS,2012,R5110-5150_W6000RI,GWH,,"0,0",,,
5546,IS,2012,R5292P,GWH,,"0,0",,,
5547,IS,2012,R5292SB,GWH,,"0,0",,,
5548,IS,2012,R5292SP,GWH,,"0,0",,,
5549,IS,2012,R5293SB,GWH,,"0,0",,,
5550,IS,2012,R5293SP,GWH,,"0,0",,,
5551,IS,2012,R5300,GWH,,"0,0",,,
5552,IS,2012,R5300B,GWH,,"0,0",,,
5553,IS,2012,RA000,GWH,,"16745,636000000002",,,
5554,IS,2012,RA100,GWH,,"11536,093",,,
5555,IS,2012,RA200,GWH,,"5209,543",,,
5556,IS,2012,RA300,GWH,,"0,0",,,
5557,IS,2012,RA410,GWH,,"0,0",,,
5558,IS,2012,RA420,GWH,,"0,0",,,
5559,IS,2012,RA500,GWH,,"0,0",,,
5560,IS,2012,TOTAL,GWH,,,"17549,0",,
5561,IS,2012,W6210,GWH,,"0,0",,,
5562,IS,2013,E7000,GWH,"0,0",,,"0,0","12273,551000000001"
5563,IS,2013,R5110-5150_W6000RI,GWH,,"0,0",,,
5564,IS,2013,R5292P,GWH,,"0,0",,,
5565,IS,2013,R5292SB,GWH,,"0,0",,,
5566,IS,2013,R5292SP,GWH,,"0,0",,,
5567,IS,2013,R5293SB,GWH,,"0,0",,,
5568,IS,2013,R5293SP,GWH,,"0,0",,,
5569,IS,2013,R5300,GWH,,"0,0",,,
5570,IS,2013,R5300B,GWH,,"0,0",,,
5571,IS,2013,RA000,GWH,,"17521,572",,,
5572,IS,2013,RA100,GWH,,"12273,551000000001",,,
5573,IS,2013,RA200,GWH,,"5245,021",,,
5574,IS,2013,RA300,GWH,,"3,0",,,
5575,IS,2013,RA410,GWH,,"0,0",,,
5576,IS,2013,RA420,GWH,,"0,0",,,
5577,IS,2013,RA500,GWH,,"0,0",,,
5578,IS,2013,TOTAL,GWH,,,"18116,0",,
5579,IS,2013,W6210,GWH,,"0,0",,,
5580,IS,2014,E7000,GWH,"0,0",,,"0,0","12344,531"
5581,IS,2014,R5110-5150_W6000RI,GWH,,"0,0",,,
5582,IS,2014,R5292P,GWH,,"0,0",,,
5583,IS,2014,R5292SB,GWH,,"0,0",,,
5584,IS,2014,R5292SP,GWH,,"0,0",,,
5585,IS,2014,R5293SB,GWH,,"0,0",,,
5586,IS,2014,R5293SP,GWH,,"0,0",,,
5587,IS,2014,R5300,GWH,,"0,0",,,
5588,IS,2014,R5300B,GWH,,"0,0",,,
5589,IS,2014,RA000,GWH,,"17590,802",,,
5590,IS,2014,RA100,GWH,,"12344,531",,,
5591,IS,2014,RA200,GWH,,"5238,414000000001",,,
5592,IS,2014,RA300,GWH,,"7,857",,,
5593,IS,2014,RA410,GWH,,"0,0",,,
5594,IS,2014,RA420,GWH,,"0,0",,,
5595,IS,2014,RA500,GWH,,"0,0",,,
5596,IS,2014,TOTAL,GWH,,,"18123,0",,
5597,IS,2014,W6210,GWH,,"0,0",,,
5598,IS,2015,E7000,GWH,"0,0",,,"0,0","12490,601"
5599,IS,2015,R5110-5150_W6000RI,GWH,,"0,0",,,
5600,IS,2015,R5292P,GWH,,"0,0",,,
5601,IS,2015,R5292SB,GWH,,"0,0",,,
5602,IS,2015,R5292SP,GWH,,"0,0",,,
5603,IS,2015,R5293SB,GWH,,"0,0",,,
5604,IS,2015,R5293SP,GWH,,"0,0",,,
5605,IS,2015,R5300,GWH,,"0,0",,,
5606,IS,2015,R5300B,GWH,,"0,0",,,
5607,IS,2015,RA000,GWH,,"17503,756999999998",,,
5608,IS,2015,RA100,GWH,,"12490,601",,,
5609,IS,2015,RA200,GWH,,"5003,002",,,
5610,IS,2015,RA300,GWH,,"10,154",,,
5611,IS,2015,RA410,GWH,,"0,0",,,
5612,IS,2015,RA420,GWH,,"0,0",,,
5613,IS,2015,RA500,GWH,,"0,0",,,
5614,IS,2015,TOTAL,GWH,,,"18799,0",,
5615,IS,2015,W6210,GWH,,"0,0",,,
5616,IS,2016,E7000,GWH,"0,0",,,"0,0","12602,851999999999"
5617,IS,2016,R5110-5150_W6000RI,GWH,,"0,0",,,
5618,IS,2016,R5292P,GWH,,"0,0",,,
5619,IS,2016,R5292SB,GWH,,"0,0",,,
5620,IS,2016,R5292SP,GWH,,"0,0",,,
5621,IS,2016,R5293SB,GWH,,"0,0",,,
5622,IS,2016,R5293SP,GWH,,"0,0",,,
5623,IS,2016,R5300,GWH,,"0,0",,,
5624,IS,2016,R5300B,GWH,,"0,0",,,
5625,IS,2016,RA000,GWH,,"17679,922",,,
5626,IS,2016,RA100,GWH,,"12602,851999999999",,,
5627,IS,2016,RA200,GWH,,"5067,28",,,
5628,IS,2016,RA300,GWH,,"9,789",,,
5629,IS,2016,RA410,GWH,,"0,0",,,
5630,IS,2016,RA420,GWH,,"0,0",,,
5631,IS,2016,RA500,GWH,,"0,0",,,
5632,IS,2016,TOTAL,GWH,,,"18550,0",,
5633,IS,2016,W6210,GWH,,"0,0",,,
5634,IS,2017,E7000,GWH,"0,0",,,"0,0","12785,927"
5635,IS,2017,R5110-5150_W6000RI,GWH,,"0,0",,,
5636,IS,2017,R5292P,GWH,,"0,0",,,
5637,IS,2017,R5292SB,GWH,,"0,0",,,
5638,IS,2017,R5292SP,GWH,,"0,0",,,
5639,IS,2017,R5293SB,GWH,,"0,0",,,
5640,IS,2017,R5293SP,GWH,,"0,0",,,
5641,IS,2017,R5300,GWH,,"0,0",,,
5642,IS,2017,R5300B,GWH,,"0,0",,,
5643,IS,2017,RA000,GWH,,"17964,223",,,
5644,IS,2017,RA100,GWH,,"12785,927",,,
5645,IS,2017,RA200,GWH,,"5169,599",,,
5646,IS,2017,RA300,GWH,,"8,697000000000001",,,
5647,IS,2017,RA410,GWH,,"0,0",,,
5648,IS,2017,RA420,GWH,,"0,0",,,
5649,IS,2017,RA500,GWH,,"0,0",,,
